1.00000000e-02	8.73773361e-07
1.05201522e-02	9.08111080e-07
1.10673602e-02	9.45756454e-07
1.16430313e-02	9.81988200e-07
1.22486461e-02	1.01968141e-06
1.28857621e-02	1.05765756e-06
1.35560179e-02	1.09454629e-06
1.42611371e-02	1.13314054e-06
1.50029332e-02	1.17331130e-06
1.57833141e-02	1.21297420e-06
1.66042866e-02	1.25206398e-06
1.74679622e-02	1.29120744e-06
1.83765620e-02	1.33097048e-06
1.93324229e-02	1.36883291e-06
2.03380031e-02	1.40924885e-06
2.13958887e-02	1.44818735e-06
2.25088005e-02	1.46681114e-06
2.36796007e-02	1.49995963e-06
2.49113003e-02	1.56276120e-06
2.62070670e-02	1.59993944e-06
2.75702333e-02	1.63641411e-06
2.90043049e-02	1.67213854e-06
3.05129702e-02	1.70686092e-06
3.21001090e-02	1.74072322e-06
3.37698031e-02	1.75703548e-06
3.55263468e-02	1.80025438e-06
3.73742574e-02	1.82732803e-06
3.93182876e-02	1.84912397e-06
4.13634368e-02	1.86629857e-06
4.35149650e-02	1.87908683e-06
4.57784054e-02	1.88523486e-06
4.81595791e-02	1.88480554e-06
5.06646101e-02	1.87733584e-06
5.32999408e-02	1.86167557e-06
5.60723488e-02	1.83835675e-06
5.89889643e-02	1.80716058e-06
6.20572881e-02	1.76850624e-06
6.52852114e-02	1.72279541e-06
6.86810359e-02	1.67077305e-06
7.22534949e-02	1.61331304e-06
7.60117762e-02	1.55127070e-06
7.99655453e-02	1.48571262e-06
8.41249705e-02	1.41758254e-06
8.85007491e-02	1.34780933e-06
9.31041349e-02	1.27724975e-06
9.79469667e-02	1.20666691e-06
1.03041699e-01	1.13672396e-06
1.08401436e-01	1.06797824e-06
1.14039960e-01	1.00089126e-06
1.19971774e-01	9.35832338e-07
1.26212131e-01	8.73089136e-07
1.32777083e-01	8.12877909e-07
1.39683512e-01	7.55353399e-07
1.46949180e-01	7.00617958e-07
1.54592774e-01	6.48729594e-07
1.62633950e-01	5.99708959e-07
1.71093391e-01	5.53545341e-07
1.79992851e-01	5.10201844e-07
1.89355218e-01	4.69619860e-07
1.99204571e-01	4.31723019e-07
2.09566240e-01	3.96420683e-07
2.20466874e-01	3.63611071e-07
2.31934506e-01	3.33184047e-07
2.43998630e-01	3.05023605e-07
2.56690272e-01	2.79010055e-07
2.70042072e-01	2.55021945e-07
2.84088369e-01	2.32937725e-07
2.98865287e-01	2.12637068e-07
3.14410830e-01	1.94002084e-07
3.30764978e-01	1.76918231e-07
3.47969790e-01	1.61275043e-07
3.66069515e-01	1.46966683e-07
3.85110700e-01	1.33892337e-07
4.05142317e-01	1.21956473e-07
4.26215883e-01	1.11068978e-07
4.48385595e-01	1.01145210e-07
4.71708469e-01	9.21059573e-08
