1.00000000e-02	5.84926126e-08
1.10684849e-02	6.69340324e-08
1.22511358e-02	7.64511411e-08
1.35601511e-02	8.69350266e-08
1.50090328e-02	9.85865500e-08
1.66127252e-02	1.11087739e-07
1.83877698e-02	1.24109993e-07
2.03524752e-02	1.39289623e-07
2.25271064e-02	1.54520875e-07
2.49340937e-02	1.72216208e-07
2.75982639e-02	1.88521184e-07
3.05470967e-02	2.06969034e-07
3.38110078e-02	2.24583905e-07
3.74236629e-02	2.41352361e-07
4.14223247e-02	2.57064905e-07
4.58482375e-02	2.70646703e-07
5.07470524e-02	2.81907650e-07
5.61692982e-02	2.90785713e-07
6.21709029e-02	2.96752326e-07
6.88137699e-02	3.00079979e-07
7.61664172e-02	3.01679099e-07
8.43046837e-02	3.01753319e-07
9.33125118e-02	3.00845165e-07
1.03282813e-01	2.98769069e-07
1.14318425e-01	2.95201682e-07
1.26533176e-01	2.89493597e-07
1.40053055e-01	2.81107261e-07
1.55017512e-01	2.69626877e-07
1.71580899e-01	2.55073542e-07
1.89914058e-01	2.37855569e-07
2.10206088e-01	2.18688589e-07
2.32666291e-01	1.98432570e-07
2.57526333e-01	1.77924391e-07
2.85042632e-01	1.57868988e-07
3.15499006e-01	1.38793036e-07
3.49209598e-01	1.21049745e-07
3.86522116e-01	1.04840946e-07
4.27821420e-01	9.02582855e-08
4.73533492e-01	7.73080635e-08
5.24129830e-01	6.59337746e-08
5.80132310e-01	5.60468865e-08
6.42118571e-01	4.75235971e-08
7.10727970e-01	4.02290520e-08
7.86668179e-01	3.40242762e-08
8.70722485e-01	2.87726882e-08
9.63757866e-01	2.43453588e-08
1.06673394e+00	2.06239368e-08
1.18071285e+00	1.75022087e-08
1.30687023e+00	1.48865672e-08
1.44650734e+00	1.26957239e-08
1.60106446e+00	1.08599372e-08
1.77213578e+00	9.31996469e-09
1.96148581e+00	8.02589350e-09
2.17106760e+00	6.93595197e-09
2.40304289e+00	6.01537316e-09
2.65980440e+00	5.23534458e-09
2.94400048e+00	4.57206848e-09
3.25856248e+00	4.00593653e-09
3.60673495e+00	3.52081756e-09
3.99210913e+00	3.10345167e-09
4.41865996e+00	2.74294275e-09
4.89078709e+00	2.43030919e-09
5.41336030e+00	2.15809322e-09
5.99176967e+00	1.92036088e-09
6.63198120e+00	1.71196105e-09
7.34059837e+00	1.52868273e-09
8.12493021e+00	1.36704305e-09
8.99306672e+00	1.22409908e-09
9.95396231e+00	1.09737582e-09
1.10175281e+01	9.84790007e-10
1.21947344e+01	8.84577854e-10
1.34977233e+01	7.95237420e-10
1.49399346e+01	7.15474984e-10
1.65362441e+01	6.44080121e-10
1.83031168e+01	5.80162405e-10
2.02587771e+01	5.22873697e-10
2.24233968e+01	4.71477633e-10
2.48193029e+01	4.25332231e-10
2.74712079e+01	3.83869966e-10
3.04064649e+01	3.47164589e-10
3.36553498e+01	3.13482094e-10
3.72513730e+01	2.83190129e-10
4.12316259e+01	2.55932079e-10
4.56371628e+01	2.31391430e-10
5.05134247e+01	2.09289078e-10
5.59107078e+01	1.89374860e-10
6.18846824e+01	1.71426363e-10
6.84969672e+01	1.55244999e-10
7.58157646e+01	1.40653196e-10
8.39165644e+01	1.27491940e-10
9.28829225e+01	1.15618799e-10
1.02807322e+02	1.04905904e-10
1.13792129e+02	9.52384667e-11
1.25950646e+02	8.65133438e-11
1.39408283e+02	7.86377935e-11
1.54303847e+02	7.15283817e-11
1.70790980e+02	6.51097628e-11
1.89039738e+02	5.93148078e-11
2.09238348e+02	5.40823532e-11
2.31595149e+02	4.93575067e-11
2.56340741e+02	4.50907903e-11
2.83730362e+02	4.12375940e-11
3.14046522e+02	3.77576888e-11
3.47601918e+02	3.46147885e-11
3.84742658e+02	3.17761683e-11
4.25851829e+02	2.92122704e-11
4.71353453e+02	2.68964512e-11
5.21716858e+02	2.48046547e-11
5.77461515e+02	2.29151678e-11
6.39162405e+02	2.12083896e-11
7.07455942e+02	1.96666250e-11
7.83046540e+02	1.82739317e-11
8.66713880e+02	1.70158167e-11
9.59320948e+02	1.58792881e-11
1.06182294e+03	1.48525837e-11
1.17527712e+03	1.39250810e-11
1.30085370e+03	1.30871871e-11
1.43984795e+03	1.23302382e-11
1.59369353e+03	1.16464092e-11
1.76397728e+03	1.10286210e-11
1.95245558e+03	1.04705131e-11
2.16107251e+03	9.96630805e-12
2.39197984e+03	9.51079328e-12
2.64755927e+03	9.09927238e-12
2.93044698e+03	8.72749155e-12
3.24356081e+03	8.39161184e-12
3.59013038e+03	8.08812878e-12
3.97373038e+03	7.81398299e-12
4.39831747e+03	7.56630791e-12
4.86827104e+03	7.34253269e-12
5.38843844e+03	7.14037654e-12
5.96418495e+03	6.95773878e-12
6.60144909e+03	6.79273458e-12
7.30680395e+03	6.64366118e-12
8.08752491e+03	6.50898028e-12
8.95166472e+03	6.38730220e-12
9.90813657e+03	6.27736688e-12
1.09668060e+04	6.17804917e-12
1.21385926e+04	6.08831984e-12
1.34355829e+04	6.00725310e-12
1.48711546e+04	5.93401262e-12
1.64601150e+04	5.86784277e-12
1.82188534e+04	5.80806093e-12
2.01655104e+04	5.75404987e-12
2.23201647e+04	5.70525340e-12
2.47050406e+04	5.66116766e-12
2.73447368e+04	5.62133786e-12
3.02664806e+04	5.58535311e-12
3.35004083e+04	5.55284222e-12
3.70798763e+04	5.52346983e-12
4.10418050e+04	5.49693134e-12
4.54270599e+04	5.47295622e-12
5.02808725e+04	5.45129557e-12
5.56533078e+04	5.43172595e-12
6.15997796e+04	5.41404548e-12
6.81816229e+04	5.39807181e-12
7.54667263e+04	5.38364017e-12
8.35302320e+04	5.37060168e-12
9.24553110e+04	5.35882186e-12
1.02334021e+05	5.34817921e-12
1.13268257e+05	5.33856397e-12
1.25370799e+05	5.32987691e-12
1.38766479e+05	5.32202845e-12
1.53593468e+05	5.31493765e-12
1.70004698e+05	5.30853134e-12
1.88169442e+05	5.30274348e-12
2.08275063e+05	5.29751434e-12
2.30528939e+05	5.29278999e-12
2.55160607e+05	5.28852172e-12
2.82424133e+05	5.28466547e-12
3.12600724e+05	5.28118147e-12
3.46001639e+05	5.27803380e-12
3.82971391e+05	5.27519000e-12
4.23891306e+05	5.27262071e-12
4.69183451e+05	5.27029946e-12
5.19314994e+05	5.26820227e-12
5.74803016e+05	5.26630756e-12
6.36219849e+05	5.26459574e-12
7.04198979e+05	5.26304915e-12
7.79441575e+05	5.26165188e-12
8.62723729e+05	5.26038949e-12
9.54904456e+05	5.25924895e-12
1.05693455e+06	5.25821854e-12
1.16986641e+06	5.25728757e-12
1.29486487e+06	5.25644648e-12
1.43321923e+06	5.25568660e-12
1.58635653e+06	5.25500005e-12
1.75585633e+06	5.25437978e-12
1.94346693e+06	5.25381940e-12
2.15112343e+06	5.25331312e-12
2.38096772e+06	5.25285569e-12
2.63537052e+06	5.25244243e-12
2.91695588e+06	5.25206906e-12
3.22862820e+06	5.25173173e-12
3.57360225e+06	5.25142699e-12
3.95543624e+06	5.25115165e-12
4.37806863e+06	5.25090287e-12
4.84585864e+06	5.25067812e-12
5.36363132e+06	5.25047507e-12
5.93672722e+06	5.25029164e-12
6.57105755e+06	5.25012589e-12
7.27316511e+06	5.24997615e-12
8.05029181e+06	5.24984087e-12
8.91045332e+06	5.24971863e-12
9.86252179e+06	5.24960821e-12
1.09163173e+07	5.24950845e-12
1.20827094e+07	5.24941831e-12
1.33737286e+07	5.24933687e-12
