# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	8.25347795e-06
1.10684849e-02	8.46342196e-06
1.22511358e-02	8.66207637e-06
1.35601511e-02	8.84295910e-06
1.50090328e-02	8.95786654e-06
1.66127252e-02	9.14765681e-06
1.83877698e-02	9.29851225e-06
2.03524752e-02	9.38473528e-06
2.25271064e-02	9.25713997e-06
2.49340937e-02	9.22650512e-06
2.75982639e-02	9.02369391e-06
3.05470967e-02	8.66075501e-06
3.38110078e-02	8.16282146e-06
3.74236629e-02	7.56322179e-06
4.14223247e-02	6.89906107e-06
4.58482375e-02	6.20333116e-06
5.07470524e-02	5.51006431e-06
5.61692982e-02	4.83853950e-06
6.21709029e-02	4.20574176e-06
6.88137699e-02	3.62266436e-06
7.61664172e-02	3.09544630e-06
8.43046837e-02	2.62623329e-06
9.33125118e-02	2.21444282e-06
1.03282813e-01	1.85729552e-06
1.14318425e-01	1.55066563e-06
1.26533176e-01	1.28967001e-06
1.40053055e-01	1.06913296e-06
1.55017512e-01	8.83924033e-07
1.71580899e-01	7.29182764e-07
1.89914058e-01	6.00452045e-07
2.10206088e-01	4.93742990e-07
2.32666291e-01	4.05551838e-07
2.57526333e-01	3.32845340e-07
2.85042632e-01	2.73027629e-07
3.15499006e-01	2.23897369e-07
3.49209598e-01	1.83601422e-07
3.86522116e-01	1.50588966e-07
4.27821420e-01	1.23568308e-07
4.73533492e-01	1.01467994e-07
5.24129830e-01	8.34017359e-08
5.80132310e-01	6.86385472e-08
6.42118571e-01	5.65767788e-08
7.10727970e-01	4.67221287e-08
7.86668179e-01	3.86691164e-08
8.70722485e-01	3.20855670e-08
9.63757866e-01	2.66996895e-08
1.06673394e+00	2.22893523e-08
1.18071285e+00	1.86732089e-08
1.30687023e+00	1.57033728e-08
1.44650734e+00	1.32593807e-08
1.60106446e+00	1.12423059e-08
1.77213578e+00	9.57457421e-09
1.96148581e+00	8.19030956e-09
2.17106760e+00	7.03711180e-09
2.40304289e+00	6.07254253e-09
2.65980440e+00	5.26225955e-09
2.94400048e+00	4.57848726e-09
3.25856248e+00	3.99876243e-09
3.60673495e+00	3.50490964e-09
3.99210913e+00	3.08193047e-09
4.41865996e+00	2.71851485e-09
4.89078709e+00	2.40451062e-09
5.41336030e+00	2.13214668e-09
5.99176967e+00	1.89487082e-09
6.63198120e+00	1.68736776e-09
7.34059837e+00	1.50525791e-09
8.12493021e+00	1.34491415e-09
8.99306672e+00	1.20331784e-09
9.95396231e+00	1.07794385e-09
1.10175281e+01	9.66699559e-10
1.21947344e+01	8.67715546e-10
1.34977233e+01	7.79512949e-10
1.49399346e+01	7.00785582e-10
1.65362441e+01	6.30411883e-10
1.83031168e+01	5.67424013e-10
2.02587771e+01	5.10982880e-10
