# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	1.48874045e-09
1.10684849e-02	1.84223394e-09
1.22511358e-02	2.28109424e-09
1.35601511e-02	2.82586634e-09
1.50090328e-02	3.50177367e-09
1.66127252e-02	4.33959912e-09
1.83877698e-02	5.37663809e-09
2.03524752e-02	6.65768271e-09
2.25271064e-02	8.23596988e-09
2.49340937e-02	1.01739892e-08
2.75982639e-02	1.25439998e-08
3.05470967e-02	1.54280446e-08
3.38110078e-02	1.89171790e-08
3.74236629e-02	2.31095438e-08
4.14223247e-02	2.81068211e-08
4.58482375e-02	3.40085217e-08
5.07470524e-02	4.09034827e-08
5.61692982e-02	4.88579297e-08
6.21709029e-02	5.78995415e-08
6.88137699e-02	6.79972594e-08
7.61664172e-02	7.90371324e-08
8.43046837e-02	9.07958740e-08
9.33125118e-02	1.02914858e-07
1.03282813e-01	1.14881126e-07
1.14318425e-01	1.26023584e-07
1.26533176e-01	1.35537214e-07
1.40053055e-01	1.42545271e-07
1.55017512e-01	1.46209607e-07
1.71580899e-01	1.45882471e-07
1.89914058e-01	1.41274066e-07
2.10206088e-01	1.32586668e-07
2.32666291e-01	1.20199249e-07
2.57526333e-01	1.06162706e-07
2.85042632e-01	9.12622990e-08
3.15499006e-01	7.68080925e-08
3.49209598e-01	6.08851008e-08
3.86522116e-01	5.13331342e-08
4.27821420e-01	4.31483974e-08
4.73533492e-01	3.62269630e-08
5.24129830e-01	3.10188528e-08
5.80132310e-01	2.64237127e-08
6.42118571e-01	2.35686913e-08
7.10727970e-01	2.11538759e-08
7.86668179e-01	1.90808435e-08
8.70722485e-01	1.72483238e-08
9.63757866e-01	1.55827646e-08
1.06673394e+00	1.40423326e-08
1.18071285e+00	1.25871233e-08
1.30687023e+00	1.12734117e-08
1.44650734e+00	1.00541158e-08
1.60106446e+00	8.93781391e-09
1.77213578e+00	7.92839769e-09
1.96148581e+00	7.02290179e-09
2.17106760e+00	6.21634289e-09
2.40304289e+00	5.50167646e-09
2.65980440e+00	4.87085477e-09
2.94400048e+00	4.31546915e-09
3.25856248e+00	3.82721915e-09
3.60673495e+00	3.39822786e-09
3.99210913e+00	3.02095400e-09
4.41865996e+00	2.68947155e-09
4.89078709e+00	2.39750957e-09
5.41336030e+00	2.14009865e-09
5.99176967e+00	1.91269896e-09
6.63198120e+00	1.71144809e-09
7.34059837e+00	1.53301491e-09
8.12493021e+00	1.37452945e-09
8.99306672e+00	1.23352027e-09
9.95396231e+00	1.10785775e-09
1.10175281e+01	9.95735976e-10
1.21947344e+01	8.95489473e-10
1.34977233e+01	8.05789018e-10
1.49399346e+01	7.25434498e-10
1.65362441e+01	6.53379667e-10
1.83031168e+01	5.88709529e-10
2.02587771e+01	5.30621402e-10
2.24233968e+01	4.78409060e-10
2.48193029e+01	4.31449421e-10
2.74712079e+01	3.89191351e-10
3.04064649e+01	3.51146210e-10
3.36553498e+01	3.16879840e-10
3.72513730e+01	2.86005749e-10
4.12316259e+01	2.58179286e-10
4.56371628e+01	2.33092640e-10
5.05134247e+01	2.10470527e-10
5.59107078e+01	1.90066459e-10
6.18846824e+01	1.71659495e-10
6.84969672e+01	1.55051414e-10
7.58157646e+01	1.40064224e-10
8.39165644e+01	1.26537992e-10
9.28829225e+01	1.14328914e-10
1.02807322e+02	1.03307621e-10
1.13792129e+02	9.33576709e-11
1.25950646e+02	8.43742129e-11
1.39408283e+02	7.62627979e-11
1.54303847e+02	6.89383188e-11
1.70790980e+02	6.23240637e-11
1.89039738e+02	5.63508703e-11
2.09238348e+02	5.09563686e-11
2.31595149e+02	4.60843025e-11
2.56340741e+02	4.16839218e-11
2.83730362e+02	3.77094358e-11
3.14046522e+02	3.41195230e-11
3.47601918e+02	3.08768902e-11
3.84742658e+02	2.79478762e-11
4.25851829e+02	2.53020951e-11
4.71353453e+02	2.29121151e-11
5.21716858e+02	2.07531694e-11
5.77461515e+02	1.88028957e-11
6.39162405e+02	1.70411019e-11
7.07455942e+02	1.54495537e-11
7.83046540e+02	1.40117847e-11
8.66713880e+02	1.27129238e-11
9.59320948e+02	1.15395406e-11
1.06182294e+03	1.04795048e-11
1.17527712e+03	9.52186052e-12
1.30085370e+03	8.65671202e-12
1.43984795e+03	7.87512098e-12
1.59369353e+03	7.16901366e-12
1.76397728e+03	6.53109710e-12
1.95245558e+03	5.95478352e-12
2.16107251e+03	5.43412202e-12
2.39197984e+03	4.96373692e-12
2.64755927e+03	4.53877210e-12
2.93044698e+03	4.15484073e-12
3.24356081e+03	3.80797985e-12
3.59013038e+03	3.49460942e-12
3.97373038e+03	3.21149526e-12
4.39831747e+03	2.95571563e-12
4.86827104e+03	2.72463100e-12
5.38843844e+03	2.51585681e-12
5.96418495e+03	2.32723880e-12
6.60144909e+03	2.15683079e-12
7.30680395e+03	2.00287453e-12
8.08752491e+03	1.86378157e-12
8.95166472e+03	1.73811687e-12
9.90813657e+03	1.62458394e-12
1.09668060e+04	1.52201150e-12
1.21385926e+04	1.42934136e-12
1.34355829e+04	1.34561751e-12
1.48711546e+04	1.26997624e-12
1.64601150e+04	1.20163723e-12
1.82188534e+04	1.13989552e-12
2.01655104e+04	1.08411418e-12
2.23201647e+04	1.03371781e-12
2.47050406e+04	9.88186541e-13
2.73447368e+04	9.47050699e-13
3.02664806e+04	9.09885956e-13
3.35004083e+04	8.76308948e-13
3.70798763e+04	8.45973325e-13
4.10418050e+04	8.18566170e-13
4.54270599e+04	7.93804778e-13
5.02808725e+04	7.71433735e-13
5.56533078e+04	7.51222285e-13
6.15997796e+04	7.32961949e-13
6.81816229e+04	7.16464374e-13
7.54667263e+04	7.01559390e-13
8.35302320e+04	6.88093256e-13
9.24553110e+04	6.75927072e-13
1.02334021e+05	6.64935345e-13
1.13268257e+05	6.55004700e-13
1.25370799e+05	6.46032706e-13
1.38766479e+05	6.37926818e-13
1.53593468e+05	6.30603427e-13
1.70004698e+05	6.23986995e-13
1.88169442e+05	6.18009276e-13
2.08275063e+05	6.12608613e-13
2.30528939e+05	6.07729298e-13
2.55160607e+05	6.03321004e-13
2.82424133e+05	5.99338261e-13
3.12600724e+05	5.95739990e-13
3.46001639e+05	5.92489074e-13
3.82971391e+05	5.89551983e-13
4.23891306e+05	5.86898421e-13
4.69183451e+05	5.84501019e-13
5.19314994e+05	5.82335048e-13
5.74803016e+05	5.80378166e-13
6.36219849e+05	5.78610191e-13
7.04198979e+05	5.77012885e-13
7.79441575e+05	5.75569774e-13
8.62723729e+05	5.74265972e-13
9.54904456e+05	5.73088032e-13
1.05693455e+06	5.72023803e-13
1.16986641e+06	5.71062308e-13
1.29486487e+06	5.70193630e-13
1.43321923e+06	5.69408809e-13
1.58635653e+06	5.68699750e-13
1.75585633e+06	5.68059140e-13
1.94346693e+06	5.67480370e-13
2.15112343e+06	5.66957471e-13
2.38096772e+06	5.66485049e-13
2.63537052e+06	5.66058233e-13
2.91695588e+06	5.65672618e-13
3.22862820e+06	5.65324229e-13
3.57360225e+06	5.65009471e-13
3.95543624e+06	5.64725097e-13
4.37806863e+06	5.64468176e-13
4.84585864e+06	5.64236056e-13
5.36363132e+06	5.64026344e-13
5.93672722e+06	5.63836876e-13
6.57105755e+06	5.63665698e-13
7.27316511e+06	5.63511044e-13
8.05029181e+06	5.63371320e-13
8.91045332e+06	5.63245084e-13
9.86252179e+06	5.63131035e-13
1.09163173e+07	5.63027995e-13
1.20827094e+07	5.62934901e-13
1.33737286e+07	5.62850794e-13
1.48026913e+07	5.62774806e-13
1.63843365e+07	5.62706155e-13
1.81349780e+07	5.62644130e-13
2.00726730e+07	5.62588091e-13
2.22174078e+07	5.62537464e-13
2.45913043e+07	5.62491724e-13
2.72188479e+07	5.62450399e-13
3.01271407e+07	5.62413062e-13
3.33461802e+07	5.62379331e-13
3.69091691e+07	5.62348855e-13
4.08528580e+07	5.62321324e-13
4.52179242e+07	5.62296447e-13
5.00493910e+07	5.62273975e-13
5.53970928e+07	5.62253668e-13
