# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	1.01476814e-10
1.10684849e-02	1.24327603e-10
1.22511358e-02	1.52589726e-10
1.35601511e-02	1.87586173e-10
1.50090328e-02	2.30976607e-10
1.66127252e-02	2.84846376e-10
1.83877698e-02	3.51819410e-10
2.03524752e-02	4.35201113e-10
2.25271064e-02	5.39158610e-10
2.49340937e-02	6.68947077e-10
2.75982639e-02	8.31192151e-10
3.05470967e-02	1.03423953e-09
3.38110078e-02	1.28858341e-09
3.74236629e-02	1.60738505e-09
4.14223247e-02	2.00709081e-09
4.58482375e-02	2.50815483e-09
5.07470524e-02	3.13586394e-09
5.61692982e-02	3.92125028e-09
6.21709029e-02	4.90205903e-09
6.88137699e-02	6.12371276e-09
7.61664172e-02	7.64017892e-09
8.43046837e-02	9.51460021e-09
9.33125118e-02	1.18194901e-08
1.03282813e-01	1.46362242e-08
1.14318425e-01	1.80534788e-08
1.26533176e-01	2.21641781e-08
1.40053055e-01	2.70604313e-08
1.55017512e-01	3.28258810e-08
1.71580899e-01	3.95248679e-08
1.89914058e-01	4.71879040e-08
2.10206088e-01	5.57932290e-08
2.32666291e-01	6.52447305e-08
2.57526333e-01	7.53477083e-08
2.85042632e-01	8.57849543e-08
3.15499006e-01	9.60988559e-08
3.49209598e-01	1.05686765e-07
3.86522116e-01	1.13820855e-07
4.27821420e-01	1.19701676e-07
4.73533492e-01	1.22554914e-07
5.24129830e-01	1.21766870e-07
5.80132310e-01	1.17038894e-07
6.42118571e-01	1.08518572e-07
7.10727970e-01	9.68534865e-08
7.86668179e-01	8.31242576e-08
8.70722485e-01	6.85328445e-08
9.63757866e-01	5.46571033e-08
1.06673394e+00	4.22688487e-08
1.18071285e+00	2.96114658e-08
1.30687023e+00	2.26515833e-08
1.44650734e+00	1.70711865e-08
1.60106446e+00	1.27020868e-08
1.77213578e+00	9.49227486e-09
1.96148581e+00	7.13955208e-09
2.17106760e+00	5.46579331e-09
2.40304289e+00	4.20015711e-09
2.65980440e+00	3.48574662e-09
2.94400048e+00	2.97863104e-09
3.25856248e+00	2.61605823e-09
3.60673495e+00	2.34636101e-09
3.99210913e+00	2.13268470e-09
4.41865996e+00	1.93675143e-09
4.89078709e+00	1.78689813e-09
5.41336030e+00	1.64430696e-09
5.99176967e+00	1.50973403e-09
6.63198120e+00	1.38355003e-09
7.34059837e+00	1.26583830e-09
8.12493021e+00	1.15648322e-09
8.99306672e+00	1.05525460e-09
9.95396231e+00	9.61829536e-10
1.10175281e+01	8.75857597e-10
1.21947344e+01	7.96858907e-10
1.34977233e+01	7.24444781e-10
1.49399346e+01	6.58176990e-10
1.65362441e+01	5.97621908e-10
1.83031168e+01	5.42357262e-10
2.02587771e+01	4.91976892e-10
2.24233968e+01	4.46093938e-10
2.48193029e+01	4.04342816e-10
2.74712079e+01	3.66380252e-10
3.04064649e+01	3.31885616e-10
3.36553498e+01	3.00560750e-10
3.72513730e+01	2.72129406e-10
4.12316259e+01	2.46336442e-10
4.56371628e+01	2.22946832e-10
5.05134247e+01	2.01744578e-10
5.59107078e+01	1.82531556e-10
6.18846824e+01	1.65126354e-10
6.84969672e+01	1.49363103e-10
7.58157646e+01	1.35090349e-10
8.39165644e+01	1.22169955e-10
9.28829225e+01	1.10476057e-10
1.02807322e+02	9.98940779e-11
1.13792129e+02	9.03197975e-11
1.25950646e+02	8.16584810e-11
1.39408283e+02	7.38240710e-11
1.54303847e+02	6.67384356e-11
1.70790980e+02	6.03306738e-11
1.89039738e+02	5.45364750e-11
2.09238348e+02	4.92975292e-11
2.31595149e+02	4.45609863e-11
2.56340741e+02	4.02789602e-11
2.83730362e+02	3.64080743e-11
3.14046522e+02	3.29090480e-11
3.47601918e+02	2.97463171e-11
3.84742658e+02	2.68876897e-11
4.25851829e+02	2.43040313e-11
4.71353453e+02	2.19689792e-11
5.21716858e+02	1.98586822e-11
5.77461515e+02	1.79515646e-11
6.39162405e+02	1.62281111e-11
7.07455942e+02	1.46706723e-11
7.83046540e+02	1.32632877e-11
8.66713880e+02	1.19915257e-11
9.59320948e+02	1.08423376e-11
1.06182294e+03	9.80392676e-12
1.17527712e+03	8.86562842e-12
1.30085370e+03	8.01780212e-12
1.43984795e+03	7.25173365e-12
1.59369353e+03	6.55954645e-12
1.76397728e+03	5.93412138e-12
1.95245558e+03	5.36902420e-12
2.16107251e+03	4.85843982e-12
2.39197984e+03	4.39711295e-12
2.64755927e+03	3.98029429e-12
2.93044698e+03	3.60369199e-12
3.24356081e+03	3.26342761e-12
3.59013038e+03	2.95599644e-12
3.97373038e+03	2.67823150e-12
4.39831747e+03	2.42727108e-12
4.86827104e+03	2.20052932e-12
5.38843844e+03	1.99566969e-12
5.96418495e+03	1.81058096e-12
6.60144909e+03	1.64335547e-12
7.30680395e+03	1.49226958e-12
8.08752491e+03	1.35576587e-12
8.95166472e+03	1.23243718e-12
9.90813657e+03	1.12101208e-12
1.09668060e+04	1.02034181e-12
1.21385926e+04	9.29388416e-13
1.34355829e+04	8.47214130e-13
1.48711546e+04	7.72971646e-13
1.64601150e+04	7.05895424e-13
1.82188534e+04	6.45293799e-13
2.01655104e+04	5.90541850e-13
2.23201647e+04	5.41074966e-13
2.47050406e+04	4.96383024e-13
2.73447368e+04	4.56005134e-13
3.02664806e+04	4.19524887e-13
3.35004083e+04	3.86566065e-13
3.70798763e+04	3.56788758e-13
4.10418050e+04	3.29885868e-13
4.54270599e+04	3.05579934e-13
5.02808725e+04	2.83620277e-13
5.56533078e+04	2.63780416e-13
6.15997796e+04	2.45855729e-13
6.81816229e+04	2.29661344e-13
7.54667263e+04	2.15030237e-13
8.35302320e+04	2.01811503e-13
9.24553110e+04	1.89868805e-13
1.02334021e+05	1.79078966e-13
1.13268257e+05	1.69330699e-13
1.25370799e+05	1.60523460e-13
1.38766479e+05	1.52566409e-13
1.53593468e+05	1.45377477e-13
1.70004698e+05	1.38882515e-13
1.88169442e+05	1.33014532e-13
2.08275063e+05	1.27713004e-13
2.30528939e+05	1.22923251e-13
2.55160607e+05	1.18595869e-13
2.82424133e+05	1.14686225e-13
3.12600724e+05	1.11153992e-13
3.46001639e+05	1.07962738e-13
3.82971391e+05	1.05079547e-13
4.23891306e+05	1.02474681e-13
4.69183451e+05	1.00121272e-13
5.19314994e+05	9.79950470e-14
5.74803016e+05	9.60740740e-14
6.36219849e+05	9.43385398e-14
7.04198979e+05	9.27705432e-14
7.79441575e+05	9.13539113e-14
8.62723729e+05	9.00740323e-14
9.54904456e+05	8.89177049e-14
1.05693455e+06	8.78730022e-14
1.16986641e+06	8.69291487e-14
1.29486487e+06	8.60764090e-14
1.43321923e+06	8.53059876e-14
1.58635653e+06	8.46099379e-14
1.75585633e+06	8.39810807e-14
1.94346693e+06	8.34129295e-14
2.15112343e+06	8.28996241e-14
2.38096772e+06	8.24358702e-14
2.63537052e+06	8.20168842e-14
2.91695588e+06	8.16383445e-14
3.22862820e+06	8.12963468e-14
3.57360225e+06	8.09873635e-14
3.95543624e+06	8.07082076e-14
4.37806863e+06	8.04559996e-14
4.84585864e+06	8.02281384e-14
5.36363132e+06	8.00222734e-14
5.93672722e+06	7.98362814e-14
6.57105755e+06	7.96682440e-14
7.27316511e+06	7.95164279e-14
8.05029181e+06	7.93792671e-14
8.91045332e+06	7.92553471e-14
9.86252179e+06	7.91433896e-14
1.09163173e+07	7.90422397e-14
1.20827094e+07	7.89508543e-14
1.33737286e+07	7.88682906e-14
1.48026913e+07	7.87936972e-14
1.63843365e+07	7.87263046e-14
1.81349780e+07	7.86654176e-14
2.00726730e+07	7.86104084e-14
2.22174078e+07	7.85607092e-14
2.45913043e+07	7.85158079e-14
2.72188479e+07	7.84752410e-14
3.01271407e+07	7.84385902e-14
3.33461802e+07	7.84054776e-14
3.69091691e+07	7.83755611e-14
4.08528580e+07	7.83485329e-14
4.52179242e+07	7.83241135e-14
5.00493910e+07	7.83020520e-14
5.53970928e+07	7.82821195e-14
6.13161884e+07	7.82641113e-14
6.78677305e+07	7.82478422e-14
7.51192949e+07	7.82331428e-14
8.31456781e+07	7.82198626e-14
9.20296681e+07	7.82078652e-14
1.01862899e+08	7.81970248e-14
1.12746796e+08	7.81872318e-14
1.24793621e+08	7.81783832e-14
1.38127630e+08	7.81703885e-14
1.52886359e+08	7.81631666e-14
1.69222035e+08	7.81566414e-14
1.87303154e+08	7.81507477e-14
2.07316213e+08	7.81454206e-14
2.29467637e+08	7.81406084e-14
2.53985907e+08	7.81362619e-14
2.81123917e+08	7.81323327e-14
3.11161583e+08	7.81287844e-14
3.44408728e+08	7.81255775e-14
3.81208280e+08	7.81226826e-14
4.21939808e+08	7.81200658e-14
4.67023439e+08	7.81176991e-14
5.16924187e+08	7.81155649e-14
5.72156756e+08	7.81136380e-14
6.33290840e+08	7.81118918e-14
7.00957009e+08	7.81103153e-14
7.75853206e+08	7.81088918e-14
8.58751948e+08	7.81076065e-14
9.50508296e+08	7.81064476e-14
1.05206867e+09	7.81053923e-14
1.16448062e+09	7.81044388e-14
1.28890361e+09	7.81035985e-14
1.42662102e+09	7.81028269e-14
1.57905331e+09	7.81021160e-14
1.74777277e+09	7.81014856e-14
1.93451965e+09	7.81009167e-14
2.14122015e+09	7.81004016e-14
2.37000629e+09	7.80999440e-14
2.62323788e+09	7.80995263e-14
2.90352688e+09	7.80991434e-14
3.21376434e+09	7.80987961e-14
3.55715021e+09	7.80984679e-14
3.93722633e+09	7.80982174e-14
4.35791301e+09	7.80979363e-14
4.82354943e+09	7.80977192e-14
5.33893840e+09	7.80974994e-14
5.90939590e+09	7.80973199e-14
6.54080591e+09	7.80971641e-14
7.23968114e+09	7.80969875e-14
8.01323013e+09	7.80969157e-14
8.86943166e+09	7.80967246e-14
9.81711702e+09	7.80965693e-14
1.08660611e+10	7.80964984e-14
1.20270833e+10	7.80964407e-14
1.33121590e+10	7.80963195e-14
1.47345431e+10	7.80962113e-14
1.63089068e+10	7.80963115e-14
1.80514888e+10	7.80960945e-14
1.99802631e+10	7.80962218e-14
2.21151240e+10	7.80959194e-14
2.44780916e+10	7.80958657e-14
2.70935387e+10	7.80960153e-14
2.99884423e+10	7.80958277e-14
3.31926620e+10	7.80957852e-14
3.67392478e+10	7.80958124e-14
4.06647809e+10	7.80958357e-14
4.50097513e+10	7.80957924e-14
4.98189752e+10	7.80959371e-14
5.51420574e+10	7.80956296e-14
6.10339029e+10	7.80958131e-14
6.75552832e+10	7.80959098e-14
7.47734631e+10	7.80957596e-14
8.27628946e+10	7.80957494e-14
9.16059848e+10	7.80962475e-14
1.01393946e+11	7.80951184e-14
1.12227736e+11	7.80953991e-14
1.24219100e+11	7.80952904e-14
1.37491723e+11	7.80955144e-14
1.52182505e+11	7.80952855e-14
1.68442976e+11	7.80963700e-14
1.86440853e+11	7.80948898e-14
2.06361777e+11	7.80948385e-14
2.28411221e+11	7.80947206e-14
2.52816614e+11	7.80956946e-14
2.79829688e+11	7.80945739e-14
