# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	8.25943621e-05
1.10684849e-02	7.78122368e-05
1.22511358e-02	7.20304827e-05
1.35601511e-02	6.56282035e-05
1.50090328e-02	5.89469184e-05
1.66127252e-02	5.22860588e-05
1.83877698e-02	4.58557877e-05
2.03524752e-02	3.98128625e-05
2.25271064e-02	3.42575840e-05
2.49340937e-02	2.92445041e-05
2.75982639e-02	2.47909244e-05
3.05470967e-02	2.08883109e-05
3.38110078e-02	1.75079755e-05
3.74236629e-02	1.46089418e-05
4.14223247e-02	1.21435331e-05
4.58482375e-02	1.00617267e-05
5.07470524e-02	8.31427740e-06
5.61692982e-02	6.85476556e-06
6.21709029e-02	5.64078635e-06
6.88137699e-02	4.63450270e-06
7.61664172e-02	3.80275764e-06
8.43046837e-02	3.11690080e-06
9.33125118e-02	2.55244995e-06
1.03282813e-01	2.08866861e-06
1.14318425e-01	1.70811676e-06
1.26533176e-01	1.39620996e-06
1.40053055e-01	1.14080782e-06
1.55017512e-01	9.31842373e-07
1.71580899e-01	7.60987854e-07
1.89914058e-01	6.21377062e-07
2.10206088e-01	5.07356532e-07
2.32666291e-01	4.14279266e-07
2.57526333e-01	3.38330318e-07
2.85042632e-01	2.76380901e-07
3.15499006e-01	2.25867051e-07
3.49209598e-01	1.84689072e-07
3.86522116e-01	1.51128509e-07
4.27821420e-01	1.23779748e-07
4.73533492e-01	1.01493788e-07
5.24129830e-01	8.33320383e-08
5.80132310e-01	6.85283452e-08
6.42118571e-01	5.64578335e-08
7.10727970e-01	4.66112363e-08
7.86668179e-01	3.85737902e-08
8.70722485e-01	3.20078753e-08
9.63757866e-01	2.66387556e-08
1.06673394e+00	2.22429196e-08
1.18071285e+00	1.86385693e-08
1.30687023e+00	1.56778800e-08
1.44650734e+00	1.32407056e-08
1.60106446e+00	1.12285393e-08
1.77213578e+00	9.56424570e-09
1.96148581e+00	8.18234554e-09
2.17106760e+00	7.03077398e-09
2.40304289e+00	6.06735602e-09
2.65980440e+00	5.25794144e-09
2.94400048e+00	4.57488354e-09
3.25856248e+00	3.99579767e-09
3.60673495e+00	3.50255061e-09
3.99210913e+00	3.08016284e-09
4.41865996e+00	2.71732856e-09
4.89078709e+00	2.40389438e-09
5.41336030e+00	2.13208555e-09
5.99176967e+00	1.89534585e-09
6.63198120e+00	1.68835660e-09
7.34059837e+00	1.50673585e-09
8.12493021e+00	1.34685497e-09
8.99306672e+00	1.20569455e-09
9.95396231e+00	1.08072927e-09
1.10175281e+01	9.69866849e-10
1.21947344e+01	8.71238221e-10
1.34977233e+01	7.83365490e-10
1.49399346e+01	7.04943487e-10
1.65362441e+01	6.34851794e-10
1.83031168e+01	5.72123802e-10
2.02587771e+01	5.15921692e-10
2.24233968e+01	4.65516120e-10
2.48193029e+01	4.20269634e-10
2.74712079e+01	3.79623061e-10
3.04064649e+01	3.43084272e-10
3.36553498e+01	3.10218854e-10
3.72513730e+01	2.80642321e-10
4.12316259e+01	2.54013564e-10
4.56371628e+01	2.30029320e-10
5.05134247e+01	2.08419467e-10
