# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	2.34651491e-05
1.10684849e-02	2.40012674e-05
1.22511358e-02	2.44002267e-05
1.35601511e-02	2.45751497e-05
1.50090328e-02	2.42555430e-05
1.66127252e-02	2.38877035e-05
1.83877698e-02	2.30684085e-05
2.03524752e-02	2.18593851e-05
2.25271064e-02	2.03479336e-05
2.49340937e-02	1.86355011e-05
2.75982639e-02	1.68153259e-05
3.05470967e-02	1.49803071e-05
3.38110078e-02	1.31890446e-05
3.74236629e-02	1.14906561e-05
4.14223247e-02	9.91777522e-06
4.58482375e-02	8.48955526e-06
5.07470524e-02	7.21379114e-06
5.61692982e-02	6.09069561e-06
6.21709029e-02	5.11403978e-06
6.88137699e-02	4.27361561e-06
7.61664172e-02	3.55686883e-06
8.43046837e-02	2.95021275e-06
9.33125118e-02	2.44000040e-06
1.03282813e-01	2.01318483e-06
1.14318425e-01	1.65772272e-06
1.26533176e-01	1.36278260e-06
1.40053055e-01	1.11881432e-06
1.55017512e-01	9.17525817e-07
1.71580899e-01	7.51804239e-07
1.89914058e-01	6.15606574e-07
2.10206088e-01	5.03838053e-07
2.32666291e-01	4.12229800e-07
2.57526333e-01	3.37222578e-07
2.85042632e-01	2.75861344e-07
3.15499006e-01	2.25699804e-07
3.49209598e-01	1.84718762e-07
3.86522116e-01	1.51254975e-07
4.27821420e-01	1.23940790e-07
4.73533492e-01	1.01653195e-07
5.24129830e-01	8.34711209e-08
5.80132310e-01	6.86398603e-08
6.42118571e-01	5.65415333e-08
7.10727970e-01	4.66706701e-08
7.86668179e-01	3.86140738e-08
8.70722485e-01	3.20342490e-08
9.63757866e-01	2.66557792e-08
1.06673394e+00	2.22541225e-08
1.18071285e+00	1.86464277e-08
1.30687023e+00	1.56839677e-08
1.44650734e+00	1.32459151e-08
1.60106446e+00	1.12333039e-08
1.77213578e+00	9.56872555e-09
1.96148581e+00	8.18656067e-09
2.17106760e+00	7.03468713e-09
2.40304289e+00	6.07091693e-09
2.65980440e+00	5.26110648e-09
2.94400048e+00	4.57762169e-09
3.25856248e+00	3.99809043e-09
3.60673495e+00	3.50439006e-09
3.99210913e+00	3.08154902e-09
4.41865996e+00	2.71826823e-09
4.89078709e+00	2.40439866e-09
5.41336030e+00	2.13216883e-09
5.99176967e+00	1.89502500e-09
6.63198120e+00	1.68765031e-09
7.34059837e+00	1.50566397e-09
8.12493021e+00	1.34543799e-09
8.99306672e+00	1.20395322e-09
9.95396231e+00	1.07868425e-09
1.10175281e+01	9.67538408e-10
1.21947344e+01	8.68646252e-10
1.34977233e+01	7.80529096e-10
1.49399346e+01	7.01880960e-10
1.65362441e+01	6.31580539e-10
1.83031168e+01	5.68660284e-10
2.02587771e+01	5.12281409e-10
2.24233968e+01	4.61713598e-10
2.48193029e+01	4.16318431e-10
2.74712079e+01	3.75535792e-10
3.04064649e+01	3.38872637e-10
3.36553498e+01	3.05893677e-10
3.72513730e+01	2.76213587e-10
4.12316259e+01	2.49490468e-10
4.56371628e+01	2.25420311e-10
5.05134247e+01	2.03732298e-10
5.59107078e+01	1.84184778e-10
6.18846824e+01	1.66561819e-10
6.84969672e+01	1.50670219e-10
7.58157646e+01	1.36336923e-10
8.39165644e+01	1.23406768e-10
9.28829225e+01	1.11740513e-10
1.02807322e+02	1.01213108e-10
1.13792129e+02	9.17121746e-11
1.25950646e+02	8.31366605e-11
1.39408283e+02	7.53956515e-11
1.54303847e+02	6.84073163e-11
1.70790980e+02	6.20979689e-11
1.89039738e+02	5.64012346e-11
2.09238348e+02	5.12573048e-11
2.31595149e+02	4.66122728e-11
2.56340741e+02	4.24175390e-11
2.83730362e+02	3.86292786e-11
3.14046522e+02	3.52079646e-11
3.47601918e+02	3.21179404e-11
3.84742658e+02	2.93270353e-11
4.25851829e+02	2.68062201e-11
4.71353453e+02	2.45292966e-11
5.21716858e+02	2.24726192e-11
5.77461515e+02	2.06148439e-11
6.39162405e+02	1.89367025e-11
7.07455942e+02	1.74207994e-11
7.83046540e+02	1.60514286e-11
8.66713880e+02	1.48144084e-11
9.59320948e+02	1.36969329e-11
1.06182294e+03	1.26874380e-11
1.17527712e+03	1.17754801e-11
1.30085370e+03	1.09516278e-11
1.43984795e+03	1.02073627e-11
1.59369353e+03	9.53499141e-12
1.76397728e+03	8.92756507e-12
1.95245558e+03	8.37880723e-12
2.16107251e+03	7.88304863e-12
2.39197984e+03	7.43516835e-12
2.64755927e+03	7.03054068e-12
2.93044698e+03	6.66498715e-12
3.24356081e+03	6.33473324e-12
3.59013038e+03	6.03636926e-12
3.97373038e+03	5.76681504e-12
4.39831747e+03	5.52328809e-12
4.86827104e+03	5.30327477e-12
5.38843844e+03	5.10450429e-12
5.96418495e+03	4.92492524e-12
6.60144909e+03	4.76268439e-12
7.30680395e+03	4.61610752e-12
8.08752491e+03	4.48368210e-12
8.95166472e+03	4.36404171e-12
9.90813657e+03	4.25595188e-12
1.09668060e+04	4.15829739e-12
1.21385926e+04	4.07007067e-12
1.34355829e+04	3.99036148e-12
1.48711546e+04	3.91834748e-12
1.64601150e+04	3.85328571e-12
1.82188534e+04	3.79450496e-12
2.01655104e+04	3.74139885e-12
2.23201647e+04	3.69341952e-12
2.47050406e+04	3.65007201e-12
2.73447368e+04	3.61090918e-12
3.02664806e+04	3.57552701e-12
3.35004083e+04	3.54356053e-12
3.70798763e+04	3.51467999e-12
4.10418050e+04	3.48858748e-12
4.54270599e+04	3.46501383e-12
5.02808725e+04	3.44371589e-12
5.56533078e+04	3.42447396e-12
6.15997796e+04	3.40708957e-12
6.81816229e+04	3.39138338e-12
7.54667263e+04	3.37719340e-12
8.35302320e+04	3.36437325e-12
9.24553110e+04	3.35279069e-12
1.02334021e+05	3.34232625e-12
1.13268257e+05	3.33287200e-12
1.25370799e+05	3.32433041e-12
1.38766479e+05	3.31661338e-12
1.53593468e+05	3.30964131e-12
1.70004698e+05	3.30334229e-12
1.88169442e+05	3.29765134e-12
2.08275063e+05	3.29250976e-12
2.30528939e+05	3.28786452e-12
2.55160607e+05	3.28366771e-12
2.82424133e+05	3.27987603e-12
3.12600724e+05	3.27645038e-12
3.46001639e+05	3.27335543e-12
3.82971391e+05	3.27055924e-12
4.23891306e+05	3.26803298e-12
4.69183451e+05	3.26575059e-12
5.19314994e+05	3.26368853e-12
5.74803016e+05	3.26182553e-12
6.36219849e+05	3.26014237e-12
7.04198979e+05	3.25862169e-12
7.79441575e+05	3.25724781e-12
8.62723729e+05	3.25600656e-12
9.54904456e+05	3.25488513e-12
1.05693455e+06	3.25387196e-12
1.16986641e+06	3.25295659e-12
1.29486487e+06	3.25212958e-12
1.43321923e+06	3.25138241e-12
1.58635653e+06	3.25070737e-12
1.75585633e+06	3.25009749e-12
1.94346693e+06	3.24954649e-12
2.15112343e+06	3.24904868e-12
2.38096772e+06	3.24859892e-12
2.63537052e+06	3.24819258e-12
2.91695588e+06	3.24782546e-12
3.22862820e+06	3.24749379e-12
3.57360225e+06	3.24719413e-12
3.95543624e+06	3.24692340e-12
4.37806863e+06	3.24667881e-12
4.84585864e+06	3.24645782e-12
5.36363132e+06	3.24625817e-12
5.93672722e+06	3.24607779e-12
6.57105755e+06	3.24591483e-12
7.27316511e+06	3.24576759e-12
8.05029181e+06	3.24563457e-12
8.91045332e+06	3.24551439e-12
9.86252179e+06	3.24540581e-12
1.09163173e+07	3.24530772e-12
1.20827094e+07	3.24521909e-12
1.33737286e+07	3.24513901e-12
1.48026913e+07	3.24506667e-12
1.63843365e+07	3.24500131e-12
1.81349780e+07	3.24494227e-12
2.00726730e+07	3.24488891e-12
2.22174078e+07	3.24484072e-12
2.45913043e+07	3.24479717e-12
2.72188479e+07	3.24475783e-12
3.01271407e+07	3.24472228e-12
3.33461802e+07	3.24469017e-12
3.69091691e+07	3.24466116e-12
4.08528580e+07	3.24463495e-12
4.52179242e+07	3.24461127e-12
5.00493910e+07	3.24458987e-12
5.53970928e+07	3.24457055e-12
6.13161884e+07	3.24455307e-12
6.78677305e+07	3.24453728e-12
7.51192949e+07	3.24452304e-12
8.31456781e+07	3.24451015e-12
9.20296681e+07	3.24449853e-12
1.01862899e+08	3.24448801e-12
1.12746796e+08	3.24447854e-12
1.24793621e+08	3.24446992e-12
1.38127630e+08	3.24446216e-12
1.52886359e+08	3.24445517e-12
1.69222035e+08	3.24444886e-12
1.87303154e+08	3.24444318e-12
2.07316213e+08	3.24443793e-12
2.29467637e+08	3.24443331e-12
2.53985907e+08	3.24442911e-12
2.81123917e+08	3.24442523e-12
3.11161583e+08	3.24442187e-12
3.44408728e+08	3.24441866e-12
3.81208280e+08	3.24441591e-12
4.21939808e+08	3.24441339e-12
4.67023439e+08	3.24441102e-12
5.16924187e+08	3.24440895e-12
5.72156756e+08	3.24440719e-12
6.33290840e+08	3.24440541e-12
7.00957009e+08	3.24440375e-12
7.75853206e+08	3.24440262e-12
8.58751948e+08	3.24440108e-12
9.50508296e+08	3.24440012e-12
1.05206867e+09	3.24439904e-12
1.16448062e+09	3.24439832e-12
1.28890361e+09	3.24439750e-12
1.42662102e+09	3.24439660e-12
