# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	1.20193611e-06
1.10684849e-02	1.30724885e-06
1.22511358e-02	1.41139166e-06
1.35601511e-02	1.51215563e-06
1.50090328e-02	1.60705833e-06
1.66127252e-02	1.69348733e-06
1.83877698e-02	1.76896653e-06
2.03524752e-02	1.83156755e-06
2.25271064e-02	1.88030154e-06
2.49340937e-02	1.91362485e-06
2.75982639e-02	1.93788865e-06
3.05470967e-02	1.95228907e-06
3.38110078e-02	1.94569832e-06
3.74236629e-02	1.95520761e-06
4.14223247e-02	1.95544368e-06
4.58482375e-02	1.94197630e-06
5.07470524e-02	1.89124684e-06
5.61692982e-02	1.86416926e-06
6.21709029e-02	1.80741645e-06
6.88137699e-02	1.72346968e-06
7.61664172e-02	1.61675114e-06
8.43046837e-02	1.49301285e-06
9.33125118e-02	1.35873846e-06
1.03282813e-01	1.21933656e-06
1.14318425e-01	1.08209752e-06
1.26533176e-01	9.49591566e-07
1.40053055e-01	8.25046968e-07
1.55017512e-01	7.10522699e-07
1.71580899e-01	6.07139591e-07
1.89914058e-01	5.15253402e-07
2.10206088e-01	4.34699503e-07
2.32666291e-01	3.64897425e-07
2.57526333e-01	3.05013800e-07
2.85042632e-01	2.54075139e-07
3.15499006e-01	2.11056597e-07
3.49209598e-01	1.74946282e-07
3.86522116e-01	1.44787908e-07
4.27821420e-01	1.19705969e-07
4.73533492e-01	9.89178079e-08
5.24129830e-01	8.17365136e-08
5.80132310e-01	6.75678412e-08
6.42118571e-01	5.59035503e-08
7.10727970e-01	4.63129470e-08
7.86668179e-01	3.84337644e-08
8.70722485e-01	3.19631495e-08
9.63757866e-01	2.66492011e-08
1.06673394e+00	2.22832880e-08
1.18071285e+00	1.86932410e-08
1.30687023e+00	1.57374220e-08
1.44650734e+00	1.32996351e-08
1.60106446e+00	1.12838541e-08
1.77213578e+00	9.61448644e-09
1.96148581e+00	8.22698325e-09
2.17106760e+00	7.06982061e-09
2.40304289e+00	6.10111769e-09
2.65980440e+00	5.28686533e-09
2.94400048e+00	4.59946583e-09
3.25856248e+00	4.01653039e-09
3.60673495e+00	3.51989513e-09
3.99210913e+00	3.09453468e-09
4.41865996e+00	2.72909848e-09
4.89078709e+00	2.41338564e-09
5.41336030e+00	2.13957932e-09
5.99176967e+00	1.90108581e-09
6.63198120e+00	1.69255400e-09
7.34059837e+00	1.50957385e-09
8.12493021e+00	1.34849255e-09
8.99306672e+00	1.20626997e-09
9.95396231e+00	1.08036301e-09
1.10175281e+01	9.68664170e-10
1.21947344e+01	8.69291413e-10
1.34977233e+01	7.80755632e-10
1.49399346e+01	7.01742020e-10
1.65362441e+01	6.31121844e-10
1.83031168e+01	5.67921287e-10
2.02587771e+01	5.11296259e-10
2.24233968e+01	4.60511939e-10
2.48193029e+01	4.14926069e-10
2.74712079e+01	3.73975238e-10
3.04064649e+01	3.37163572e-10
3.36553498e+01	3.04053326e-10
