# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	3.99788417e-06
1.10684849e-02	4.18189453e-06
1.22511358e-02	4.34323441e-06
1.35601511e-02	4.48059502e-06
1.50090328e-02	4.58979542e-06
1.66127252e-02	4.68765495e-06
1.83877698e-02	4.76975398e-06
2.03524752e-02	4.80589204e-06
2.25271064e-02	4.88758267e-06
2.49340937e-02	4.94804202e-06
2.75982639e-02	4.98070969e-06
3.05470967e-02	4.97041474e-06
3.38110078e-02	4.87115130e-06
3.74236629e-02	4.76818042e-06
4.14223247e-02	4.58329709e-06
4.58482375e-02	4.32811826e-06
5.07470524e-02	4.01869338e-06
5.61692982e-02	3.67369865e-06
6.21709029e-02	3.30953350e-06
6.88137699e-02	2.94580682e-06
7.61664172e-02	2.59166881e-06
8.43046837e-02	2.25657715e-06
9.33125118e-02	1.94675560e-06
1.03282813e-01	1.66580093e-06
1.14318425e-01	1.41511270e-06
1.26533176e-01	1.19462391e-06
1.40053055e-01	1.00303252e-06
1.55017512e-01	8.38276709e-07
1.71580899e-01	6.97851147e-07
1.89914058e-01	5.79060798e-07
2.10206088e-01	4.79208121e-07
2.32666291e-01	3.95719856e-07
2.57526333e-01	3.26224153e-07
2.85042632e-01	2.68589958e-07
3.15499006e-01	2.20939640e-07
3.49209598e-01	1.81643761e-07
3.86522116e-01	1.49305164e-07
4.27821420e-01	1.22737236e-07
4.73533492e-01	1.00939873e-07
5.24129830e-01	8.30753680e-08
5.80132310e-01	6.84455552e-08
6.42118571e-01	5.64709761e-08
7.10727970e-01	4.66723651e-08
7.86668179e-01	3.86543644e-08
8.70722485e-01	3.20916934e-08
9.63757866e-01	2.67172633e-08
1.06673394e+00	2.23121699e-08
1.18071285e+00	1.86972941e-08
1.30687023e+00	1.57262949e-08
1.44650734e+00	1.32797803e-08
1.60106446e+00	1.12595599e-08
1.77213578e+00	9.58855697e-09
1.96148581e+00	8.20121434e-09
2.17106760e+00	7.04532109e-09
2.40304289e+00	6.07852235e-09
2.65980440e+00	5.26648834e-09
2.94400048e+00	4.58140565e-09
3.25856248e+00	4.00074336e-09
3.60673495e+00	3.50624684e-09
3.99210913e+00	3.08284011e-09
4.41865996e+00	2.71914609e-09
4.89078709e+00	2.40495986e-09
5.41336030e+00	2.13247240e-09
5.99176967e+00	1.89510648e-09
6.63198120e+00	1.68753166e-09
7.34059837e+00	1.50535996e-09
8.12493021e+00	1.34496010e-09
8.99306672e+00	1.20331161e-09
9.95396231e+00	1.07788868e-09
1.10175281e+01	9.66598514e-10
1.21947344e+01	8.67571628e-10
1.34977233e+01	7.79329127e-10
1.49399346e+01	7.00564760e-10
1.65362441e+01	6.30156864e-10
1.83031168e+01	5.67137478e-10
2.02587771e+01	5.10667366e-10
2.24233968e+01	4.60015742e-10
2.48193029e+01	4.14543714e-10
2.74712079e+01	3.73690692e-10
3.04064649e+01	3.36963174e-10
3.36553498e+01	3.03925426e-10
3.72513730e+01	2.74191698e-10
4.12316259e+01	2.47419686e-10
4.56371628e+01	2.23305001e-10
5.05134247e+01	2.01576466e-10
5.59107078e+01	1.81992097e-10
6.18846824e+01	1.64335649e-10
6.84969672e+01	1.48413630e-10
7.58157646e+01	1.34052720e-10
8.39165644e+01	1.21097508e-10
9.28829225e+01	1.09408525e-10
1.02807322e+02	9.88605135e-11
1.13792129e+02	8.93409030e-11
1.25950646e+02	8.07484659e-11
1.39408283e+02	7.29921275e-11
1.54303847e+02	6.59899098e-11
1.70790980e+02	5.96679933e-11
1.89039738e+02	5.39598813e-11
2.09238348e+02	4.88056542e-11
2.31595149e+02	4.41513044e-11
2.56340741e+02	3.99481401e-11
2.83730362e+02	3.61522533e-11
3.14046522e+02	3.27240411e-11
3.47601918e+02	2.96277780e-11
3.84742658e+02	2.68312311e-11
4.25851829e+02	2.43053142e-11
4.71353453e+02	2.20237779e-11
5.21716858e+02	1.99629302e-11
5.77461515e+02	1.81013846e-11
6.39162405e+02	1.64198350e-11
7.07455942e+02	1.49008512e-11
7.83046540e+02	1.35286957e-11
8.66713880e+02	1.22891587e-11
9.59320948e+02	1.11694084e-11
1.06182294e+03	1.01578575e-11
1.17527712e+03	9.24404163e-12
1.30085370e+03	8.41851014e-12
1.43984795e+03	7.67272764e-12
1.59369353e+03	6.99898510e-12
1.76397728e+03	6.39031963e-12
1.95245558e+03	5.84044206e-12
2.16107251e+03	5.34367165e-12
2.39197984e+03	4.89487709e-12
2.64755927e+03	4.48942329e-12
2.93044698e+03	4.12312329e-12
3.24356081e+03	3.79219489e-12
3.59013038e+03	3.49322146e-12
3.97373038e+03	3.22311659e-12
4.39831747e+03	2.97909210e-12
4.86827104e+03	2.75862923e-12
5.38843844e+03	2.55945257e-12
5.96418495e+03	2.37950653e-12
6.60144909e+03	2.21693410e-12
7.30680395e+03	2.07005763e-12
8.08752491e+03	1.93736154e-12
8.95166472e+03	1.81747659e-12
9.90813657e+03	1.70916580e-12
1.09668060e+04	1.61131167e-12
1.21385926e+04	1.52290458e-12
1.34355829e+04	1.44303243e-12
1.48711546e+04	1.37087119e-12
1.64601150e+04	1.30567640e-12
1.82188534e+04	1.24677547e-12
2.01655104e+04	1.19356077e-12
2.23201647e+04	1.14548333e-12
2.47050406e+04	1.10204719e-12
2.73447368e+04	1.06280428e-12
3.02664806e+04	1.02734976e-12
3.35004083e+04	9.95317916e-13
3.70798763e+04	9.66378318e-13
4.10418050e+04	9.40232444e-13
4.54270599e+04	9.16610592e-13
5.02808725e+04	8.95269098e-13
5.56533078e+04	8.75987822e-13
6.15997796e+04	8.58567874e-13
6.81816229e+04	8.42829569e-13
7.54667263e+04	8.28610565e-13
8.35302320e+04	8.15764196e-13
9.24553110e+04	8.04157951e-13
1.02334021e+05	7.93672114e-13
1.13268257e+05	7.84198526e-13
1.25370799e+05	7.75639469e-13
1.38766479e+05	7.67906658e-13
1.53593468e+05	7.60920330e-13
1.70004698e+05	7.54608425e-13
1.88169442e+05	7.48905836e-13
2.08275063e+05	7.43753744e-13
2.30528939e+05	7.39099006e-13
2.55160607e+05	7.34893610e-13
2.82424133e+05	7.31094179e-13
3.12600724e+05	7.27661523e-13
3.46001639e+05	7.24560237e-13
3.82971391e+05	7.21758331e-13
4.23891306e+05	7.19226904e-13
4.69183451e+05	7.16939847e-13
5.19314994e+05	7.14873569e-13
5.74803016e+05	7.13006757e-13
6.36219849e+05	7.11320156e-13
7.04198979e+05	7.09796370e-13
7.79441575e+05	7.08419681e-13
8.62723729e+05	7.07175890e-13
9.54904456e+05	7.06052167e-13
1.05693455e+06	7.05036921e-13
1.16986641e+06	7.04119681e-13
1.29486487e+06	7.03290986e-13
1.43321923e+06	7.02542289e-13
1.58635653e+06	7.01865866e-13
1.75585633e+06	7.01254741e-13
1.94346693e+06	7.00702610e-13
2.15112343e+06	7.00203779e-13
2.38096772e+06	6.99753102e-13
2.63537052e+06	6.99345930e-13
2.91695588e+06	6.98978065e-13
3.22862820e+06	6.98645711e-13
3.57360225e+06	6.98345441e-13
3.95543624e+06	6.98074156e-13
4.37806863e+06	6.97829061e-13
4.84585864e+06	6.97607624e-13
5.36363132e+06	6.97407564e-13
5.93672722e+06	6.97226817e-13
6.57105755e+06	6.97063518e-13
7.27316511e+06	6.96915983e-13
8.05029181e+06	6.96782690e-13
8.91045332e+06	6.96662265e-13
9.86252179e+06	6.96553464e-13
1.09163173e+07	6.96455166e-13
1.20827094e+07	6.96366358e-13
1.33737286e+07	6.96286123e-13
1.48026913e+07	6.96213633e-13
1.63843365e+07	6.96148140e-13
1.81349780e+07	6.96088971e-13
2.00726730e+07	6.96035514e-13
2.22174078e+07	6.95987214e-13
2.45913043e+07	6.95943580e-13
2.72188479e+07	6.95904157e-13
3.01271407e+07	6.95868537e-13
3.33461802e+07	6.95836360e-13
3.69091691e+07	6.95807286e-13
4.08528580e+07	6.95781019e-13
4.52179242e+07	6.95757292e-13
5.00493910e+07	6.95735851e-13
5.53970928e+07	6.95716481e-13
6.13161884e+07	6.95698981e-13
6.78677305e+07	6.95683172e-13
7.51192949e+07	6.95668884e-13
8.31456781e+07	6.95655984e-13
9.20296681e+07	6.95644316e-13
1.01862899e+08	6.95633795e-13
1.12746796e+08	6.95624261e-13
1.24793621e+08	6.95615664e-13
1.38127630e+08	6.95607905e-13
1.52886359e+08	6.95600882e-13
1.69222035e+08	6.95594545e-13
1.87303154e+08	6.95588813e-13
2.07316213e+08	6.95583658e-13
2.29467637e+08	6.95578963e-13
2.53985907e+08	6.95574742e-13
2.81123917e+08	6.95570919e-13
3.11161583e+08	6.95567457e-13
3.44408728e+08	6.95564358e-13
3.81208280e+08	6.95561558e-13
4.21939808e+08	6.95559019e-13
4.67023439e+08	6.95556710e-13
5.16924187e+08	6.95554665e-13
5.72156756e+08	6.95552744e-13
6.33290840e+08	6.95551042e-13
7.00957009e+08	6.95549592e-13
7.75853206e+08	6.95548123e-13
8.58751948e+08	6.95546909e-13
9.50508296e+08	6.95545830e-13
1.05206867e+09	6.95544751e-13
1.16448062e+09	6.95543841e-13
1.28890361e+09	6.95542931e-13
1.42662102e+09	6.95542213e-13
1.57905331e+09	6.95541660e-13
1.74777277e+09	6.95541106e-13
1.93451965e+09	6.95540439e-13
2.14122015e+09	6.95539830e-13
2.37000629e+09	6.95539408e-13
2.62323788e+09	6.95538829e-13
2.90352688e+09	6.95538498e-13
3.21376434e+09	6.95538040e-13
3.55715021e+09	6.95538028e-13
3.93722633e+09	6.95537577e-13
4.35791301e+09	6.95537447e-13
4.82354943e+09	6.95536929e-13
5.33893840e+09	6.95537240e-13
5.90939590e+09	6.95536873e-13
6.54080591e+09	6.95536580e-13
7.23968114e+09	6.95536444e-13
8.01323013e+09	6.95536489e-13
8.86943166e+09	6.95536229e-13
9.81711702e+09	6.95535986e-13
1.08660611e+10	6.95534840e-13
1.20270833e+10	6.95536698e-13
1.33121590e+10	6.95536246e-13
1.47345431e+10	6.95536020e-13
1.63089068e+10	6.95536900e-13
1.80514888e+10	6.95535409e-13
1.99802631e+10	6.95534494e-13
2.21151240e+10	6.95535831e-13
2.44780916e+10	6.95536513e-13
2.70935387e+10	6.95536230e-13
2.99884423e+10	6.95533796e-13
3.31926620e+10	6.95534113e-13
3.67392478e+10	6.95538806e-13
4.06647809e+10	6.95534068e-13
4.50097513e+10	6.95534757e-13
4.98189752e+10	6.95536781e-13
5.51420574e+10	6.95534916e-13
6.10339029e+10	6.95538507e-13
6.75552832e+10	6.95533775e-13
7.47734631e+10	6.95532647e-13
8.27628946e+10	6.95538278e-13
9.16059848e+10	6.95543768e-13
1.01393946e+11	6.95537407e-13
1.12227736e+11	6.95536233e-13
1.24219100e+11	6.95543688e-13
1.37491723e+11	6.95541790e-13
1.52182505e+11	6.95523120e-13
1.68442976e+11	6.95538315e-13
1.86440853e+11	6.95526750e-13
2.06361777e+11	6.95537682e-13
2.28411221e+11	6.95540499e-13
2.52816614e+11	6.95537866e-13
2.79829688e+11	6.95548582e-13
3.09729067e+11	6.95514047e-13
3.42823149e+11	6.95537369e-13
3.79453285e+11	6.95556577e-13
4.19997295e+11	6.95520322e-13
4.64873371e+11	6.95483669e-13
5.14544388e+11	6.95516382e-13
5.69522678e+11	6.95536065e-13
6.30375315e+11	6.95511324e-13
6.97729965e+11	6.95603697e-13
7.72281357e+11	6.95502368e-13
8.54798453e+11	6.95504104e-13
9.46132376e+11	6.95588538e-13
1.04722519e+12	6.95553014e-13
1.15911962e+12	6.95500660e-13
1.28296980e+12	6.95557759e-13
1.42005318e+12	6.95516350e-13
1.57178372e+12	6.95420855e-13
1.73972643e+12	6.95425611e-13
1.92561357e+12	6.95755913e-13
2.13136247e+12	6.95600869e-13
2.35909533e+12	6.95311666e-13
2.61116110e+12	6.95471683e-13
2.89015972e+12	6.95737268e-13
3.19896892e+12	6.95509023e-13
3.54077391e+12	6.95703327e-13
3.91910025e+12	6.95414570e-13
4.33785019e+12	6.95509278e-13
4.80134292e+12	6.95365218e-13
5.31435916e+12	6.95640951e-13
5.88219040e+12	6.96123376e-13
6.51069356e+12	6.95663432e-13
7.20635132e+12	6.95330395e-13
7.97633907e+12	6.95543229e-13
8.82859884e+12	6.95601816e-13
9.77192128e+12	6.95867410e-13
1.08160363e+13	6.96265292e-13
1.19717134e+13	6.95329990e-13
1.32508729e+13	6.95149088e-13
1.46667087e+13	6.96165837e-13
1.62338243e+13	6.94652480e-13
1.79683839e+13	6.96624303e-13
1.98882786e+13	6.96533740e-13
2.20133111e+13	6.97656348e-13
2.43654001e+13	6.95967748e-13
2.69688063e+13	6.96287763e-13
2.98503825e+13	6.97251562e-13
3.30398507e+13	6.91595836e-13
3.65701088e+13	6.93423901e-13
4.04775697e+13	6.92471469e-13
4.48025368e+13	6.92654050e-13
4.95896201e+13	6.90761947e-13
5.48881961e+13	6.90012011e-13
6.07529169e+13	6.93343641e-13
6.72442742e+13	6.92468793e-13
7.44292233e+13	6.90064351e-13
