# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	4.60391400e-05
1.10684849e-02	4.61444417e-05
1.22511358e-02	4.53310037e-05
1.35601511e-02	4.36564239e-05
1.50090328e-02	4.12522367e-05
1.66127252e-02	3.82953679e-05
1.83877698e-02	3.49828559e-05
2.03524752e-02	3.14944538e-05
2.25271064e-02	2.79962809e-05
2.49340937e-02	2.46006736e-05
2.75982639e-02	2.13955429e-05
3.05470967e-02	1.84382664e-05
3.38110078e-02	1.57613616e-05
3.74236629e-02	1.33767773e-05
4.14223247e-02	1.12824136e-05
4.58482375e-02	9.46476626e-06
5.07470524e-02	7.90331567e-06
5.61692982e-02	6.57355349e-06
6.21709029e-02	5.44937948e-06
6.88137699e-02	4.50484756e-06
7.61664172e-02	3.71533149e-06
8.43046837e-02	3.05822028e-06
9.33125118e-02	2.51326032e-06
1.03282813e-01	2.06264978e-06
1.14318425e-01	1.69097005e-06
1.26533176e-01	1.38502100e-06
1.40053055e-01	1.13360537e-06
1.55017512e-01	9.27294689e-07
1.71580899e-01	7.58196703e-07
1.89914058e-01	6.19736715e-07
2.10206088e-01	5.06459053e-07
2.32666291e-01	4.13849897e-07
2.57526333e-01	3.38184811e-07
2.85042632e-01	2.76396759e-07
3.15499006e-01	2.25964207e-07
3.49209598e-01	1.84816829e-07
3.86522116e-01	1.51256558e-07
4.27821420e-01	1.23891857e-07
4.73533492e-01	1.01583213e-07
5.24129830e-01	8.33981074e-08
5.80132310e-01	6.85738964e-08
6.42118571e-01	5.64872929e-08
7.10727970e-01	4.66292854e-08
7.86668179e-01	3.85845236e-08
8.70722485e-01	3.20144136e-08
9.63757866e-01	2.66431946e-08
1.06673394e+00	2.22464859e-08
1.18071285e+00	1.86418702e-08
1.30687023e+00	1.56811438e-08
1.44650734e+00	1.32439659e-08
1.60106446e+00	1.12317489e-08
1.77213578e+00	9.56733876e-09
1.96148581e+00	8.18526337e-09
2.17106760e+00	7.03347221e-09
2.40304289e+00	6.06980441e-09
2.65980440e+00	5.26012085e-09
2.94400048e+00	4.57678301e-09
3.25856248e+00	3.99741239e-09
3.60673495e+00	3.50388046e-09
3.99210913e+00	3.08121116e-09
4.41865996e+00	2.71810184e-09
4.89078709e+00	2.40440110e-09
5.41336030e+00	2.13233574e-09
5.99176967e+00	1.89535071e-09
6.63198120e+00	1.68812820e-09
7.34059837e+00	1.50628678e-09
8.12493021e+00	1.34619807e-09
8.99306672e+00	1.20484271e-09
9.95396231e+00	1.07969524e-09
1.10175281e+01	9.68663084e-10
1.21947344e+01	8.69876868e-10
1.34977233e+01	7.81858181e-10
1.49399346e+01	7.03301324e-10
1.65362441e+01	6.33085311e-10
1.83031168e+01	5.70242936e-10
2.02587771e+01	5.13935776e-10
2.24233968e+01	4.63433882e-10
2.48193029e+01	4.18099205e-10
2.74712079e+01	3.77371993e-10
3.04064649e+01	3.40759556e-10
3.36553498e+01	3.07826950e-10
3.72513730e+01	2.78189178e-10
4.12316259e+01	2.51504655e-10
4.56371628e+01	2.27469667e-10
5.05134247e+01	2.05813674e-10
5.59107078e+01	1.86295286e-10
6.18846824e+01	1.68698812e-10
6.84969672e+01	1.52831278e-10
7.58157646e+01	1.38519837e-10
8.39165644e+01	1.25609519e-10
9.28829225e+01	1.13961262e-10
1.02807322e+02	1.03450179e-10
1.13792129e+02	9.39640433e-11
1.25950646e+02	8.54019399e-11
1.39408283e+02	7.76730810e-11
1.54303847e+02	7.06957509e-11
1.70790980e+02	6.43963691e-11
1.89039738e+02	5.87086570e-11
2.09238348e+02	5.35728938e-11
2.31595149e+02	4.89352525e-11
2.56340741e+02	4.47472062e-11
2.83730362e+02	4.09649959e-11
3.14046522e+02	3.75491550e-11
3.47601918e+02	3.44640810e-11
3.84742658e+02	3.16776529e-11
4.25851829e+02	2.91608862e-11
4.71353453e+02	2.68876235e-11
5.21716858e+02	2.48342559e-11
5.77461515e+02	2.29794729e-11
6.39162405e+02	2.13040366e-11
7.07455942e+02	1.97905789e-11
7.83046540e+02	1.84234185e-11
8.66713880e+02	1.71883963e-11
9.59320948e+02	1.60727266e-11
1.06182294e+03	1.50648637e-11
1.17527712e+03	1.41543809e-11
1.30085370e+03	1.33318616e-11
1.43984795e+03	1.25888012e-11
1.59369353e+03	1.19175185e-11
1.76397728e+03	1.13110760e-11
1.95245558e+03	1.07632071e-11
2.16107251e+03	1.02682519e-11
2.39197984e+03	9.82109748e-12
2.64755927e+03	9.41712572e-12
2.93044698e+03	9.05216487e-12
3.24356081e+03	8.72244649e-12
3.59013038e+03	8.42456639e-12
3.97373038e+03	8.15544939e-12
4.39831747e+03	7.91231749e-12
4.86827104e+03	7.69266110e-12
5.38843844e+03	7.49421313e-12
5.96418495e+03	7.31492547e-12
6.60144909e+03	7.15294790e-12
7.30680395e+03	7.00660890e-12
8.08752491e+03	6.87439840e-12
8.95166472e+03	6.75495220e-12
9.90813657e+03	6.64703782e-12
1.09668060e+04	6.54954184e-12
