# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	6.42222242e-10
1.10684849e-02	7.94560376e-10
1.22511358e-02	9.84158893e-10
1.35601511e-02	1.22033728e-09
1.50090328e-02	1.51474178e-09
1.66127252e-02	1.88188883e-09
1.83877698e-02	2.33980846e-09
2.03524752e-02	2.91079135e-09
2.25271064e-02	3.62223574e-09
2.49340937e-02	4.50757779e-09
2.75982639e-02	5.60727076e-09
3.05470967e-02	6.96975298e-09
3.38110078e-02	8.65230894e-09
3.74236629e-02	1.07216823e-08
4.14223247e-02	1.32542406e-08
4.58482375e-02	1.63354192e-08
5.07470524e-02	2.00580909e-08
5.61692982e-02	2.45194131e-08
6.21709029e-02	2.98156150e-08
6.88137699e-02	3.60341232e-08
7.61664172e-02	4.32423872e-08
8.43046837e-02	5.14728445e-08
9.33125118e-02	6.07037379e-08
1.03282813e-01	7.08360190e-08
1.14318425e-01	8.16676654e-08
1.26533176e-01	9.28683486e-08
1.40053055e-01	1.03959702e-07
1.55017512e-01	1.14309629e-07
1.71580899e-01	1.23152327e-07
1.89914058e-01	1.29644267e-07
2.10206088e-01	1.32966720e-07
2.32666291e-01	1.32470561e-07
2.57526333e-01	1.27841296e-07
2.85042632e-01	1.19238556e-07
3.15499006e-01	1.07350287e-07
3.49209598e-01	9.31035309e-08
3.86522116e-01	7.84050144e-08
4.27821420e-01	6.41947742e-08
4.73533492e-01	4.81058698e-08
5.24129830e-01	3.91603871e-08
5.80132310e-01	3.16163685e-08
6.42118571e-01	2.55536346e-08
7.10727970e-01	2.07787715e-08
7.86668179e-01	1.66476216e-08
8.70722485e-01	1.44827611e-08
9.63757866e-01	1.27437727e-08
1.06673394e+00	1.13514251e-08
1.18071285e+00	1.02088273e-08
1.30687023e+00	9.23366482e-09
1.44650734e+00	8.36898267e-09
1.60106446e+00	7.55191882e-09
1.77213578e+00	6.84675162e-09
1.96148581e+00	6.18392584e-09
2.17106760e+00	5.56942653e-09
2.40304289e+00	5.00559764e-09
2.65980440e+00	4.49235762e-09
2.94400048e+00	4.02797578e-09
3.25856248e+00	3.60977658e-09
3.60673495e+00	3.23445318e-09
3.99210913e+00	2.89815246e-09
4.41865996e+00	2.59784763e-09
4.89078709e+00	2.32956254e-09
5.41336030e+00	2.09009777e-09
5.99176967e+00	1.87627551e-09
6.63198120e+00	1.68527631e-09
7.34059837e+00	1.51456488e-09
8.12493021e+00	1.36187729e-09
8.99306672e+00	1.22520307e-09
9.95396231e+00	1.10276318e-09
1.10175281e+01	9.93018413e-10
1.21947344e+01	8.94506683e-10
1.34977233e+01	8.06053464e-10
1.49399346e+01	7.26576898e-10
1.65362441e+01	6.55121101e-10
1.83031168e+01	5.90840190e-10
2.02587771e+01	5.32984383e-10
2.24233968e+01	4.80887945e-10
2.48193029e+01	4.33958781e-10
2.74712079e+01	3.91669442e-10
3.04064649e+01	3.53549355e-10
3.36553498e+01	3.19178105e-10
3.72513730e+01	2.88179606e-10
4.12316259e+01	2.60217040e-10
4.56371628e+01	2.34988444e-10
5.05134247e+01	2.12222852e-10
5.59107078e+01	1.91676914e-10
6.18846824e+01	1.73131926e-10
6.84969672e+01	1.56391206e-10
7.58157646e+01	1.41277777e-10
8.39165644e+01	1.27632320e-10
9.28829225e+01	1.15311344e-10
1.02807322e+02	1.04185571e-10
1.13792129e+02	9.41384856e-11
1.25950646e+02	8.50650476e-11
1.39408283e+02	7.68705371e-11
1.54303847e+02	6.94695218e-11
1.70790980e+02	6.27849316e-11
1.89039738e+02	5.67472282e-11
2.09238348e+02	5.12936600e-11
2.31595149e+02	4.63675920e-11
2.56340741e+02	4.19179038e-11
2.83730362e+02	3.78984484e-11
3.14046522e+02	3.42675637e-11
3.47601918e+02	3.09876347e-11
3.84742658e+02	2.80246972e-11
4.25851829e+02	2.53480820e-11
4.71353453e+02	2.29300932e-11
5.21716858e+02	2.07457195e-11
5.77461515e+02	1.87723722e-11
6.39162405e+02	1.69896503e-11
7.07455942e+02	1.53791276e-11
7.83046540e+02	1.39241615e-11
8.66713880e+02	1.26097193e-11
9.59320948e+02	1.14222227e-11
1.06182294e+03	1.03494065e-11
1.17527712e+03	9.38019147e-12
1.30085370e+03	8.50456961e-12
1.43984795e+03	7.71350025e-12
1.59369353e+03	6.99881652e-12
1.76397728e+03	6.35314083e-12
1.95245558e+03	5.76980846e-12
2.16107251e+03	5.24279863e-12
2.39197984e+03	4.76667225e-12
2.64755927e+03	4.33651566e-12
2.93044698e+03	3.94788984e-12
