# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	4.32354069e-10
1.10684849e-02	5.34289160e-10
1.22511358e-02	6.61104783e-10
1.35601511e-02	8.19054506e-10
1.50090328e-02	1.01598753e-09
1.66127252e-02	1.26174361e-09
1.83877698e-02	1.56863266e-09
2.03524752e-02	1.95200927e-09
2.25271064e-02	2.43094948e-09
2.49340937e-02	3.02903150e-09
2.75982639e-02	3.77521245e-09
3.05470967e-02	4.70477899e-09
3.38110078e-02	5.86032827e-09
3.74236629e-02	7.29270659e-09
4.14223247e-02	9.06179318e-09
4.58482375e-02	1.12369655e-08
5.07470524e-02	1.38970181e-08
5.61692982e-02	1.71292310e-08
6.21709029e-02	2.10271952e-08
6.88137699e-02	2.56869115e-08
7.61664172e-02	3.12005998e-08
8.43046837e-02	3.76475937e-08
9.33125118e-02	4.50817155e-08
1.03282813e-01	5.35146571e-08
1.14318425e-01	6.28952788e-08
1.26533176e-01	7.30854207e-08
1.40053055e-01	8.38343034e-08
1.55017512e-01	9.47549273e-08
1.71580899e-01	1.05309483e-07
1.89914058e-01	1.14813529e-07
2.10206088e-01	1.22468933e-07
2.32666291e-01	1.27439262e-07
2.57526333e-01	1.28969995e-07
2.85042632e-01	1.26544507e-07
3.15499006e-01	1.20043811e-07
3.49209598e-01	1.09856635e-07
3.86522116e-01	9.65710652e-08
4.27821420e-01	8.22272561e-08
4.73533492e-01	6.76867641e-08
5.24129830e-01	5.41708229e-08
5.80132310e-01	3.98385799e-08
6.42118571e-01	3.17427899e-08
7.10727970e-01	2.51159952e-08
7.86668179e-01	1.98082523e-08
8.70722485e-01	1.59587646e-08
9.63757866e-01	1.26209399e-08
1.06673394e+00	1.08759928e-08
1.18071285e+00	9.51175509e-09
1.30687023e+00	8.44676437e-09
1.44650734e+00	7.59215134e-09
1.60106446e+00	6.87511622e-09
1.77213578e+00	6.24724273e-09
1.96148581e+00	5.65803434e-09
2.17106760e+00	5.15092393e-09
2.40304289e+00	4.67399738e-09
2.65980440e+00	4.23078114e-09
2.94400048e+00	3.82253676e-09
3.25856248e+00	3.44904717e-09
3.60673495e+00	3.10910809e-09
3.99210913e+00	2.80068820e-09
4.41865996e+00	2.52224564e-09
4.89078709e+00	2.27105485e-09
5.41336030e+00	2.04492385e-09
5.99176967e+00	1.84148412e-09
6.63198120e+00	1.65855900e-09
7.34059837e+00	1.49412023e-09
8.12493021e+00	1.34630155e-09
8.99306672e+00	1.21340326e-09
9.95396231e+00	1.09388854e-09
1.10175281e+01	9.86406492e-10
1.21947344e+01	8.89642216e-10
1.34977233e+01	8.02534896e-10
1.49399346e+01	7.24091489e-10
1.65362441e+01	6.53425281e-10
1.83031168e+01	5.89744315e-10
2.02587771e+01	5.32340892e-10
2.24233968e+01	4.80582156e-10
2.48193029e+01	4.33901715e-10
2.74712079e+01	3.91792233e-10
3.04064649e+01	3.53798880e-10
3.36553498e+01	3.19513563e-10
3.72513730e+01	2.88569844e-10
4.12316259e+01	2.60638446e-10
4.56371628e+01	2.35423297e-10
5.05134247e+01	2.12658026e-10
5.59107078e+01	1.92102856e-10
6.18846824e+01	1.73541849e-10
6.84969672e+01	1.56780460e-10
7.58157646e+01	1.41643354e-10
8.39165644e+01	1.27972457e-10
9.28829225e+01	1.15625221e-10
1.02807322e+02	1.04473070e-10
1.13792129e+02	9.44000021e-11
1.25950646e+02	8.53013453e-11
1.39408283e+02	7.70826347e-11
1.54303847e+02	6.96586057e-11
1.70790980e+02	6.29522894e-11
1.89039738e+02	5.68941980e-11
2.09238348e+02	5.14215926e-11
2.31595149e+02	4.64778230e-11
2.56340741e+02	4.20117335e-11
2.83730362e+02	3.79771274e-11
3.14046522e+02	3.43322839e-11
3.47601918e+02	3.10395231e-11
3.84742658e+02	2.80648129e-11
4.25851829e+02	2.53774151e-11
4.71353453e+02	2.29495654e-11
5.21716858e+02	2.07561855e-11
5.77461515e+02	1.87746223e-11
6.39162405e+02	1.69844130e-11
7.07455942e+02	1.53670731e-11
7.83046540e+02	1.39059048e-11
8.66713880e+02	1.25858242e-11
9.59320948e+02	1.13932050e-11
1.06182294e+03	1.03157374e-11
1.17527712e+03	9.34230099e-12
1.30085370e+03	8.46284977e-12
1.43984795e+03	7.66830806e-12
1.59369353e+03	6.95047688e-12
1.76397728e+03	6.30194915e-12
1.95245558e+03	5.71603320e-12
2.16107251e+03	5.18668359e-12
2.39197984e+03	4.70843873e-12
2.64755927e+03	4.27636443e-12
2.93044698e+03	3.88600299e-12
3.24356081e+03	3.53332714e-12
3.59013038e+03	3.21469850e-12
3.97373038e+03	2.92682997e-12
4.39831747e+03	2.66675187e-12
4.86827104e+03	2.43178122e-12
5.38843844e+03	2.21949411e-12
5.96418495e+03	2.02770064e-12
6.60144909e+03	1.85442235e-12
7.30680395e+03	1.69787177e-12
8.08752491e+03	1.55643404e-12
8.95166472e+03	1.42865018e-12
9.90813657e+03	1.31320206e-12
1.09668060e+04	1.20889882e-12
1.21385926e+04	1.11466456e-12
1.34355829e+04	1.02952725e-12
1.48711546e+04	9.52608703e-13
1.64601150e+04	8.83115500e-13
1.82188534e+04	8.20330830e-13
2.01655104e+04	7.63607077e-13
2.23201647e+04	7.12359144e-13
2.47050406e+04	6.66058420e-13
2.73447368e+04	6.24227324e-13
3.02664806e+04	5.86434377e-13
3.35004083e+04	5.52289757e-13
3.70798763e+04	5.21441271e-13
4.10418050e+04	4.93570728e-13
4.54270599e+04	4.68390651e-13
5.02808725e+04	4.45641318e-13
5.56533078e+04	4.25088076e-13
6.15997796e+04	4.06518928e-13
6.81816229e+04	3.89742338e-13
7.54667263e+04	3.74585264e-13
8.35302320e+04	3.60891367e-13
9.24553110e+04	3.48519398e-13
1.02334021e+05	3.37341748e-13
1.13268257e+05	3.27243123e-13
1.25370799e+05	3.18119359e-13
1.38766479e+05	3.09876350e-13
1.53593468e+05	3.02429073e-13
1.70004698e+05	2.95700712e-13
1.88169442e+05	2.89621867e-13
2.08275063e+05	2.84129838e-13
2.30528939e+05	2.79167977e-13
2.55160607e+05	2.74685104e-13
2.82424133e+05	2.70634981e-13
3.12600724e+05	2.66975833e-13
3.46001639e+05	2.63669917e-13
3.82971391e+05	2.60683135e-13
4.23891306e+05	2.57984678e-13
4.69183451e+05	2.55546715e-13
5.19314994e+05	2.53344098e-13
5.74803016e+05	2.51354108e-13
6.36219849e+05	2.49556220e-13
7.04198979e+05	2.47931890e-13
7.79441575e+05	2.46464362e-13
8.62723729e+05	2.45138501e-13
9.54904456e+05	2.43940631e-13
1.05693455e+06	2.42858396e-13
1.16986641e+06	2.41880633e-13
1.29486487e+06	2.40997257e-13
1.43321923e+06	2.40199158e-13
1.58635653e+06	2.39478102e-13
1.75585633e+06	2.38826652e-13
1.94346693e+06	2.38238090e-13
2.15112343e+06	2.37706344e-13
2.38096772e+06	2.37225929e-13
2.63537052e+06	2.36791891e-13
2.91695588e+06	2.36399752e-13
3.22862820e+06	2.36045468e-13
3.57360225e+06	2.35725384e-13
3.95543624e+06	2.35436200e-13
4.37806863e+06	2.35174931e-13
4.84585864e+06	2.34938884e-13
5.36363132e+06	2.34725623e-13
5.93672722e+06	2.34532949e-13
6.57105755e+06	2.34358875e-13
7.27316511e+06	2.34201605e-13
8.05029181e+06	2.34059517e-13
8.91045332e+06	2.33931145e-13
9.86252179e+06	2.33815165e-13
1.09163173e+07	2.33710382e-13
1.20827094e+07	2.33615713e-13
1.33737286e+07	2.33530183e-13
