1.00000000e-02	4.05050139e-12
1.10684849e-02	3.31495079e-12
1.22511358e-02	2.71168666e-12
1.35601511e-02	2.21734294e-12
1.50090328e-02	1.81254026e-12
1.66127252e-02	1.48125244e-12
1.83877698e-02	1.21025789e-12
2.03524752e-02	9.88670031e-13
2.25271064e-02	8.07539197e-13
2.49340937e-02	6.59517612e-13
2.75982639e-02	5.38579098e-13
3.05470967e-02	4.39785664e-13
3.38110078e-02	3.59093879e-13
3.74236629e-02	2.93194742e-13
4.14223247e-02	2.39381571e-13
4.58482375e-02	1.95441218e-13
5.07470524e-02	1.59564655e-13
5.61692982e-02	1.30273564e-13
6.21709029e-02	1.06360131e-13
6.88137699e-02	8.68377224e-14
7.61664172e-02	7.09004938e-14
8.43046837e-02	5.78903369e-14
9.33125118e-02	4.72698457e-14
1.03282813e-01	3.86002120e-14
1.14318425e-01	3.15231577e-14
1.26533176e-01	2.57461709e-14
1.40053055e-01	2.10304432e-14
1.55017512e-01	1.71810162e-14
1.71580899e-01	1.40387343e-14
1.89914058e-01	1.14736722e-14
2.10206088e-01	9.37976801e-15
2.32666291e-01	7.67044182e-15
2.57526333e-01	6.27501741e-15
2.85042632e-01	5.13580154e-15
3.15499006e-01	4.20569928e-15
3.49209598e-01	3.44626737e-15
3.86522116e-01	2.82612508e-15
4.27821420e-01	2.31968871e-15
4.73533492e-01	1.90599940e-15
5.24129830e-01	1.56800095e-15
5.80132310e-01	1.29176575e-15
6.42118571e-01	1.06592644e-15
7.10727970e-01	8.81185203e-16
7.86668179e-01	7.29997235e-16
8.70722485e-01	6.06202409e-16
9.63757866e-01	5.04738962e-16
1.06673394e+00	4.21496019e-16
1.18071285e+00	3.53121213e-16
1.30687023e+00	2.96881354e-16
1.44650734e+00	2.50548619e-16
1.60106446e+00	2.12307555e-16
1.77213578e+00	1.80679101e-16
1.96148581e+00	1.54458501e-16
2.17106760e+00	1.32664563e-16
2.40304289e+00	1.14498268e-16
2.65980440e+00	9.93089018e-17
2.94400048e+00	8.65664620e-17
3.25856248e+00	7.58391283e-17
3.60673495e+00	6.67749047e-17
3.99210913e+00	5.90934903e-17
4.41865996e+00	5.25504660e-17
4.89078709e+00	4.69548176e-17
5.41336030e+00	4.21514409e-17
5.99176967e+00	3.80033837e-17
6.63198120e+00	3.44195325e-17
7.34059837e+00	3.13109306e-17
8.12493021e+00	2.86021121e-17
8.99306672e+00	2.62290541e-17
9.95396231e+00	2.41510375e-17
1.10175281e+01	2.23225461e-17
1.21947344e+01	2.07075044e-17
1.34977233e+01	1.92787570e-17
1.49399346e+01	1.80134341e-17
1.65362441e+01	1.68879379e-17
1.83031168e+01	1.58856667e-17
