# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	1.65402737e-05
1.05201522e-02	1.67227504e-05
1.10673602e-02	1.69028523e-05
1.16430313e-02	1.70809951e-05
1.22486461e-02	1.72523418e-05
1.28857621e-02	1.74119259e-05
1.35560179e-02	1.75536707e-05
1.42611371e-02	1.76698433e-05
1.50029332e-02	1.77521359e-05
1.57833141e-02	1.77887642e-05
1.66042866e-02	1.77794169e-05
1.74679622e-02	1.77115630e-05
1.83765620e-02	1.75798502e-05
1.93324229e-02	1.73808417e-05
2.03380031e-02	1.71133146e-05
2.13958887e-02	1.67782967e-05
2.25088005e-02	1.63787711e-05
2.36796007e-02	1.59203361e-05
2.49113003e-02	1.54045206e-05
2.62070670e-02	1.48505088e-05
2.75702333e-02	1.42585650e-05
2.90043049e-02	1.36374544e-05
3.05129702e-02	1.29956114e-05
3.21001090e-02	1.23409313e-05
3.37698031e-02	1.16806303e-05
3.55263468e-02	1.10211657e-05
3.73742574e-02	1.03682026e-05
3.93182876e-02	9.72662211e-06
4.13634368e-02	9.10054783e-06
4.35149650e-02	8.49339151e-06
4.57784054e-02	7.90790545e-06
4.81595791e-02	7.34623830e-06
5.06646101e-02	6.80997399e-06
5.32999408e-02	6.30038668e-06
5.60723488e-02	5.81781305e-06
5.89889643e-02	5.36276211e-06
6.20572881e-02	4.93516819e-06
6.52852114e-02	4.53468774e-06
6.86810359e-02	4.16074154e-06
7.22534949e-02	3.81255614e-06
7.60117762e-02	3.48920320e-06
7.99655453e-02	3.18963595e-06
8.41249705e-02	2.91272204e-06
8.85007491e-02	2.65727266e-06
9.31041349e-02	2.42206773e-06
9.79469667e-02	2.20587729e-06
1.03041699e-01	2.00747924e-06
1.08401436e-01	1.82567374e-06
1.14039960e-01	1.65929462e-06
1.19971774e-01	1.50721810e-06
1.26212131e-01	1.36836916e-06
1.32777083e-01	1.24172593e-06
1.39683512e-01	1.12632263e-06
1.46949180e-01	1.02125062e-06
1.54592774e-01	9.25658877e-07
1.62633950e-01	8.38753302e-07
1.71093391e-01	7.59795395e-07
1.79992851e-01	6.88100401e-07
1.89355218e-01	6.23035087e-07
1.99204571e-01	5.64015248e-07
2.09566240e-01	5.10503051e-07
2.20466874e-01	4.62004292e-07
2.31934506e-01	4.18065628e-07
2.43998630e-01	3.78271832e-07
2.56690272e-01	3.42243068e-07
2.70042072e-01	3.09632345e-07
2.84088369e-01	2.80123257e-07
2.98865287e-01	2.53427033e-07
3.14410830e-01	2.29280786e-07
3.30764978e-01	2.07445272e-07
3.47969790e-01	1.87702921e-07
3.66069515e-01	1.69856006e-07
3.85110700e-01	1.53724937e-07
4.05142317e-01	1.39146689e-07
4.26215883e-01	1.25973342e-07
4.48385595e-01	1.14070742e-07
4.71708469e-01	1.03317269e-07
4.96244488e-01	9.36027059e-08
5.22056753e-01	8.48272020e-08
5.49211648e-01	7.69003240e-08
5.77779012e-01	6.97401924e-08
6.07832313e-01	6.32726912e-08
6.39448843e-01	5.74307481e-08
6.72709914e-01	5.21536793e-08
7.07701066e-01	4.73865940e-08
7.44512291e-01	4.30798513e-08
7.83238260e-01	3.91885686e-08
8.23978568e-01	3.56721748e-08
8.66837993e-01	3.24940038e-08
9.11926760e-01	2.96209263e-08
9.59360829e-01	2.70230166e-08
1.00926219e+00	2.46732556e-08
1.06175918e+00	2.25472414e-08
1.11698682e+00	2.06229533e-08
1.17508713e+00	1.88805223e-08
1.23620954e+00	1.73020266e-08
1.30051125e+00	1.58713054e-08
1.36815763e+00	1.45737917e-08
1.43932264e+00	1.33951398e-08
1.51418933e+00	1.23261357e-08
1.59295021e+00	1.13547158e-08
1.67580786e+00	1.04712966e-08
1.76297538e+00	9.66725291e-09
1.85467692e+00	8.93482401e-09
1.95114835e+00	8.26702812e-09
2.05263775e+00	7.65758569e-09
2.15940615e+00	7.10084949e-09
2.27172813e+00	6.59174147e-09
2.38989257e+00	6.12569526e-09
2.51420335e+00	5.69860491e-09
2.64498018e+00	5.30677829e-09
2.78255940e+00	4.94689516e-09
2.92729484e+00	4.61596931e-09
3.07955871e+00	4.31131456e-09
3.23974263e+00	4.03051414e-09
3.40825855e+00	3.77139316e-09
3.58553986e+00	3.53199379e-09
3.77204249e+00	3.31021835e-09
3.96824610e+00	3.10519948e-09
4.17465529e+00	2.91511195e-09
4.39180089e+00	2.73866603e-09
4.62024137e+00	2.57462202e-09
4.86056423e+00	2.42209296e-09
5.11338754e+00	2.28003714e-09
5.37936150e+00	2.14760221e-09
5.65917016e+00	2.02400810e-09
5.95353313e+00	1.90855110e-09
6.26320745e+00	1.80059307e-09
6.58898955e+00	1.69955473e-09
6.93171728e+00	1.60490965e-09
7.29227206e+00	1.51617887e-09
7.67158118e+00	1.43292611e-09
8.07062014e+00	1.35475346e-09
8.49041520e+00	1.28129754e-09
8.93204600e+00	1.21222608e-09
