# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	2.04499727e-10
1.05201522e-02	2.26854966e-10
1.10673602e-02	2.51746959e-10
1.16430313e-02	2.79472481e-10
1.22486461e-02	3.10364203e-10
1.28857621e-02	3.44795137e-10
1.35560179e-02	3.83183630e-10
1.42611371e-02	4.25998970e-10
1.50029332e-02	4.73767668e-10
1.57833141e-02	5.27080486e-10
1.66042866e-02	5.86600297e-10
1.74679622e-02	6.53070850e-10
1.83765620e-02	7.27326536e-10
1.93324229e-02	8.10303234e-10
2.03380031e-02	9.03050339e-10
2.13958887e-02	1.00674405e-09
2.25088005e-02	1.12270204e-09
2.36796007e-02	1.25239951e-09
2.49113003e-02	1.39748686e-09
2.62070670e-02	1.55980882e-09
2.75702333e-02	1.74142533e-09
2.90043049e-02	1.94463393e-09
3.05129702e-02	2.17199397e-09
3.21001090e-02	2.42635221e-09
3.37698031e-02	2.71087002e-09
3.55263468e-02	3.02905191e-09
3.73742574e-02	3.38477511e-09
3.93182876e-02	3.78231991e-09
4.13634368e-02	4.22640034e-09
4.35149650e-02	4.72219466e-09
4.57784054e-02	5.27537493e-09
4.81595791e-02	5.89213471e-09
5.06646101e-02	6.57921409e-09
5.32999408e-02	7.34392046e-09
5.60723488e-02	8.19414386e-09
5.89889643e-02	9.13836477e-09
6.20572881e-02	1.01856527e-08
6.52852114e-02	1.13456530e-08
6.86810359e-02	1.26285590e-08
7.22534949e-02	1.40450668e-08
7.60117762e-02	1.56063092e-08
7.99655453e-02	1.73237653e-08
8.41249705e-02	1.92091405e-08
8.85007491e-02	2.12742140e-08
9.31041349e-02	2.35306484e-08
9.79469667e-02	2.59897565e-08
1.03041699e-01	2.86622218e-08
1.08401436e-01	3.15577636e-08
1.14039960e-01	3.46847488e-08
1.19971774e-01	3.80497412e-08
1.26212131e-01	4.16569874e-08
1.32777083e-01	4.55078404e-08
1.39683512e-01	4.96001189e-08
1.46949180e-01	5.39274011e-08
1.54592774e-01	5.84782850e-08
1.62633950e-01	6.32356349e-08
1.71093391e-01	6.81757024e-08
1.79992851e-01	7.32674016e-08
1.89355218e-01	7.84715710e-08
1.99204571e-01	8.37403230e-08
2.09566240e-01	8.90165898e-08
2.20466874e-01	9.42337892e-08
2.31934506e-01	9.93163313e-08
2.43998630e-01	1.04179485e-07
2.56690272e-01	1.08730888e-07
2.70042072e-01	1.12871961e-07
2.84088369e-01	1.16500268e-07
2.98865287e-01	1.19512578e-07
3.14410830e-01	1.21808545e-07
3.30764978e-01	1.23295151e-07
3.47969790e-01	1.23891595e-07
3.66069515e-01	1.23534661e-07
3.85110700e-01	1.22183457e-07
4.05142317e-01	1.19824198e-07
4.26215883e-01	1.16474024e-07
4.48385595e-01	1.12182648e-07
4.71708469e-01	1.07032429e-07
4.96244488e-01	1.01138029e-07
5.22056753e-01	9.46393365e-08
5.49211648e-01	8.76956155e-08
5.77779012e-01	8.04807792e-08
6.07832313e-01	7.31681560e-08
6.39448843e-01	6.59233798e-08
6.72709914e-01	5.88983917e-08
7.07701066e-01	5.22205906e-08
7.44512291e-01	4.59869207e-08
7.83238260e-01	4.02675954e-08
8.23978568e-01	3.50905311e-08
8.66837993e-01	3.04876365e-08
9.11926760e-01	2.64331913e-08
9.59360829e-01	2.28984733e-08
1.00926219e+00	1.98429671e-08
1.06175918e+00	1.72211961e-08
1.11698682e+00	1.49845155e-08
1.17508713e+00	1.30861248e-08
1.23620954e+00	1.14274086e-08
1.30051125e+00	1.01034172e-08
1.36815763e+00	8.98624269e-09
1.43932264e+00	8.04815640e-09
1.51418933e+00	7.26439906e-09
1.59295021e+00	6.61094681e-09
1.67580786e+00	6.06477602e-09
1.76297538e+00	5.61004083e-09
1.85467692e+00	5.22741014e-09
1.95114835e+00	4.90236154e-09
2.05263775e+00	4.62260384e-09
2.15940615e+00	4.37381761e-09
2.27172813e+00	4.15860121e-09
2.38989257e+00	3.96321658e-09
2.51420335e+00	3.78332574e-09
2.64498018e+00	3.61560590e-09
2.78255940e+00	3.45758663e-09
2.92729484e+00	3.30748493e-09
3.07955871e+00	3.16405051e-09
3.23974263e+00	3.02643106e-09
3.40825855e+00	2.89406085e-09
3.58553986e+00	2.76657269e-09
3.77204249e+00	2.64344461e-09
3.96824610e+00	2.52513719e-09
4.17465529e+00	2.41121173e-09
4.39180089e+00	2.30146494e-09
4.62024137e+00	2.19606598e-09
4.86056423e+00	2.09486675e-09
5.11338754e+00	1.99772762e-09
5.37936150e+00	1.90457745e-09
5.65917016e+00	1.81532364e-09
5.95353313e+00	1.72986740e-09
6.26320745e+00	1.64810255e-09
6.58898955e+00	1.56991727e-09
6.93171728e+00	1.49519578e-09
7.29227206e+00	1.42381974e-09
7.67158118e+00	1.35566944e-09
8.07062014e+00	1.29062484e-09
8.49041520e+00	1.22856641e-09
8.93204600e+00	1.16937588e-09
9.39664831e+00	1.11293678e-09
9.88541702e+00	1.05913496e-09
1.03996091e+01	1.00789895e-09
1.09405471e+01	9.59031688e-10
1.15096220e+01	9.12478107e-10
1.21082975e+01	8.68135811e-10
1.27381132e+01	8.25905912e-10
1.34006890e+01	7.85693074e-10
1.40977287e+01	7.47405523e-10
1.48310251e+01	7.10955031e-10
1.56024641e+01	6.76256875e-10
1.64140297e+01	6.43229783e-10
1.72678090e+01	6.11795860e-10
1.81659979e+01	5.81880509e-10
1.91109062e+01	5.53412338e-10
2.01049642e+01	5.26323068e-10
2.11507282e+01	5.00547428e-10
2.22508880e+01	4.76023055e-10
2.34082728e+01	4.52690388e-10
2.46258592e+01	4.30492566e-10
2.59067786e+01	4.09375322e-10
2.72543253e+01	3.89286879e-10
2.86719650e+01	3.70177853e-10
3.01633435e+01	3.52001148e-10
3.17322963e+01	3.34711866e-10
