# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	4.32280911e-10
1.05201522e-02	4.80417974e-10
1.10673602e-02	5.34087201e-10
1.16430313e-02	5.93942185e-10
1.22486461e-02	6.60715316e-10
1.28857621e-02	7.35227216e-10
1.35560179e-02	8.18397214e-10
1.42611371e-02	9.11254961e-10
1.50029332e-02	1.01495327e-09
1.57833141e-02	1.13078230e-09
1.66042866e-02	1.26018506e-09
1.74679622e-02	1.40477453e-09
1.83765620e-02	1.56635222e-09
1.93324229e-02	1.74692836e-09
2.03380031e-02	1.94874376e-09
2.13958887e-02	2.17429327e-09
2.25088005e-02	2.42635092e-09
2.36796007e-02	2.70799644e-09
2.49113003e-02	3.02264341e-09
2.62070670e-02	3.37406842e-09
2.75702333e-02	3.76644127e-09
2.90043049e-02	4.20435572e-09
3.05129702e-02	4.69286027e-09
3.21001090e-02	5.23748852e-09
3.37698031e-02	5.84428810e-09
3.55263468e-02	6.51984743e-09
3.73742574e-02	7.27131917e-09
3.93182876e-02	8.10643881e-09
4.13634368e-02	9.03353705e-09
4.35149650e-02	1.00615439e-08
4.57784054e-02	1.11999824e-08
4.81595791e-02	1.24589495e-08
5.06646101e-02	1.38490812e-08
5.32999408e-02	1.53814988e-08
5.60723488e-02	1.70677325e-08
5.89889643e-02	1.89196188e-08
6.20572881e-02	2.09491672e-08
6.52852114e-02	2.31683912e-08
6.86810359e-02	2.55890998e-08
7.22534949e-02	2.82226441e-08
7.60117762e-02	3.10796136e-08
7.99655453e-02	3.41694766e-08
8.41249705e-02	3.75001632e-08
8.85007491e-02	4.10775843e-08
9.31041349e-02	4.49050847e-08
9.79469667e-02	4.89828336e-08
1.03041699e-01	5.33071484e-08
1.08401436e-01	5.78697561e-08
1.14039960e-01	6.26570215e-08
1.19971774e-01	6.76491709e-08
1.26212131e-01	7.28193907e-08
1.32777083e-01	7.81330997e-08
1.39683512e-01	8.35472222e-08
1.46949180e-01	8.90095701e-08
1.54592774e-01	9.44583416e-08
1.62633950e-01	9.98224244e-08
1.71093391e-01	1.05020966e-07
1.79992851e-01	1.09964488e-07
1.89355218e-01	1.14556095e-07
1.99204571e-01	1.18693276e-07
2.09566240e-01	1.22270577e-07
2.20466874e-01	1.25183020e-07
2.31934506e-01	1.27330091e-07
2.43998630e-01	1.28620585e-07
2.56690272e-01	1.28977635e-07
2.70042072e-01	1.28344304e-07
2.84088369e-01	1.26688189e-07
2.98865287e-01	1.24006398e-07
3.14410830e-01	1.20328080e-07
