# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	1.16835638e-05
1.05201522e-02	1.18164436e-05
1.10673602e-02	1.19455523e-05
1.16430313e-02	1.20721285e-05
1.22486461e-02	1.21968870e-05
1.28857621e-02	1.23198333e-05
1.35560179e-02	1.24396007e-05
1.42611371e-02	1.25551934e-05
1.50029332e-02	1.26627898e-05
1.57833141e-02	1.27581434e-05
1.66042866e-02	1.28362810e-05
1.74679622e-02	1.28913880e-05
1.83765620e-02	1.29147718e-05
1.93324229e-02	1.29070953e-05
2.03380031e-02	1.28586893e-05
2.13958887e-02	1.27655284e-05
2.25088005e-02	1.26248776e-05
2.36796007e-02	1.24355421e-05
2.49113003e-02	1.21979196e-05
2.62070670e-02	1.19137777e-05
2.75702333e-02	1.15869756e-05
2.90043049e-02	1.12178493e-05
3.05129702e-02	1.08211222e-05
3.21001090e-02	1.03961636e-05
3.37698031e-02	9.94926633e-06
3.55263468e-02	9.48652674e-06
3.73742574e-02	9.01368457e-06
3.93182876e-02	8.53601304e-06
4.13634368e-02	8.05825257e-06
4.35149650e-02	7.58457953e-06
4.57784054e-02	7.11860683e-06
4.81595791e-02	6.66339915e-06
5.06646101e-02	6.22150333e-06
5.32999408e-02	5.79498470e-06
5.60723488e-02	5.38546660e-06
5.89889643e-02	4.99415337e-06
6.20572881e-02	4.62204928e-06
6.52852114e-02	4.26940657e-06
6.86810359e-02	3.93666385e-06
7.22534949e-02	3.62381157e-06
7.60117762e-02	3.33063404e-06
7.99655453e-02	3.05673991e-06
8.41249705e-02	2.80159224e-06
8.85007491e-02	2.56453728e-06
9.31041349e-02	2.34483114e-06
9.79469667e-02	2.14166403e-06
1.03041699e-01	1.95418180e-06
1.08401436e-01	1.78150466e-06
1.14039960e-01	1.62274306e-06
1.19971774e-01	1.47701104e-06
1.26212131e-01	1.34343702e-06
1.32777083e-01	1.22117244e-06
1.39683512e-01	1.10939837e-06
1.46949180e-01	1.00733043e-06
1.54592774e-01	9.14222200e-07
1.62633950e-01	8.29367531e-07
1.71093391e-01	7.52101503e-07
1.79992851e-01	6.81800881e-07
1.89355218e-01	6.17883732e-07
1.99204571e-01	5.59808542e-07
2.09566240e-01	5.07072946e-07
2.20466874e-01	4.59212154e-07
2.31934506e-01	4.15797185e-07
2.43998630e-01	3.76432961e-07
2.56690272e-01	3.40756331e-07
2.70042072e-01	3.08434071e-07
2.84088369e-01	2.79160892e-07
2.98865287e-01	2.52657459e-07
3.14410830e-01	2.28668630e-07
3.30764978e-01	2.06961363e-07
3.47969790e-01	1.87323445e-07
3.66069515e-01	1.69561325e-07
3.85110700e-01	1.53498920e-07
4.05142317e-01	1.38976085e-07
4.26215883e-01	1.25847268e-07
4.48385595e-01	1.13980262e-07
4.71708469e-01	1.03255050e-07
4.96244488e-01	9.35627312e-08
5.22056753e-01	8.48045430e-08
5.49211648e-01	7.68909506e-08
5.77779012e-01	6.97408167e-08
6.07832313e-01	6.32806428e-08
6.39448843e-01	5.74438669e-08
6.72709914e-01	5.21702309e-08
7.07701066e-01	4.74051983e-08
7.44512291e-01	4.30994241e-08
7.83238260e-01	3.92082724e-08
8.23978568e-01	3.56913781e-08
8.66837993e-01	3.25122463e-08
9.11926760e-01	2.96378901e-08
9.59360829e-01	2.70385010e-08
1.00926219e+00	2.46871498e-08
1.06175918e+00	2.25595133e-08
1.11698682e+00	2.06336324e-08
1.17508713e+00	1.88896804e-08
1.23620954e+00	1.73097721e-08
1.30051125e+00	1.58777666e-08
1.36815763e+00	1.45791093e-08
1.43932264e+00	1.33994592e-08
1.51418933e+00	1.23296006e-08
1.59295021e+00	1.13574632e-08
1.67580786e+00	1.04734538e-08
1.76297538e+00	9.66893374e-09
1.85467692e+00	8.93612796e-09
1.95114835e+00	8.26803981e-09
2.05263775e+00	7.65837515e-09
2.15940615e+00	7.10147312e-09
2.27172813e+00	6.59224338e-09
2.38989257e+00	6.12610890e-09
2.51420335e+00	5.69895484e-09
2.64498018e+00	5.30708185e-09
2.78255940e+00	4.94716405e-09
2.92729484e+00	4.61621101e-09
3.07955871e+00	4.31153350e-09
3.23974263e+00	4.03071266e-09
3.40825855e+00	3.77157223e-09
3.58553986e+00	3.53215357e-09
3.77204249e+00	3.31035852e-09
3.96824610e+00	3.10531958e-09
4.17465529e+00	2.91521148e-09
4.39180089e+00	2.73874455e-09
4.62024137e+00	2.57467920e-09
4.86056423e+00	2.42212858e-09
5.11338754e+00	2.28005111e-09
5.37936150e+00	2.14759454e-09
5.65917016e+00	2.02397891e-09
5.95353313e+00	1.90850061e-09
6.26320745e+00	1.80052155e-09
6.58898955e+00	1.69946253e-09
6.93171728e+00	1.60479715e-09
7.29227206e+00	1.51604651e-09
7.67158118e+00	1.43277434e-09
8.07062014e+00	1.35458277e-09
8.49041520e+00	1.28110843e-09
8.93204600e+00	1.21201908e-09
9.39664831e+00	1.14701048e-09
9.88541702e+00	1.08580372e-09
1.03996091e+01	1.02818353e-09
1.09405471e+01	9.73824022e-10
1.15096220e+01	9.22559984e-10
1.21082975e+01	8.74191208e-10
1.27381132e+01	8.28532944e-10
1.34006890e+01	7.85414469e-10
1.40977287e+01	7.44677812e-10
1.48310251e+01	7.06176611e-10
1.56024641e+01	6.69775086e-10
1.64140297e+01	6.35347117e-10
1.72678090e+01	6.02775422e-10
1.81659979e+01	5.71950803e-10
1.91109062e+01	5.42771484e-10
2.01049642e+01	5.15142499e-10
2.11507282e+01	4.88975148e-10
2.22508880e+01	4.64186502e-10
2.34082728e+01	4.40698953e-10
2.46258592e+01	4.18439809e-10
2.59067786e+01	3.97340926e-10
2.72543253e+01	3.77338369e-10
2.86719650e+01	3.58372108e-10
3.01633435e+01	3.40385736e-10
3.17322963e+01	3.23326218e-10
3.33828586e+01	3.07143653e-10
3.51192753e+01	2.91791064e-10
3.69460121e+01	2.77224198e-10
3.88677669e+01	2.63401345e-10
4.08894823e+01	2.50283174e-10
4.30163576e+01	2.37832580e-10
4.52538628e+01	2.26014539e-10
