# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	3.13026500e-07
1.05201522e-02	3.33366707e-07
1.10673602e-02	3.54472963e-07
1.16430313e-02	3.76313939e-07
1.22486461e-02	3.98850580e-07
1.28857621e-02	4.22033435e-07
1.35560179e-02	4.45802762e-07
1.42611371e-02	4.70087130e-07
1.50029332e-02	4.94802242e-07
1.57833141e-02	5.19849802e-07
1.66042866e-02	5.45115207e-07
1.74679622e-02	5.70471731e-07
1.83765620e-02	5.95772273e-07
1.93324229e-02	6.20854460e-07
2.03380031e-02	6.45539760e-07
2.13958887e-02	6.69634870e-07
2.25088005e-02	6.92933901e-07
2.36796007e-02	7.15222119e-07
2.49113003e-02	7.36280709e-07
2.62070670e-02	7.55889909e-07
2.75702333e-02	7.73846333e-07
2.90043049e-02	7.89956827e-07
3.05129702e-02	8.04056569e-07
3.21001090e-02	8.16017372e-07
3.37698031e-02	8.25753234e-07
3.55263468e-02	8.33228770e-07
3.73742574e-02	8.38464604e-07
3.93182876e-02	8.41537115e-07
4.13634368e-02	8.42573366e-07
4.35149650e-02	8.41757495e-07
4.57784054e-02	8.39300975e-07
4.81595791e-02	8.35441348e-07
5.06646101e-02	8.30424372e-07
5.32999408e-02	8.24489074e-07
5.60723488e-02	8.17788148e-07
5.89889643e-02	8.10616734e-07
6.20572881e-02	8.03001172e-07
6.52852114e-02	7.94986753e-07
6.86810359e-02	7.86568392e-07
7.22534949e-02	7.77658350e-07
7.60117762e-02	7.68130680e-07
7.99655453e-02	7.57512974e-07
8.41249705e-02	7.46340765e-07
8.85007491e-02	7.33932916e-07
9.31041349e-02	7.20135905e-07
9.79469667e-02	7.04825629e-07
1.03041699e-01	6.87927789e-07
1.08401436e-01	6.69419917e-07
1.14039960e-01	6.49302241e-07
1.19971774e-01	6.27771524e-07
1.26212131e-01	6.04717308e-07
1.32777083e-01	5.80811825e-07
1.39683512e-01	5.55948956e-07
1.46949180e-01	5.30382362e-07
1.54592774e-01	5.04363316e-07
1.62633950e-01	4.78133110e-07
1.71093391e-01	4.51917294e-07
1.79992851e-01	4.25921522e-07
1.89355218e-01	4.00328966e-07
1.99204571e-01	3.75299200e-07
2.09566240e-01	3.50967947e-07
2.20466874e-01	3.27447715e-07
2.31934506e-01	3.04828914e-07
2.43998630e-01	2.83181308e-07
2.56690272e-01	2.62552267e-07
2.70042072e-01	2.42988442e-07
2.84088369e-01	2.24490765e-07
2.98865287e-01	2.07072255e-07
3.14410830e-01	1.90725143e-07
3.30764978e-01	1.75431728e-07
3.47969790e-01	1.61165949e-07
3.66069515e-01	1.47894904e-07
3.85110700e-01	1.35580298e-07
4.05142317e-01	1.24179767e-07
4.26215883e-01	1.13648073e-07
4.48385595e-01	1.03938164e-07
4.71708469e-01	9.50020808e-08
4.96244488e-01	8.67917283e-08
5.22056753e-01	7.92595176e-08
5.49211648e-01	7.23588804e-08
5.77779012e-01	6.60446761e-08
6.07832313e-01	6.02735018e-08
6.39448843e-01	5.50039167e-08
6.72709914e-01	5.01965950e-08
7.07701066e-01	4.58144181e-08
7.44512291e-01	4.18225160e-08
7.83238260e-01	3.81882689e-08
8.23978568e-01	3.48812760e-08
8.66837993e-01	3.18732979e-08
9.11926760e-01	2.91381868e-08
9.59360829e-01	2.66517892e-08
1.00926219e+00	2.43918534e-08
1.06175918e+00	2.23379237e-08
1.11698682e+00	2.04712330e-08
1.17508713e+00	1.87745953e-08
1.23620954e+00	1.72322981e-08
1.30051125e+00	1.58299983e-08
1.36815763e+00	1.45546210e-08
1.43932264e+00	1.33930526e-08
1.51418933e+00	1.23370591e-08
1.59295021e+00	1.13754054e-08
1.67580786e+00	1.04991718e-08
1.76297538e+00	9.70027181e-09
1.85467692e+00	8.97137965e-09
1.95114835e+00	8.30586408e-09
2.05263775e+00	7.69772679e-09
2.15940615e+00	7.14154538e-09
2.27172813e+00	6.63242080e-09
2.38989257e+00	6.16592866e-09
2.51420335e+00	5.73807518e-09
2.64498018e+00	5.34525635e-09
2.78255940e+00	4.98422137e-09
2.92729484e+00	4.65203776e-09
3.07955871e+00	4.34606111e-09
3.23974263e+00	4.06390685e-09
3.40825855e+00	3.80342465e-09
3.58553986e+00	3.56267519e-09
3.77204249e+00	3.33957173e-09
3.96824610e+00	3.13326332e-09
4.17465529e+00	2.94192844e-09
4.39180089e+00	2.76428219e-09
4.62024137e+00	2.59908704e-09
4.86056423e+00	2.44545963e-09
5.11338754e+00	2.30235773e-09
5.37936150e+00	2.16892898e-09
5.65917016e+00	2.04439242e-09
5.95353313e+00	1.92804308e-09
6.26320745e+00	1.81924126e-09
6.58898955e+00	1.71740588e-09
6.93171728e+00	1.62200855e-09
7.29227206e+00	1.53256829e-09
7.67158118e+00	1.44864674e-09
8.07062014e+00	1.36984391e-09
8.49041520e+00	1.29579435e-09
8.93204600e+00	1.22616378e-09
9.39664831e+00	1.16064599e-09
9.88541702e+00	1.09896017e-09
1.03996091e+01	1.04088972e-09
1.09405471e+01	9.86105909e-10
1.15096220e+01	9.34442483e-10
1.21082975e+01	8.85697666e-10
1.27381132e+01	8.39685225e-10
1.34006890e+01	7.96233042e-10
1.40977287e+01	7.55181840e-10
1.48310251e+01	7.16384033e-10
1.56024641e+01	6.79702700e-10
1.64140297e+01	6.45010661e-10
1.72678090e+01	6.12189644e-10
1.81659979e+01	5.81129535e-10
1.91109062e+01	5.51727704e-10
2.01049642e+01	5.23888395e-10
2.11507282e+01	4.97522174e-10
2.22508880e+01	4.72545428e-10
2.34082728e+01	4.48879917e-10
2.46258592e+01	4.26452357e-10
2.59067786e+01	4.05194052e-10
2.72543253e+01	3.85040555e-10
2.86719650e+01	3.65931354e-10
3.01633435e+01	3.47809594e-10
3.17322963e+01	3.30621816e-10
3.33828586e+01	3.14317726e-10
3.51192753e+01	2.98849973e-10
3.69460121e+01	2.84173955e-10
3.88677669e+01	2.70247635e-10
4.08894823e+01	2.57031372e-10
4.30163576e+01	2.44487770e-10
4.52538628e+01	2.32581530e-10
4.76077523e+01	2.21279323e-10
5.00840799e+01	2.10549663e-10
5.26892142e+01	2.00362799e-10
5.54298552e+01	1.90690603e-10
5.83130511e+01	1.81506481e-10
6.13462172e+01	1.72785272e-10
6.45371540e+01	1.64503174e-10
6.78940681e+01	1.56637654e-10
7.14255929e+01	1.49167384e-10
7.51408106e+01	1.42072167e-10
7.90492762e+01	1.35332872e-10
8.31610415e+01	1.28931378e-10
8.74866812e+01	1.22850514e-10
9.20373200e+01	1.17074005e-10
9.68246612e+01	1.11586427e-10
1.01861017e+02	1.06373156e-10
1.07159340e+02	1.01420329e-10
1.12733256e+02	9.67147950e-11
1.18597101e+02	9.22440851e-11
1.24765955e+02	8.79963701e-11
1.31255684e+02	8.39604284e-11
1.38082977e+02	8.01256134e-11
1.45265393e+02	7.64818226e-11
1.52821404e+02	7.30194692e-11
1.60770442e+02	6.97294550e-11
1.69132952e+02	6.66031442e-11
1.77930439e+02	6.36323398e-11
1.87185529e+02	6.08092604e-11
1.96922026e+02	5.81265188e-11
2.07164968e+02	5.55771013e-11
2.17940698e+02	5.31543484e-11
2.29276931e+02	5.08519368e-11
2.41202821e+02	4.86638619e-11
2.53749038e+02	4.65844213e-11
2.66947849e+02	4.46081996e-11
2.80833200e+02	4.27300534e-11
2.95440800e+02	4.09450977e-11
3.10808217e+02	3.92486925e-11
3.26974974e+02	3.76364304e-11
3.43982649e+02	3.61041250e-11
3.61874981e+02	3.46477993e-11
3.80697987e+02	3.32636753e-11
4.00500076e+02	3.19481639e-11
4.21332174e+02	3.06978553e-11
4.43247859e+02	2.95095102e-11
4.66303493e+02	2.83800507e-11
4.90558371e+02	2.73065527e-11
5.16074871e+02	2.62862378e-11
5.42918618e+02	2.53164661e-11
5.71158648e+02	2.43947294e-11
6.00867589e+02	2.35186442e-11
6.32121848e+02	2.26859458e-11
6.65001803e+02	2.18944822e-11
6.99592017e+02	2.11422083e-11
7.35981448e+02	2.04271810e-11
7.74263683e+02	1.97475537e-11
8.14537177e+02	1.91015716e-11
8.56905505e+02	1.84875670e-11
9.01477631e+02	1.79039551e-11
9.48368187e+02	1.73492299e-11
9.97697764e+02	1.68219602e-11
1.04959323e+03	1.63207858e-11
1.10418805e+03	1.58444139e-11
1.16162263e+03	1.53916160e-11
1.22204469e+03	1.49612246e-11
1.28560961e+03	1.45521299e-11
1.35248087e+03	1.41632775e-11
1.42283046e+03	1.37936650e-11
1.49683929e+03	1.34423397e-11
1.57469771e+03	1.31083963e-11
1.65660596e+03	1.27909743e-11
1.74277468e+03	1.24892558e-11
1.83342548e+03	1.22024635e-11
1.92879151e+03	1.19298587e-11
2.02911802e+03	1.16707390e-11
2.13466303e+03	1.14244372e-11
2.24569800e+03	1.11903189e-11
2.36250847e+03	1.09677811e-11
2.48539486e+03	1.07562509e-11
2.61467321e+03	1.05551834e-11
2.75067601e+03	1.03640610e-11
2.89375302e+03	1.01823917e-11
3.04427221e+03	1.00097077e-11
3.20262069e+03	9.84556448e-12
3.36920571e+03	9.68953949e-12
3.54445567e+03	9.54123110e-12
3.72882131e+03	9.40025756e-12
3.92277676e+03	9.26625602e-12
4.12682085e+03	9.13888159e-12
4.34147833e+03	9.01780645e-12
4.56730127e+03	8.90271900e-12
4.80487044e+03	8.79332305e-12
5.05479682e+03	8.68933709e-12
5.31772318e+03	8.59049353e-12
5.59432571e+03	8.49653800e-12
5.88531578e+03	8.40722876e-12
6.19144176e+03	8.32233598e-12
6.51349095e+03	8.24164124e-12
6.85229160e+03	8.16493691e-12
7.20871503e+03	8.09202563e-12
7.58367791e+03	8.02271981e-12
7.97814457e+03	7.95684114e-12
8.39312950e+03	7.89422013e-12
8.82969996e+03	7.83469567e-12
9.28897872e+03	7.77811461e-12
9.77214697e+03	7.72433141e-12
1.02804473e+04	7.67320769e-12
1.08151870e+04	7.62461193e-12
1.13777413e+04	7.57841913e-12
1.19695570e+04	7.53451045e-12
1.25921561e+04	7.49277294e-12
1.32471399e+04	7.45309922e-12
1.39361927e+04	7.41538726e-12
1.46610868e+04	7.37954003e-12
1.54236865e+04	7.34546532e-12
1.62259529e+04	7.31307549e-12
1.70699493e+04	7.28228722e-12
1.79578465e+04	7.25302131e-12
1.88919278e+04	7.22520248e-12
1.98745955e+04	7.19875918e-12
2.09083769e+04	7.17362339e-12
2.19959307e+04	7.14973045e-12
2.31400538e+04	7.12701892e-12
2.43436887e+04	7.10543036e-12
2.56099310e+04	7.08490926e-12
2.69420371e+04	7.06540283e-12
2.83434331e+04	7.04686090e-12
2.98177229e+04	7.02923578e-12
3.13686982e+04	7.01248213e-12
3.30003479e+04	6.99655686e-12
3.47168682e+04	6.98141902e-12
3.65226736e+04	6.96702966e-12
3.84224085e+04	6.95335178e-12
4.04209584e+04	6.94035020e-12
4.25234633e+04	6.92799148e-12
4.47353305e+04	6.91624382e-12
4.70622485e+04	6.90507703e-12
4.95102016e+04	6.89446237e-12
5.20854855e+04	6.88437254e-12
5.47947234e+04	6.87478160e-12
5.76448828e+04	6.86566488e-12
6.06432940e+04	6.85699892e-12
6.37976681e+04	6.84876145e-12
6.71161177e+04	6.84093127e-12
7.06071771e+04	6.83348825e-12
7.42798248e+04	6.82641324e-12
7.81435061e+04	6.81968804e-12
8.22081576e+04	6.81329537e-12
8.64842328e+04	6.80721878e-12
9.09827289e+04	6.80144264e-12
9.57152154e+04	6.79595209e-12
1.00693863e+05	6.79073302e-12
1.05931476e+05	6.78577200e-12
1.11441525e+05	6.78105627e-12
1.17238180e+05	6.77657370e-12
1.23336350e+05	6.77231277e-12
1.29751717e+05	6.76826252e-12
1.36500781e+05	6.76441252e-12
1.43600898e+05	6.76075289e-12
1.51070330e+05	6.75727420e-12
1.58928287e+05	6.75396751e-12
1.67194976e+05	6.75082431e-12
1.75891659e+05	6.74783653e-12
1.85040702e+05	6.74499647e-12
1.94665634e+05	6.74229684e-12
2.04791210e+05	6.73973068e-12
2.15443469e+05	6.73729141e-12
2.26649808e+05	6.73497274e-12
2.38439047e+05	6.73276871e-12
2.50841506e+05	6.73067366e-12
2.63889081e+05	6.72868220e-12
2.77615329e+05	6.72678920e-12
2.92055551e+05	6.72498980e-12
3.07246884e+05	6.72327937e-12
3.23228398e+05	6.72165351e-12
3.40041193e+05	6.72010803e-12
3.57728510e+05	6.71863897e-12
3.76335836e+05	6.71724255e-12
3.95911027e+05	6.71591517e-12
4.16504425e+05	6.71465342e-12
4.38168993e+05	6.71345405e-12
4.60960449e+05	6.71231399e-12
4.84937407e+05	6.71123029e-12
5.10161531e+05	6.71020018e-12
5.36697695e+05	6.70922100e-12
5.64614142e+05	6.70829023e-12
5.93982669e+05	6.70740548e-12
6.24878807e+05	6.70656448e-12
6.57382014e+05	6.70576506e-12
6.91575883e+05	6.70500517e-12
7.27548353e+05	6.70428285e-12
7.65391939e+05	6.70359624e-12
8.05203967e+05	6.70294358e-12
8.47086827e+05	6.70232319e-12
8.91148232e+05	6.70173347e-12
9.37501502e+05	6.70117292e-12
9.86265846e+05	6.70064007e-12
1.03756668e+06	6.70013358e-12
1.09153594e+06	6.69965212e-12
1.14831241e+06	6.69919447e-12
1.20804213e+06	6.69875945e-12
1.27087871e+06	6.69834594e-12
1.33698374e+06	6.69795287e-12
1.40652724e+06	6.69757924e-12
1.47968806e+06	6.69722408e-12
1.55665436e+06	6.69688649e-12
1.63762407e+06	6.69656558e-12
1.72280545e+06	6.69626054e-12
1.81241755e+06	6.69597058e-12
1.90669084e+06	6.69569496e-12
2.00586778e+06	6.69543297e-12
2.11020343e+06	6.69518393e-12
2.21996612e+06	6.69494720e-12
2.33543814e+06	6.69472218e-12
2.45691646e+06	6.69450829e-12
2.58471351e+06	6.69430497e-12
2.71915794e+06	6.69411170e-12
2.86059554e+06	6.69392799e-12
3.00939003e+06	6.69375336e-12
3.16592411e+06	6.69358737e-12
3.33060034e+06	6.69342958e-12
3.50384225e+06	6.69327960e-12
3.68609536e+06	6.69313703e-12
3.87782841e+06	6.69300151e-12
4.07953450e+06	6.69287269e-12
4.29173238e+06	6.69275024e-12
4.51496777e+06	6.69263384e-12
4.74981480e+06	6.69252320e-12
4.99687745e+06	6.69241803e-12
5.25679112e+06	6.69231806e-12
5.53022426e+06	6.69222304e-12
5.81788007e+06	6.69213270e-12
