# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	5.95463644e-09
1.05201522e-02	6.59694579e-09
1.10673602e-02	7.30706904e-09
1.16430313e-02	8.09171722e-09
1.22486461e-02	8.95816016e-09
1.28857621e-02	9.91425149e-09
1.35560179e-02	1.09684503e-08
1.42611371e-02	1.21298385e-08
1.50029332e-02	1.34081321e-08
1.57833141e-02	1.48136856e-08
1.66042866e-02	1.63574866e-08
1.74679622e-02	1.80511399e-08
1.83765620e-02	1.99068367e-08
1.93324229e-02	2.19373093e-08
2.03380031e-02	2.41557640e-08
2.13958887e-02	2.65757932e-08
2.25088005e-02	2.92112597e-08
2.36796007e-02	3.20761501e-08
2.49113003e-02	3.51843923e-08
2.62070670e-02	3.85496346e-08
2.75702333e-02	4.21849776e-08
2.90043049e-02	4.61026564e-08
3.05129702e-02	5.03136652e-08
3.21001090e-02	5.48273231e-08
3.37698031e-02	5.96507727e-08
3.55263468e-02	6.47884091e-08
3.73742574e-02	7.02412415e-08
3.93182876e-02	7.60061800e-08
4.13634368e-02	8.20752519e-08
4.35149650e-02	8.84347582e-08
4.57784054e-02	9.50644927e-08
4.81595791e-02	1.01936659e-07
5.06646101e-02	1.09015109e-07
5.32999408e-02	1.16254481e-07
5.60723488e-02	1.23599449e-07
5.89889643e-02	1.30984001e-07
6.20572881e-02	1.38331860e-07
6.52852114e-02	1.45555454e-07
6.86810359e-02	1.52557145e-07
7.22534949e-02	1.59230204e-07
7.60117762e-02	1.65460463e-07
7.99655453e-02	1.71128898e-07
8.41249705e-02	1.76114857e-07
8.85007491e-02	1.80300476e-07
9.31041349e-02	1.83574841e-07
9.79469667e-02	1.85840560e-07
1.03041699e-01	1.87017983e-07
1.08401436e-01	1.87051529e-07
1.14039960e-01	1.85914832e-07
1.19971774e-01	1.83613872e-07
1.26212131e-01	1.80189667e-07
1.32777083e-01	1.75717945e-07
1.39683512e-01	1.70308411e-07
1.46949180e-01	1.64097889e-07
1.54592774e-01	1.57244018e-07
1.62633950e-01	1.49921043e-07
1.71093391e-01	1.42303368e-07
1.79992851e-01	1.34560429e-07
1.89355218e-01	1.26850551e-07
1.99204571e-01	1.19309272e-07
2.09566240e-01	1.12030938e-07
2.20466874e-01	1.05143692e-07
2.31934506e-01	9.86764646e-08
2.43998630e-01	9.26636445e-08
2.56690272e-01	8.71187967e-08
2.70042072e-01	8.20357522e-08
2.84088369e-01	7.73973063e-08
2.98865287e-01	7.30159067e-08
3.14410830e-01	6.92400830e-08
3.30764978e-01	6.57715522e-08
3.47969790e-01	6.25779775e-08
3.66069515e-01	5.96226637e-08
3.85110700e-01	5.68685991e-08
4.05142317e-01	5.42788902e-08
4.26215883e-01	5.18121423e-08
4.48385595e-01	4.94608099e-08
4.71708469e-01	4.71887388e-08
4.96244488e-01	4.49607800e-08
5.22056753e-01	4.28097715e-08
5.49211648e-01	4.06997005e-08
5.77779012e-01	3.86302093e-08
6.07832313e-01	3.66032253e-08
6.39448843e-01	3.46222958e-08
6.72709914e-01	3.26919664e-08
7.07701066e-01	3.08172147e-08
7.44512291e-01	2.90029704e-08
7.83238260e-01	2.72537681e-08
8.23978568e-01	2.55735078e-08
8.66837993e-01	2.39653107e-08
9.11926760e-01	2.24314520e-08
9.59360829e-01	2.09724090e-08
1.00926219e+00	1.95911643e-08
1.06175918e+00	1.82859990e-08
1.11698682e+00	1.70558503e-08
1.17508713e+00	1.58995917e-08
1.23620954e+00	1.48152801e-08
1.30051125e+00	1.38005491e-08
1.36815763e+00	1.28527007e-08
1.43932264e+00	1.19677997e-08
1.51418933e+00	1.11448297e-08
1.59295021e+00	1.03794379e-08
1.67580786e+00	9.66835351e-09
1.76297538e+00	9.00830746e-09
1.85467692e+00	8.39607323e-09
1.95114835e+00	7.82849991e-09
2.05263775e+00	7.30253845e-09
2.15940615e+00	6.81526147e-09
2.27172813e+00	6.36387749e-09
2.38989257e+00	5.94574006e-09
2.51420335e+00	5.55835360e-09
2.64498018e+00	5.19937551e-09
2.78255940e+00	4.86661562e-09
2.92729484e+00	4.55803352e-09
3.07955871e+00	4.27173421e-09
3.23974263e+00	4.00596253e-09
3.40825855e+00	3.75909671e-09
3.58553986e+00	3.52964128e-09
3.77204249e+00	3.31588109e-09
3.96824610e+00	3.11727973e-09
4.17465529e+00	2.93227774e-09
4.39180089e+00	2.75981093e-09
4.62024137e+00	2.59882608e-09
4.86056423e+00	2.44859808e-09
5.11338754e+00	2.30821452e-09
5.37936150e+00	2.17693326e-09
5.65917016e+00	2.05406619e-09
5.95353313e+00	1.93898651e-09
6.26320745e+00	1.83112036e-09
6.58898955e+00	1.72994220e-09
6.93171728e+00	1.63497048e-09
7.29227206e+00	1.54576370e-09
7.67158118e+00	1.46191687e-09
8.07062014e+00	1.38305815e-09
8.49041520e+00	1.30884587e-09
8.93204600e+00	1.23896584e-09
9.39664831e+00	1.17312881e-09
9.88541702e+00	1.11106828e-09
1.03996091e+01	1.05258022e-09
1.09405471e+01	9.97345041e-10
1.15096220e+01	9.45205646e-10
1.21082975e+01	8.95967465e-10
1.27381132e+01	8.49450306e-10
1.34006890e+01	8.05487105e-10
1.40977287e+01	7.63922790e-10
1.48310251e+01	7.24613265e-10
1.56024641e+01	6.87424485e-10
1.64140297e+01	6.52231619e-10
1.72678090e+01	6.18918301e-10
1.81659979e+01	5.87375944e-10
1.91109062e+01	5.57503121e-10
2.01049642e+01	5.29205002e-10
2.11507282e+01	5.02392850e-10
2.22508880e+01	4.76983551e-10
2.34082728e+01	4.52899198e-10
2.46258592e+01	4.30066704e-10
2.59067786e+01	4.08417453e-10
2.72543253e+01	3.87886978e-10
2.86719650e+01	3.68414673e-10
3.01633435e+01	3.49943521e-10
3.17322963e+01	3.32419849e-10
3.33828586e+01	3.15793104e-10
3.51192753e+01	3.00015645e-10
3.69460121e+01	2.85042551e-10
3.88677669e+01	2.70831447e-10
4.08894823e+01	2.57342338e-10
4.30163576e+01	2.44537463e-10
4.52538628e+01	2.32381153e-10
4.76077523e+01	2.20839704e-10
5.00840799e+01	2.09881256e-10
5.26892142e+01	1.99475682e-10
5.54298552e+01	1.89594484e-10
5.83130511e+01	1.80210702e-10
6.13462172e+01	1.71298815e-10
6.45371540e+01	1.62834667e-10
6.78940681e+01	1.54795382e-10
7.14255929e+01	1.47159294e-10
7.51408106e+01	1.39905878e-10
7.90492762e+01	1.33015686e-10
8.31610415e+01	1.26470287e-10
8.74866812e+01	1.20252213e-10
9.20373200e+01	1.14344899e-10
9.68246612e+01	1.08732644e-10
1.01861017e+02	1.03400554e-10
1.07159340e+02	9.83345061e-11
1.12733256e+02	9.35211018e-11
1.18597101e+02	8.89476312e-11
1.24765955e+02	8.46020350e-11
1.31255684e+02	8.04728703e-11
1.38082977e+02	7.65492782e-11
1.45265393e+02	7.28209525e-11
1.52821404e+02	6.92781113e-11
1.60770442e+02	6.59114692e-11
1.69132952e+02	6.27122116e-11
1.77930439e+02	5.96719700e-11
1.87185529e+02	5.67827990e-11
1.96922026e+02	5.40371546e-11
2.07164968e+02	5.14278731e-11
2.17940698e+02	4.89481519e-11
2.29276931e+02	4.65915308e-11
2.41202821e+02	4.43518744e-11
2.53749038e+02	4.22233556e-11
2.66947849e+02	4.02004396e-11
2.80833200e+02	3.82778695e-11
2.95440800e+02	3.64506518e-11
3.10808217e+02	3.47140428e-11
3.26974974e+02	3.30635367e-11
3.43982649e+02	3.14948527e-11
3.61874981e+02	3.00039240e-11
3.80697987e+02	2.85868872e-11
4.00500076e+02	2.72400716e-11
4.21332174e+02	2.59599897e-11
4.43247859e+02	2.47433281e-11
4.66303493e+02	2.35869384e-11
4.90558371e+02	2.24878293e-11
5.16074871e+02	2.14431584e-11
5.42918618e+02	2.04502249e-11
5.71158648e+02	1.95064623e-11
6.00867589e+02	1.86094321e-11
6.32121848e+02	1.77568167e-11
6.65001803e+02	1.69464141e-11
6.99592017e+02	1.61761317e-11
7.35981448e+02	1.54439807e-11
7.74263683e+02	1.47480714e-11
8.14537177e+02	1.40866078e-11
8.56905505e+02	1.34578832e-11
9.01477631e+02	1.28602754e-11
9.48368187e+02	1.22922431e-11
9.97697764e+02	1.17523212e-11
1.04959323e+03	1.12391174e-11
1.10418805e+03	1.07513085e-11
1.16162263e+03	1.02876369e-11
1.22204469e+03	9.84690740e-12
1.28560961e+03	9.42798408e-12
1.35248087e+03	9.02978729e-12
1.42283046e+03	8.65129093e-12
1.49683929e+03	8.29151977e-12
1.57469771e+03	7.94954688e-12
1.65660596e+03	7.62449131e-12
1.74277468e+03	7.31551573e-12
1.83342548e+03	7.02182430e-12
1.92879151e+03	6.74266061e-12
2.02911802e+03	6.47730572e-12
2.13466303e+03	6.22507629e-12
2.24569800e+03	5.98532283e-12
2.36250847e+03	5.75742802e-12
2.48539486e+03	5.54080510e-12
2.61467321e+03	5.33489635e-12
2.75067601e+03	5.13917169e-12
2.89375302e+03	4.95312727e-12
3.04427221e+03	4.77628417e-12
3.20262069e+03	4.60818720e-12
3.36920571e+03	4.44840369e-12
3.54445567e+03	4.29652237e-12
3.72882131e+03	4.15215236e-12
3.92277676e+03	4.01492208e-12
4.12682085e+03	3.88447839e-12
4.34147833e+03	3.76048558e-12
4.56730127e+03	3.64262457e-12
4.80487044e+03	3.53059208e-12
5.05479682e+03	3.42409982e-12
5.31772318e+03	3.32287377e-12
5.59432571e+03	3.22665347e-12
5.88531578e+03	3.13519133e-12
6.19144176e+03	3.04825203e-12
6.51349095e+03	2.96561189e-12
6.85229160e+03	2.88705828e-12
7.20871503e+03	2.81238911e-12
7.58367791e+03	2.74141226e-12
7.97814457e+03	2.67394513e-12
8.39312950e+03	2.60981415e-12
8.82969996e+03	2.54885434e-12
9.28897872e+03	2.49090888e-12
9.77214697e+03	2.43582870e-12
1.02804473e+04	2.38347210e-12
1.08151870e+04	2.33370440e-12
1.13777413e+04	2.28639757e-12
1.19695570e+04	2.24142993e-12
1.25921561e+04	2.19868579e-12
1.32471399e+04	2.15805521e-12
1.39361927e+04	2.11943367e-12
1.46610868e+04	2.08272183e-12
1.54236865e+04	2.04782524e-12
1.62259529e+04	2.01465416e-12
1.70699493e+04	1.98312325e-12
1.79578465e+04	1.95315142e-12
1.88919278e+04	1.92466156e-12
1.98745955e+04	1.89758040e-12
2.09083769e+04	1.87183828e-12
2.19959307e+04	1.84736899e-12
2.31400538e+04	1.82410959e-12
2.43436887e+04	1.80200025e-12
2.56099310e+04	1.78098412e-12
2.69420371e+04	1.76100712e-12
2.83434331e+04	1.74201789e-12
2.98177229e+04	1.72396758e-12
3.13686982e+04	1.70680976e-12
3.30003479e+04	1.69050031e-12
3.47168682e+04	1.67499727e-12
3.65226736e+04	1.66026077e-12
3.84224085e+04	1.64625291e-12
4.04209584e+04	1.63293766e-12
4.25234633e+04	1.62028078e-12
4.47353305e+04	1.60824971e-12
4.70622485e+04	1.59681351e-12
4.95102016e+04	1.58594276e-12
5.20854855e+04	1.57560951e-12
5.47947234e+04	1.56578718e-12
5.76448828e+04	1.55645050e-12
6.06432940e+04	1.54757547e-12
6.37976681e+04	1.53913925e-12
6.71161177e+04	1.53112016e-12
7.06071771e+04	1.52349756e-12
7.42798248e+04	1.51625186e-12
7.81435061e+04	1.50936441e-12
8.22081576e+04	1.50281750e-12
8.64842328e+04	1.49659430e-12
9.09827289e+04	1.49067880e-12
9.57152154e+04	1.48505578e-12
1.00693863e+05	1.47971079e-12
1.05931476e+05	1.47463007e-12
1.11441525e+05	1.46980056e-12
1.17238180e+05	1.46520984e-12
1.23336350e+05	1.46084611e-12
1.29751717e+05	1.45669813e-12
1.36500781e+05	1.45275525e-12
1.43600898e+05	1.44900731e-12
1.51070330e+05	1.44544469e-12
1.58928287e+05	1.44205822e-12
1.67194976e+05	1.43883919e-12
1.75891659e+05	1.43577931e-12
1.85040702e+05	1.43287073e-12
1.94665634e+05	1.43010596e-12
2.04791210e+05	1.42747789e-12
2.15443469e+05	1.42497976e-12
2.26649808e+05	1.42260515e-12
2.38439047e+05	1.42034795e-12
2.50841506e+05	1.41820235e-12
2.63889081e+05	1.41616283e-12
2.77615329e+05	1.41422416e-12
2.92055551e+05	1.41238134e-12
3.07246884e+05	1.41062964e-12
3.23228398e+05	1.40896455e-12
3.40041193e+05	1.40738179e-12
3.57728510e+05	1.40587728e-12
3.76335836e+05	1.40444716e-12
3.95911027e+05	1.40308776e-12
4.16504425e+05	1.40179556e-12
4.38168993e+05	1.40056726e-12
4.60960449e+05	1.39939969e-12
4.84937407e+05	1.39828984e-12
5.10161531e+05	1.39723488e-12
5.36697695e+05	1.39623207e-12
5.64614142e+05	1.39527884e-12
5.93982669e+05	1.39437275e-12
6.24878807e+05	1.39351146e-12
6.57382014e+05	1.39269275e-12
6.91575883e+05	1.39191452e-12
7.27548353e+05	1.39117477e-12
7.65391939e+05	1.39047159e-12
8.05203967e+05	1.38980319e-12
8.47086827e+05	1.38916783e-12
8.91148232e+05	1.38856388e-12
9.37501502e+05	1.38798980e-12
9.86265846e+05	1.38744410e-12
1.03756668e+06	1.38692538e-12
1.09153594e+06	1.38643231e-12
1.14831241e+06	1.38596362e-12
1.20804213e+06	1.38551811e-12
1.27087871e+06	1.38509462e-12
1.33698374e+06	1.38469207e-12
1.40652724e+06	1.38430942e-12
1.47968806e+06	1.38394569e-12
1.55665436e+06	1.38359995e-12
1.63762407e+06	1.38327130e-12
1.72280545e+06	1.38295890e-12
1.81241755e+06	1.38266195e-12
1.90669084e+06	1.38237967e-12
2.00586778e+06	1.38211136e-12
2.11020343e+06	1.38185631e-12
2.21996612e+06	1.38161387e-12
2.33543814e+06	1.38138342e-12
2.45691646e+06	1.38116437e-12
2.58471351e+06	1.38095614e-12
2.71915794e+06	1.38075821e-12
2.86059554e+06	1.38057007e-12
3.00939003e+06	1.38039123e-12
3.16592411e+06	1.38022123e-12
3.33060034e+06	1.38005963e-12
3.50384225e+06	1.37990603e-12
3.68609536e+06	1.37976002e-12
3.87782841e+06	1.37962123e-12
4.07953450e+06	1.37948930e-12
4.29173238e+06	1.37936390e-12
4.51496777e+06	1.37924469e-12
4.74981480e+06	1.37913138e-12
4.99687745e+06	1.37902367e-12
5.25679112e+06	1.37892129e-12
5.53022426e+06	1.37882397e-12
5.81788007e+06	1.37873146e-12
6.12049837e+06	1.37864353e-12
6.43885743e+06	1.37855994e-12
6.77377600e+06	1.37848049e-12
7.12611543e+06	1.37840496e-12
7.49678187e+06	1.37833317e-12
7.88672862e+06	1.37826493e-12
8.29695852e+06	1.37820006e-12
8.72852662e+06	1.37813840e-12
9.18254284e+06	1.37807979e-12
9.66017480e+06	1.37802408e-12
1.01626509e+07	1.37797112e-12
1.06912634e+07	1.37792078e-12
1.12473718e+07	1.37787293e-12
1.18324063e+07	1.37782744e-12
1.24478715e+07	1.37778420e-12
1.30953502e+07	1.37774311e-12
1.37765077e+07	1.37770404e-12
1.44930957e+07	1.37766690e-12
1.52469573e+07	1.37763161e-12
1.60400311e+07	1.37759805e-12
1.68743568e+07	1.37756615e-12
1.77520801e+07	1.37753584e-12
1.86754584e+07	1.37750702e-12
1.96468665e+07	1.37747962e-12
2.06688025e+07	1.37745358e-12
2.17438948e+07	1.37742883e-12
2.28749082e+07	1.37740530e-12
2.40647515e+07	1.37738294e-12
2.53164848e+07	1.37736168e-12
2.66333273e+07	1.37734147e-12
2.80186656e+07	1.37732226e-12
2.94760626e+07	1.37730400e-12
3.10092664e+07	1.37728665e-12
3.26222201e+07	1.37727015e-12
3.43190720e+07	1.37725447e-12
3.61041860e+07	1.37723956e-12
3.79821531e+07	1.37722539e-12
3.99578030e+07	1.37721192e-12
4.20362168e+07	1.37719912e-12
4.42227398e+07	1.37718695e-12
4.65229952e+07	1.37717538e-12
4.89428990e+07	1.37716438e-12
5.14886745e+07	1.37715393e-12
5.41668691e+07	1.37714400e-12
5.69843706e+07	1.37713455e-12
5.99484250e+07	1.37712557e-12
6.30666554e+07	1.37711705e-12
6.63470812e+07	1.37710893e-12
6.97981391e+07	1.37710122e-12
7.34287045e+07	1.37709389e-12
7.72481145e+07	1.37708692e-12
8.12661920e+07	1.37708028e-12
8.54932707e+07	1.37707401e-12
8.99402217e+07	1.37706801e-12
9.46184819e+07	1.37706233e-12
9.95400829e+07	1.37705692e-12
1.04717682e+08	1.37705178e-12
1.10164595e+08	1.37704689e-12
1.15894830e+08	1.37704225e-12
1.21923125e+08	1.37703783e-12
1.28264983e+08	1.37703364e-12
1.34936714e+08	1.37702966e-12
1.41955477e+08	1.37702585e-12
1.49339322e+08	1.37702225e-12
1.57107239e+08	1.37701884e-12
1.65279206e+08	1.37701558e-12
1.73876240e+08	1.37701248e-12
1.82920450e+08	1.37700953e-12
1.92435098e+08	1.37700674e-12
2.02444651e+08	1.37700408e-12
2.12974854e+08	1.37700154e-12
2.24052787e+08	1.37699918e-12
2.35706941e+08	1.37699690e-12
2.47967289e+08	1.37699468e-12
2.60865362e+08	1.37699263e-12
2.74434330e+08	1.37699068e-12
2.88709092e+08	1.37698883e-12
3.03726358e+08	1.37698707e-12
3.19524751e+08	1.37698535e-12
3.36144900e+08	1.37698379e-12
3.53629550e+08	1.37698221e-12
3.72023668e+08	1.37698075e-12
3.91374560e+08	1.37697945e-12
4.11731993e+08	1.37697808e-12
4.33148322e+08	1.37697685e-12
4.55678627e+08	1.37697568e-12
4.79380850e+08	1.37697464e-12
5.04315949e+08	1.37697346e-12
5.30548053e+08	1.37697245e-12
5.58144625e+08	1.37697154e-12
5.87176639e+08	1.37697063e-12
6.17718760e+08	1.37696976e-12
6.49849535e+08	1.37696886e-12
6.83651600e+08	1.37696814e-12
7.19211887e+08	1.37696741e-12
7.56621850e+08	1.37696675e-12
7.95977700e+08	1.37696595e-12
8.37380654e+08	1.37696527e-12
8.80937190e+08	1.37696477e-12
9.26759330e+08	1.37696416e-12
9.74964918e+08	1.37696358e-12
1.02567793e+09	1.37696302e-12
1.07902879e+09	1.37696262e-12
1.13515471e+09	1.37696208e-12
1.19420003e+09	1.37696161e-12
1.25631660e+09	1.37696123e-12
1.32166418e+09	1.37696068e-12
1.39041083e+09	1.37696030e-12
1.46273336e+09	1.37695983e-12
1.53881775e+09	1.37695966e-12
1.61885969e+09	1.37695957e-12
1.70306503e+09	1.37695885e-12
1.79165033e+09	1.37695874e-12
1.88484341e+09	1.37695845e-12
1.98288395e+09	1.37695803e-12
2.08602409e+09	1.37695785e-12
2.19452909e+09	1.37695785e-12
2.30867799e+09	1.37695730e-12
2.42876438e+09	1.37695723e-12
2.55509709e+09	1.37695697e-12
