# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	1.94352778e-07
1.05201522e-02	2.08341896e-07
1.10673602e-02	2.23014079e-07
1.16430313e-02	2.38365439e-07
1.22486461e-02	2.54386790e-07
1.28857621e-02	2.71062925e-07
1.35560179e-02	2.88371851e-07
1.42611371e-02	3.06283665e-07
1.50029332e-02	3.24760432e-07
1.57833141e-02	3.43753900e-07
1.66042866e-02	3.63205236e-07
1.74679622e-02	3.83043713e-07
1.83765620e-02	4.03185590e-07
1.93324229e-02	4.23532202e-07
2.03380031e-02	4.43972921e-07
2.13958887e-02	4.64378931e-07
2.25088005e-02	4.84606964e-07
2.36796007e-02	5.04498917e-07
2.49113003e-02	5.23883006e-07
2.62070670e-02	5.42575902e-07
2.75702333e-02	5.60386159e-07
2.90043049e-02	5.77118584e-07
3.05129702e-02	5.92577554e-07
3.21001090e-02	6.06581001e-07
3.37698031e-02	6.18957321e-07
3.55263468e-02	6.29560014e-07
3.73742574e-02	6.38275321e-07
3.93182876e-02	6.45027335e-07
4.13634368e-02	6.49785639e-07
4.35149650e-02	6.52568386e-07
4.57784054e-02	6.53445140e-07
4.81595791e-02	6.52530179e-07
5.06646101e-02	6.49988450e-07
5.32999408e-02	6.46010929e-07
5.60723488e-02	6.40814020e-07
5.89889643e-02	6.34622121e-07
6.20572881e-02	6.27658804e-07
6.52852114e-02	6.20125143e-07
6.86810359e-02	6.12163377e-07
7.22534949e-02	6.03970961e-07
7.60117762e-02	5.95577163e-07
7.99655453e-02	5.87020331e-07
8.41249705e-02	5.78271891e-07
8.85007491e-02	5.69271312e-07
9.31041349e-02	5.59614730e-07
9.79469667e-02	5.49904938e-07
1.03041699e-01	5.39521578e-07
1.08401436e-01	5.28354409e-07
1.14039960e-01	5.16304882e-07
1.19971774e-01	5.03303429e-07
1.26212131e-01	4.89311318e-07
1.32777083e-01	4.74293855e-07
1.39683512e-01	4.58389375e-07
1.46949180e-01	4.41450771e-07
1.54592774e-01	4.24004146e-07
1.62633950e-01	4.05910308e-07
1.71093391e-01	3.87337671e-07
1.79992851e-01	3.68455920e-07
1.89355218e-01	3.49430404e-07
1.99204571e-01	3.30417679e-07
2.09566240e-01	3.11562077e-07
2.20466874e-01	2.92993386e-07
2.31934506e-01	2.74825632e-07
2.43998630e-01	2.57156515e-07
2.56690272e-01	2.40067585e-07
2.70042072e-01	2.23624819e-07
2.84088369e-01	2.07879515e-07
2.98865287e-01	1.92865960e-07
3.14410830e-01	1.78618127e-07
3.30764978e-01	1.65145675e-07
3.47969790e-01	1.52449101e-07
3.66069515e-01	1.40527330e-07
3.85110700e-01	1.29368361e-07
4.05142317e-01	1.18954043e-07
4.26215883e-01	1.09261168e-07
4.48385595e-01	1.00262520e-07
4.71708469e-01	9.19278340e-08
4.96244488e-01	8.42246694e-08
5.22056753e-01	7.71191826e-08
5.49211648e-01	7.05767957e-08
5.77779012e-01	6.45627650e-08
6.07832313e-01	5.90426539e-08
6.39448843e-01	5.39827176e-08
6.72709914e-01	4.93502067e-08
7.07701066e-01	4.51136003e-08
7.44512291e-01	4.12427765e-08
7.83238260e-01	3.77091300e-08
8.23978568e-01	3.44856444e-08
8.66837993e-01	3.15469274e-08
9.11926760e-01	2.88692162e-08
9.59360829e-01	2.64303578e-08
1.00926219e+00	2.42097709e-08
1.06175918e+00	2.21883934e-08
1.11698682e+00	2.03486191e-08
1.17508713e+00	1.86742277e-08
1.23620954e+00	1.71503085e-08
1.30051125e+00	1.57631862e-08
1.36815763e+00	1.45003375e-08
1.43932264e+00	1.33491145e-08
1.51418933e+00	1.23016452e-08
1.59295021e+00	1.13470182e-08
1.67580786e+00	1.04765735e-08
1.76297538e+00	9.68243907e-09
1.85467692e+00	8.95746684e-09
1.95114835e+00	8.29517226e-09
2.05263775e+00	7.68967832e-09
2.15940615e+00	7.13566284e-09
2.27172813e+00	6.62830960e-09
2.38989257e+00	6.16326268e-09
2.51420335e+00	5.73658488e-09
2.64498018e+00	5.34471911e-09
2.78255940e+00	4.98445289e-09
2.92729484e+00	4.65288588e-09
3.07955871e+00	4.34740014e-09
3.23974263e+00	4.06563293e-09
3.40825855e+00	3.80545187e-09
3.58553986e+00	3.56493298e-09
3.77204249e+00	3.34200130e-09
3.96824610e+00	3.13581686e-09
4.17465529e+00	2.94456623e-09
4.39180089e+00	2.76697150e-09
