# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	2.34893214e-05
1.05201522e-02	2.37391899e-05
1.10673602e-02	2.39717323e-05
1.16430313e-02	2.41778219e-05
1.22486461e-02	2.43461839e-05
1.28857621e-02	2.44578285e-05
1.35560179e-02	2.45179215e-05
1.42611371e-02	2.45035635e-05
1.50029332e-02	2.44055071e-05
1.57833141e-02	2.42167339e-05
1.66042866e-02	2.39330138e-05
1.74679622e-02	2.35532711e-05
1.83765620e-02	2.30795847e-05
1.93324229e-02	2.25167810e-05
2.03380031e-02	2.18734857e-05
2.13958887e-02	2.11516053e-05
2.25088005e-02	2.03777107e-05
2.36796007e-02	1.95530572e-05
2.49113003e-02	1.86898129e-05
2.62070670e-02	1.77996128e-05
2.75702333e-02	1.68932881e-05
2.90043049e-02	1.59806903e-05
3.05129702e-02	1.50705963e-05
3.21001090e-02	1.41706756e-05
3.37698031e-02	1.32875098e-05
3.55263468e-02	1.24266372e-05
3.73742574e-02	1.15926196e-05
3.93182876e-02	1.07891169e-05
4.13634368e-02	1.00189282e-05
4.35149650e-02	9.28424168e-06
4.57784054e-02	8.58655616e-06
4.81595791e-02	7.92634626e-06
5.06646101e-02	7.30418776e-06
5.32999408e-02	6.71991807e-06
5.60723488e-02	6.17300045e-06
5.89889643e-02	5.66258249e-06
6.20572881e-02	5.18755308e-06
6.52852114e-02	4.74659618e-06
6.86810359e-02	4.33824049e-06
7.22534949e-02	3.96090397e-06
7.60117762e-02	3.61293319e-06
7.99655453e-02	3.29263720e-06
8.41249705e-02	2.99831617e-06
8.85007491e-02	2.72828509e-06
9.31041349e-02	2.48089292e-06
9.79469667e-02	2.25453758e-06
1.03041699e-01	2.04767745e-06
1.08401436e-01	1.85883959e-06
1.14039960e-01	1.68662564e-06
1.19971774e-01	1.52971484e-06
1.26212131e-01	1.38686591e-06
1.32777083e-01	1.25691704e-06
1.39683512e-01	1.13878487e-06
1.46949180e-01	1.03146246e-06
1.54592774e-01	9.34016636e-07
1.62633950e-01	8.45584847e-07
1.71093391e-01	7.65371642e-07
1.79992851e-01	6.92644981e-07
1.89355218e-01	6.26732430e-07
1.99204571e-01	5.67017332e-07
2.09566240e-01	5.12934960e-07
2.20466874e-01	4.63969091e-07
2.31934506e-01	4.19647875e-07
2.43998630e-01	3.79541354e-07
2.56690272e-01	3.43257144e-07
2.70042072e-01	3.10438079e-07
2.84088369e-01	2.80759154e-07
2.98865287e-01	2.53924837e-07
3.14410830e-01	2.29666571e-07
3.30764978e-01	2.07740455e-07
3.47969790e-01	1.87925092e-07
3.66069515e-01	1.70019607e-07
3.85110700e-01	1.53841825e-07
4.05142317e-01	1.39226589e-07
4.26215883e-01	1.26024230e-07
4.48385595e-01	1.14099145e-07
4.71708469e-01	1.03328519e-07
4.96244488e-01	9.36011426e-08
5.22056753e-01	8.48163439e-08
5.49211648e-01	7.68830074e-08
5.77779012e-01	6.97186844e-08
6.07832313e-01	6.32487855e-08
6.39448843e-01	5.74058421e-08
6.72709914e-01	5.21288406e-08
7.07701066e-01	4.73626151e-08
7.44512291e-01	4.30572969e-08
7.83238260e-01	3.91678144e-08
8.23978568e-01	3.56534424e-08
8.66837993e-01	3.24773974e-08
9.11926760e-01	2.96064488e-08
9.59360829e-01	2.70105970e-08
1.00926219e+00	2.46627626e-08
1.06175918e+00	2.25385097e-08
1.11698682e+00	2.06157945e-08
1.17508713e+00	1.88747381e-08
1.23620954e+00	1.72974173e-08
1.30051125e+00	1.58676795e-08
1.36815763e+00	1.45709712e-08
1.43932264e+00	1.33929640e-08
1.51418933e+00	1.23244651e-08
1.59295021e+00	1.13534316e-08
1.67580786e+00	1.04703011e-08
1.76297538e+00	9.66646794e-09
1.85467692e+00	8.93418907e-09
1.95114835e+00	8.26649791e-09
2.05263775e+00	7.65712760e-09
2.15940615e+00	7.10044110e-09
2.27172813e+00	6.59136820e-09
2.38989257e+00	6.12534833e-09
2.51420335e+00	5.69827967e-09
2.64498018e+00	5.30647285e-09
2.78255940e+00	4.94660933e-09
2.92729484e+00	4.61570389e-09
3.07955871e+00	4.31107083e-09
3.23974263e+00	4.03029350e-09
3.40825855e+00	3.77119694e-09
3.58553986e+00	3.53182315e-09
3.77204249e+00	3.31007429e-09
3.96824610e+00	3.10508266e-09
4.17465529e+00	2.91502287e-09
4.39180089e+00	2.73860500e-09
4.62024137e+00	2.57458915e-09
4.86056423e+00	2.42208826e-09
5.11338754e+00	2.28006046e-09
5.37936150e+00	2.14765331e-09
5.65917016e+00	2.02408665e-09
5.95353313e+00	1.90865670e-09
6.26320745e+00	1.80072524e-09
6.58898955e+00	1.69971295e-09
6.93171728e+00	1.60509335e-09
7.29227206e+00	1.51638747e-09
7.67158118e+00	1.43315898e-09
8.07062014e+00	1.35500996e-09
8.49041520e+00	1.28157701e-09
8.93204600e+00	1.21252786e-09
9.39664831e+00	1.14755827e-09
9.88541702e+00	1.08638931e-09
1.03996091e+01	1.02880574e-09
1.09405471e+01	9.74481617e-10
1.15096220e+01	9.23251766e-10
1.21082975e+01	8.74915993e-10
1.27381132e+01	8.29289561e-10
1.34006890e+01	7.86201767e-10
1.40977287e+01	7.45494661e-10
1.48310251e+01	7.07021902e-10
1.56024641e+01	6.70647734e-10
1.64140297e+01	6.36246065e-10
1.72678090e+01	6.03699636e-10
1.81659979e+01	5.72899281e-10
1.91109062e+01	5.43743248e-10
2.01049642e+01	5.16136603e-10
2.11507282e+01	4.89990672e-10
2.22508880e+01	4.65222556e-10
2.34082728e+01	4.41754676e-10
2.46258592e+01	4.19514370e-10
2.59067786e+01	3.98433521e-10
2.72543253e+01	3.78448222e-10
2.86719650e+01	3.59498471e-10
3.01633435e+01	3.41527890e-10
3.17322963e+01	3.24483469e-10
3.33828586e+01	3.08315336e-10
3.51192753e+01	2.92976536e-10
3.69460121e+01	2.78422842e-10
3.88677669e+01	2.64612571e-10
4.08894823e+01	2.51506414e-10
4.30163576e+01	2.39067288e-10
4.52538628e+01	2.27260193e-10
4.76077523e+01	2.16052077e-10
5.00840799e+01	2.05411723e-10
5.26892142e+01	1.95309625e-10
5.54298552e+01	1.85717897e-10
5.83130511e+01	1.76610163e-10
6.13462172e+01	1.67961477e-10
6.45371540e+01	1.59748235e-10
6.78940681e+01	1.51948096e-10
7.14255929e+01	1.44539908e-10
7.51408106e+01	1.37503644e-10
7.90492762e+01	1.30820335e-10
8.31610415e+01	1.24472011e-10
8.74866812e+01	1.18441644e-10
9.20373200e+01	1.12713098e-10
9.68246612e+01	1.07271076e-10
1.01861017e+02	1.02101077e-10
1.07159340e+02	9.71893532e-11
1.12733256e+02	9.25228655e-11
1.18597101e+02	8.80892478e-11
1.24765955e+02	8.38767701e-11
1.31255684e+02	7.98743047e-11
1.38082977e+02	7.60712937e-11
1.45265393e+02	7.24577192e-11
1.52821404e+02	6.90240743e-11
1.60770442e+02	6.57613366e-11
1.69132952e+02	6.26609425e-11
1.77930439e+02	5.97147632e-11
1.87185529e+02	5.69150823e-11
1.96922026e+02	5.42545739e-11
2.07164968e+02	5.17262829e-11
2.17940698e+02	4.93236052e-11
2.29276931e+02	4.70402702e-11
2.41202821e+02	4.48703231e-11
2.53749038e+02	4.28081091e-11
2.66947849e+02	4.08482578e-11
2.80833200e+02	3.89856685e-11
2.95440800e+02	3.72154969e-11
3.10808217e+02	3.55331416e-11
3.26974974e+02	3.39342318e-11
3.43982649e+02	3.24146158e-11
3.61874981e+02	3.09703496e-11
3.80697987e+02	2.95976867e-11
4.00500076e+02	2.82930678e-11
4.21332174e+02	2.70531113e-11
4.43247859e+02	2.58746048e-11
4.66303493e+02	2.47544961e-11
4.90558371e+02	2.36898852e-11
5.16074871e+02	2.26780168e-11
5.42918618e+02	2.17162730e-11
5.71158648e+02	2.08021663e-11
6.00867589e+02	1.99333329e-11
6.32121848e+02	1.91075269e-11
6.65001803e+02	1.83226143e-11
6.99592017e+02	1.75765668e-11
7.35981448e+02	1.68674576e-11
7.74263683e+02	1.61934552e-11
8.14537177e+02	1.55528193e-11
8.56905505e+02	1.49438962e-11
9.01477631e+02	1.43651142e-11
9.48368187e+02	1.38149798e-11
9.97697764e+02	1.32920735e-11
1.04959323e+03	1.27950464e-11
1.10418805e+03	1.23226166e-11
1.16162263e+03	1.18735657e-11
1.22204469e+03	1.14467357e-11
1.28560961e+03	1.10410263e-11
1.35248087e+03	1.06553915e-11
1.42283046e+03	1.02888374e-11
1.49683929e+03	9.94041913e-12
1.57469771e+03	9.60923891e-12
1.65660596e+03	9.29444334e-12
1.74277468e+03	8.99522134e-12
1.83342548e+03	8.71080203e-12
1.92879151e+03	8.44045273e-12
2.02911802e+03	8.18347706e-12
2.13466303e+03	7.93921313e-12
2.24569800e+03	7.70703185e-12
2.36250847e+03	7.48633530e-12
2.48539486e+03	7.27655516e-12
2.61467321e+03	7.07715126e-12
2.75067601e+03	6.88761016e-12
2.89375302e+03	6.70744389e-12
3.04427221e+03	6.53618858e-12
3.20262069e+03	6.37340338e-12
3.36920571e+03	6.21866924e-12
3.54445567e+03	6.07158785e-12
3.72882131e+03	5.93178062e-12
3.92277676e+03	5.79888771e-12
4.12682085e+03	5.67256708e-12
4.34147833e+03	5.55249361e-12
4.56730127e+03	5.43835829e-12
4.80487044e+03	5.32986739e-12
5.05479682e+03	5.22674172e-12
5.31772318e+03	5.12871589e-12
5.59432571e+03	5.03553766e-12
5.88531578e+03	4.94696726e-12
6.19144176e+03	4.86277680e-12
6.51349095e+03	4.78274964e-12
6.85229160e+03	4.70667988e-12
7.20871503e+03	4.63437179e-12
7.58367791e+03	4.56563933e-12
7.97814457e+03	4.50030566e-12
8.39312950e+03	4.43820270e-12
8.82969996e+03	4.37917067e-12
9.28897872e+03	4.32305770e-12
9.77214697e+03	4.26971943e-12
1.02804473e+04	4.21901864e-12
1.08151870e+04	4.17082491e-12
1.13777413e+04	4.12501425e-12
1.19695570e+04	4.08146881e-12
1.25921561e+04	4.04007658e-12
1.32471399e+04	4.00073108e-12
1.39361927e+04	3.96333109e-12
1.46610868e+04	3.92778041e-12
1.54236865e+04	3.89398759e-12
1.62259529e+04	3.86186571e-12
1.70699493e+04	3.83133214e-12
1.79578465e+04	3.80230833e-12
1.88919278e+04	3.77471964e-12
1.98745955e+04	3.74849509e-12
2.09083769e+04	3.72356724e-12
2.19959307e+04	3.69987196e-12
2.31400538e+04	3.67734831e-12
2.43436887e+04	3.65593835e-12
2.56099310e+04	3.63558701e-12
2.69420371e+04	3.61624195e-12
2.83434331e+04	3.59785341e-12
2.98177229e+04	3.58037409e-12
3.13686982e+04	3.56375904e-12
3.30003479e+04	3.54796551e-12
3.47168682e+04	3.53295290e-12
3.65226736e+04	3.51868258e-12
3.84224085e+04	3.50511785e-12
4.04209584e+04	3.49222382e-12
4.25234633e+04	3.47996734e-12
4.47353305e+04	3.46831687e-12
4.70622485e+04	3.45724245e-12
4.95102016e+04	3.44671560e-12
5.20854855e+04	3.43670924e-12
5.47947234e+04	3.42719764e-12
5.76448828e+04	3.41815633e-12
6.06432940e+04	3.40956207e-12
6.37976681e+04	3.40139274e-12
6.71161177e+04	3.39362733e-12
7.06071771e+04	3.38624588e-12
7.42798248e+04	3.37922940e-12
7.81435061e+04	3.37255984e-12
8.22081576e+04	3.36622006e-12
