# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	5.77662689e-06
1.05201522e-02	5.88001504e-06
1.10673602e-02	5.97593609e-06
1.16430313e-02	6.06456129e-06
1.22486461e-02	6.14626711e-06
1.28857621e-02	6.22162734e-06
1.35560179e-02	6.29135823e-06
1.42611371e-02	6.35635184e-06
1.50029332e-02	6.41746144e-06
1.57833141e-02	6.47549985e-06
1.66042866e-02	6.53109486e-06
1.74679622e-02	6.58459210e-06
1.83765620e-02	6.63562404e-06
1.93324229e-02	6.68428848e-06
2.03380031e-02	6.72898321e-06
2.13958887e-02	6.76797347e-06
2.25088005e-02	6.79912765e-06
2.36796007e-02	6.81975006e-06
2.49113003e-02	6.82511572e-06
2.62070670e-02	6.81685752e-06
2.75702333e-02	6.78917824e-06
2.90043049e-02	6.73987680e-06
3.05129702e-02	6.66731315e-06
3.21001090e-02	6.57055008e-06
3.37698031e-02	6.44945165e-06
3.55263468e-02	6.30467063e-06
3.73742574e-02	6.13751015e-06
3.93182876e-02	5.94772877e-06
4.13634368e-02	5.74388435e-06
4.35149650e-02	5.52461466e-06
4.57784054e-02	5.29312713e-06
4.81595791e-02	5.05257097e-06
5.06646101e-02	4.80595024e-06
5.32999408e-02	4.55605609e-06
5.60723488e-02	4.30542295e-06
5.89889643e-02	4.05630486e-06
6.20572881e-02	3.81066736e-06
6.52852114e-02	3.57019255e-06
6.86810359e-02	3.33629048e-06
7.22534949e-02	3.11011619e-06
7.60117762e-02	2.89258902e-06
7.99655453e-02	2.68439613e-06
8.41249705e-02	2.48608920e-06
8.85007491e-02	2.29800474e-06
9.31041349e-02	2.12024308e-06
9.79469667e-02	1.95290876e-06
1.03041699e-01	1.79592373e-06
1.08401436e-01	1.64911285e-06
1.14039960e-01	1.51221958e-06
1.19971774e-01	1.38492135e-06
1.26212131e-01	1.26684375e-06
1.32777083e-01	1.15757373e-06
1.39683512e-01	1.05667127e-06
1.46949180e-01	9.63679686e-07
1.54592774e-01	8.78134430e-07
1.62633950e-01	7.99570510e-07
1.71093391e-01	7.27528589e-07
1.79992851e-01	6.61559881e-07
1.89355218e-01	6.01229970e-07
1.99204571e-01	5.46121681e-07
2.09566240e-01	4.95837137e-07
2.20466874e-01	4.49999113e-07
2.31934506e-01	4.08251887e-07
2.43998630e-01	3.70261452e-07
2.56690272e-01	3.35715524e-07
2.70042072e-01	3.04323156e-07
2.84088369e-01	2.75814142e-07
2.98865287e-01	2.49938243e-07
3.14410830e-01	2.26464305e-07
3.30764978e-01	2.05179277e-07
3.47969790e-01	1.85887192e-07
3.66069515e-01	1.68408126e-07
3.85110700e-01	1.52577151e-07
4.05142317e-01	1.38243307e-07
4.26215883e-01	1.25268601e-07
4.48385595e-01	1.13527030e-07
4.71708469e-01	1.02903676e-07
4.96244488e-01	9.32939144e-08
5.22056753e-01	8.46023861e-08
5.49211648e-01	7.67423962e-08
5.77779012e-01	6.96351433e-08
6.07832313e-01	6.32090480e-08
6.39448843e-01	5.73991315e-08
6.72709914e-01	5.21464397e-08
7.07701066e-01	4.73975121e-08
7.44512291e-01	4.31038933e-08
7.83238260e-01	3.92216837e-08
8.23978568e-01	3.57111294e-08
8.66837993e-01	3.25362422e-08
9.11926760e-01	2.96644572e-08
9.59360829e-01	2.70663171e-08
1.00926219e+00	2.47151849e-08
1.06175918e+00	2.25869822e-08
1.11698682e+00	2.06599501e-08
1.17508713e+00	1.89144329e-08
1.23620954e+00	1.73326797e-08
1.30051125e+00	1.58986654e-08
1.36815763e+00	1.45979269e-08
1.43932264e+00	1.34161976e-08
1.51418933e+00	1.23443161e-08
1.59295021e+00	1.13702562e-08
1.67580786e+00	1.04844578e-08
1.76297538e+00	9.67830128e-09
1.85467692e+00	8.94402317e-09
1.95114835e+00	8.27463099e-09
2.05263775e+00	7.66382858e-09
2.15940615e+00	7.10594830e-09
2.27172813e+00	6.59588979e-09
2.38989257e+00	6.12906269e-09
2.51420335e+00	5.70133758e-09
2.64498018e+00	5.30899993e-09
2.78255940e+00	4.94870859e-09
2.92729484e+00	4.61745852e-09
3.07955871e+00	4.31254697e-09
3.23974263e+00	4.03154288e-09
3.40825855e+00	3.77225930e-09
3.58553986e+00	3.53272851e-09
3.77204249e+00	3.31084474e-09
3.96824610e+00	3.10573451e-09
4.17465529e+00	2.91556766e-09
4.39180089e+00	2.73905082e-09
4.62024137e+00	2.57494167e-09
4.86056423e+00	2.42235133e-09
5.11338754e+00	2.28023688e-09
5.37936150e+00	2.14774511e-09
5.65917016e+00	2.02409549e-09
5.95353313e+00	1.90858404e-09
6.26320745e+00	1.80057251e-09
6.58898955e+00	1.69948158e-09
