# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	1.48850352e-09
1.05201522e-02	1.65550258e-09
1.10673602e-02	1.84155369e-09
1.16430313e-02	2.04883623e-09
1.22486461e-02	2.27977097e-09
1.28857621e-02	2.53704377e-09
1.35560179e-02	2.82363089e-09
1.42611371e-02	3.14282578e-09
1.50029332e-02	3.49826723e-09
1.57833141e-02	3.89396869e-09
1.66042866e-02	4.33434855e-09
1.74679622e-02	4.82426088e-09
1.83765620e-02	5.36902641e-09
1.93324229e-02	5.97446297e-09
2.03380031e-02	6.64691478e-09
2.13958887e-02	7.39327974e-09
2.25088005e-02	8.22103364e-09
2.36796007e-02	9.13824999e-09
2.49113003e-02	1.01536141e-08
2.62070670e-02	1.12764295e-08
2.75702333e-02	1.25166149e-08
2.90043049e-02	1.38846892e-08
3.05129702e-02	1.53917418e-08
3.21001090e-02	1.70493854e-08
3.37698031e-02	1.88696879e-08
3.55263468e-02	2.08650795e-08
3.73742574e-02	2.30482308e-08
3.93182876e-02	2.54318974e-08
4.13634368e-02	2.80287268e-08
4.35149650e-02	3.08510220e-08
4.57784054e-02	3.39104580e-08
4.81595791e-02	3.72177416e-08
5.06646101e-02	4.07822166e-08
5.32999408e-02	4.46114047e-08
5.60723488e-02	4.87104794e-08
5.89889643e-02	5.30816741e-08
6.20572881e-02	5.77236225e-08
6.52852114e-02	6.26306254e-08
6.86810359e-02	6.77918960e-08
7.22534949e-02	7.31906743e-08
7.60117762e-02	7.88034907e-08
7.99655453e-02	8.45991756e-08
8.41249705e-02	9.05381581e-08
8.85007491e-02	9.65717096e-08
9.31041349e-02	1.02641396e-07
9.79469667e-02	1.08678620e-07
1.03041699e-01	1.14605113e-07
1.08401436e-01	1.20332552e-07
1.14039960e-01	1.25764065e-07
1.19971774e-01	1.30795536e-07
1.26212131e-01	1.35317918e-07
1.32777083e-01	1.39220195e-07
1.39683512e-01	1.42393249e-07
1.46949180e-01	1.44734284e-07
1.54592774e-01	1.46151766e-07
1.62633950e-01	1.46571359e-07
1.71093391e-01	1.45940600e-07
1.79992851e-01	1.44234266e-07
1.89355218e-01	1.41458573e-07
1.99204571e-01	1.37653216e-07
2.09566240e-01	1.32892317e-07
2.20466874e-01	1.27282292e-07
2.31934506e-01	1.20959339e-07
2.43998630e-01	1.14079621e-07
2.56690272e-01	1.06816454e-07
2.70042072e-01	9.93451068e-08
2.84088369e-01	9.18352836e-08
2.98865287e-01	8.44456560e-08
3.14410830e-01	7.73119550e-08
3.30764978e-01	7.05416374e-08
3.47969790e-01	6.42030516e-08
3.66069515e-01	5.83806506e-08
3.85110700e-01	5.30767344e-08
4.05142317e-01	4.82960300e-08
4.26215883e-01	4.40234676e-08
4.48385595e-01	4.02334291e-08
4.71708469e-01	3.68897664e-08
4.96244488e-01	3.38245037e-08
5.22056753e-01	3.13090139e-08
5.49211648e-01	2.90905073e-08
5.77779012e-01	2.71366122e-08
6.07832313e-01	2.54143476e-08
6.39448843e-01	2.38899313e-08
6.72709914e-01	2.25313676e-08
7.07701066e-01	2.13048765e-08
7.44512291e-01	2.01952764e-08
7.83238260e-01	1.91731226e-08
8.23978568e-01	1.82072102e-08
8.66837993e-01	1.73153178e-08
9.11926760e-01	1.64648119e-08
9.59360829e-01	1.56493690e-08
1.00926219e+00	1.48646163e-08
1.06175918e+00	1.41077827e-08
1.11698682e+00	1.33773280e-08
1.17508713e+00	1.26725915e-08
1.23620954e+00	1.19934770e-08
1.30051125e+00	1.13402033e-08
1.36815763e+00	1.07131141e-08
1.43932264e+00	1.01118157e-08
1.51418933e+00	9.53808069e-09
1.59295021e+00	8.99118176e-09
1.67580786e+00	8.47071003e-09
1.76297538e+00	7.97728356e-09
1.85467692e+00	7.50973641e-09
1.95114835e+00	7.06763764e-09
2.05263775e+00	6.65028482e-09
2.15940615e+00	6.25685899e-09
2.27172813e+00	5.88645156e-09
2.38989257e+00	5.53808854e-09
2.51420335e+00	5.21075250e-09
2.64498018e+00	4.90340160e-09
2.78255940e+00	4.61498584e-09
2.92729484e+00	4.34446070e-09
3.07955871e+00	4.09079841e-09
3.23974263e+00	3.85299690e-09
3.40825855e+00	3.63008682e-09
3.58553986e+00	3.42113673e-09
3.77204249e+00	3.22492305e-09
3.96824610e+00	3.04131798e-09
4.17465529e+00	2.86912929e-09
4.39180089e+00	2.70760302e-09
4.62024137e+00	2.55595171e-09
4.86056423e+00	2.41368048e-09
5.11338754e+00	2.28007230e-09
5.37936150e+00	2.15455345e-09
5.65917016e+00	2.03658010e-09
5.95353313e+00	1.92564920e-09
6.26320745e+00	1.82129304e-09
6.58898955e+00	1.72307706e-09
6.93171728e+00	1.63059779e-09
7.29227206e+00	1.54348075e-09
7.67158118e+00	1.46137841e-09
8.07062014e+00	1.38396833e-09
8.49041520e+00	1.31095125e-09
8.93204600e+00	1.24204943e-09
9.39664831e+00	1.17700497e-09
9.88541702e+00	1.11557831e-09
1.03996091e+01	1.05758882e-09
1.09405471e+01	1.00273647e-09
1.15096220e+01	9.50881568e-10
1.21082975e+01	9.01844357e-10
1.27381132e+01	8.55457404e-10
1.34006890e+01	8.11564638e-10
1.40977287e+01	7.70020460e-10
1.48310251e+01	7.30688932e-10
1.56024641e+01	6.93443038e-10
1.64140297e+01	6.58164000e-10
1.72678090e+01	6.24740658e-10
1.81659979e+01	5.93068903e-10
1.91109062e+01	5.63051156e-10
2.01049642e+01	5.34595890e-10
2.11507282e+01	5.07617195e-10
2.22508880e+01	4.82034381e-10
2.34082728e+01	4.57771603e-10
2.46258592e+01	4.34757534e-10
2.59067786e+01	4.12925051e-10
2.72543253e+01	3.92210949e-10
2.86719650e+01	3.72555684e-10
3.01633435e+01	3.53903128e-10
3.17322963e+01	3.36200348e-10
3.33828586e+01	3.19397401e-10
3.51192753e+01	3.03447144e-10
3.69460121e+01	2.88305058e-10
3.88677669e+01	2.73929083e-10
4.08894823e+01	2.60279474e-10
4.30163576e+01	2.47318653e-10
4.52538628e+01	2.35011081e-10
4.76077523e+01	2.23323140e-10
5.00840799e+01	2.12223018e-10
5.26892142e+01	2.01680601e-10
5.54298552e+01	1.91667381e-10
5.83130511e+01	1.82156356e-10
6.13462172e+01	1.73121953e-10
6.45371540e+01	1.64539940e-10
6.78940681e+01	1.56387357e-10
7.14255929e+01	1.48642439e-10
7.51408106e+01	1.41284558e-10
7.90492762e+01	1.34294152e-10
8.31610415e+01	1.27652673e-10
8.74866812e+01	1.21342530e-10
9.20373200e+01	1.15347036e-10
9.68246612e+01	1.09650364e-10
1.01861017e+02	1.04237494e-10
1.07159340e+02	9.90941759e-11
1.12733256e+02	9.42068875e-11
1.18597101e+02	8.95627943e-11
1.24765955e+02	8.51497149e-11
1.31255684e+02	8.09560863e-11
