# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	8.26025349e-05
1.05201522e-02	8.03685300e-05
1.10673602e-02	7.78297842e-05
1.16430313e-02	7.50865958e-05
1.22486461e-02	7.21405925e-05
1.28857621e-02	6.90376160e-05
1.35560179e-02	6.58217134e-05
1.42611371e-02	6.25340575e-05
1.50029332e-02	5.92122302e-05
1.57833141e-02	5.58898236e-05
1.66042866e-02	5.25962846e-05
1.74679622e-02	4.93569730e-05
1.83765620e-02	4.61933157e-05
1.93324229e-02	4.31230532e-05
2.03380031e-02	4.01605205e-05
2.13958887e-02	3.73169408e-05
2.25088005e-02	3.46006796e-05
2.36796007e-02	3.20183464e-05
2.49113003e-02	2.95718933e-05
2.62070670e-02	2.72641282e-05
2.75702333e-02	2.50948774e-05
2.90043049e-02	2.30625393e-05
3.05129702e-02	2.11642993e-05
3.21001090e-02	1.93963406e-05
3.37698031e-02	1.77540453e-05
3.55263468e-02	1.62321805e-05
3.73742574e-02	1.48250667e-05
3.93182876e-02	1.35267269e-05
4.13634368e-02	1.23310157e-05
4.35149650e-02	1.12317296e-05
4.57784054e-02	1.02226978e-05
4.81595791e-02	9.29785657e-06
5.06646101e-02	8.45130816e-06
5.32999408e-02	7.67736566e-06
5.60723488e-02	6.97058599e-06
5.89889643e-02	6.32579398e-06
6.20572881e-02	5.73809519e-06
6.52852114e-02	5.20288438e-06
6.86810359e-02	4.71584691e-06
7.22534949e-02	4.27295579e-06
7.60117762e-02	3.87046519e-06
7.99655453e-02	3.50490126e-06
8.41249705e-02	3.17305097e-06
8.85007491e-02	2.87194964e-06
9.31041349e-02	2.59886753e-06
9.79469667e-02	2.35129600e-06
1.03041699e-01	2.12693358e-06
1.08401436e-01	1.92367180e-06
1.14039960e-01	1.73958198e-06
1.19971774e-01	1.57290324e-06
1.26212131e-01	1.42202676e-06
1.32777083e-01	1.28548646e-06
1.39683512e-01	1.16194687e-06
1.46949180e-01	1.05019247e-06
1.54592774e-01	9.49117760e-07
1.62633950e-01	8.57717913e-07
1.71093391e-01	7.75080165e-07
1.79992851e-01	7.00375806e-07
1.89355218e-01	6.32852796e-07
1.99204571e-01	5.71828960e-07
2.09566240e-01	5.16685730e-07
2.20466874e-01	4.66862401e-07
2.31934506e-01	4.21850884e-07
2.43998630e-01	3.81190870e-07
2.56690272e-01	3.44465454e-07
2.70042072e-01	3.11297119e-07
2.84088369e-01	2.81344082e-07
2.98865287e-01	2.54296966e-07
3.14410830e-01	2.29875781e-07
3.30764978e-01	2.07827162e-07
3.47969790e-01	1.87921878e-07
3.66069515e-01	1.69952566e-07
3.85110700e-01	1.53731668e-07
4.05142317e-01	1.39089566e-07
4.26215883e-01	1.25872897e-07
4.48385595e-01	1.13943032e-07
4.71708469e-01	1.03174640e-07
4.96244488e-01	9.34544705e-08
5.22056753e-01	8.46802001e-08
5.49211648e-01	7.67593957e-08
5.77779012e-01	6.96085760e-08
6.07832313e-01	6.31523603e-08
6.39448843e-01	5.73226967e-08
6.72709914e-01	5.20581579e-08
7.07701066e-01	4.73033082e-08
7.44512291e-01	4.30081258e-08
7.83238260e-01	3.91274796e-08
8.23978568e-01	3.56206550e-08
8.66837993e-01	3.24509250e-08
9.11926760e-01	2.95851617e-08
9.59360829e-01	2.69934857e-08
1.00926219e+00	2.46489487e-08
1.06175918e+00	2.25272480e-08
1.11698682e+00	2.06064680e-08
1.17508713e+00	1.88668479e-08
1.23620954e+00	1.72905718e-08
1.30051125e+00	1.58615791e-08
1.36815763e+00	1.45653941e-08
1.43932264e+00	1.33877522e-08
1.51418933e+00	1.23195114e-08
1.59295021e+00	1.13486677e-08
1.67580786e+00	1.04656878e-08
1.76297538e+00	9.66198681e-09
1.85467692e+00	8.92983577e-09
1.95114835e+00	8.26227715e-09
2.05263775e+00	7.65304929e-09
2.15940615e+00	7.09651762e-09
2.27172813e+00	6.58761253e-09
2.38989257e+00	6.12177292e-09
2.51420335e+00	5.69489571e-09
2.64498018e+00	5.30328996e-09
2.78255940e+00	4.94363547e-09
2.92729484e+00	4.61294534e-09
3.07955871e+00	4.30853232e-09
3.23974263e+00	4.02797839e-09
3.40825855e+00	3.76910733e-09
3.58553986e+00	3.52996004e-09
3.77204249e+00	3.30843802e-09
3.96824610e+00	3.10367208e-09
4.17465529e+00	2.91383647e-09
4.39180089e+00	2.73764064e-09
4.62024137e+00	2.57384403e-09
4.86056423e+00	2.42155935e-09
5.11338754e+00	2.27974413e-09
5.37936150e+00	2.14754573e-09
5.65917016e+00	2.02418362e-09
5.95353313e+00	1.90895377e-09
6.26320745e+00	1.80121778e-09
6.58898955e+00	1.70039615e-09
6.93171728e+00	1.60596228e-09
7.29227206e+00	1.51743708e-09
7.67158118e+00	1.43438417e-09
8.07062014e+00	1.35640557e-09
8.49041520e+00	1.28313787e-09
8.93204600e+00	1.21424879e-09
9.39664831e+00	1.14943410e-09
9.88541702e+00	1.08841491e-09
1.03996091e+01	1.03097612e-09
1.09405471e+01	9.76791664e-10
1.15096220e+01	9.25696523e-10
1.21082975e+01	8.77490591e-10
1.27381132e+01	8.31989222e-10
1.34006890e+01	7.89021809e-10
1.40977287e+01	7.48430504e-10
1.48310251e+01	7.10069075e-10
1.56024641e+01	6.73801880e-10
1.64140297e+01	6.39502941e-10
1.72678090e+01	6.07055118e-10
1.81659979e+01	5.76349363e-10
1.91109062e+01	5.47284047e-10
2.01049642e+01	5.19764356e-10
2.11507282e+01	4.93701739e-10
2.22508880e+01	4.69013416e-10
2.34082728e+01	4.45621930e-10
2.46258592e+01	4.23454736e-10
2.59067786e+01	4.02443835e-10
2.72543253e+01	3.82525436e-10
2.86719650e+01	3.63639649e-10
3.01633435e+01	3.45730207e-10
3.17322963e+01	3.28744210e-10
3.33828586e+01	3.12631890e-10
3.51192753e+01	2.97346398e-10
3.69460121e+01	2.82843606e-10
3.88677669e+01	2.69081927e-10
4.08894823e+01	2.56022149e-10
4.30163576e+01	2.43627280e-10
4.52538628e+01	2.31862409e-10
4.76077523e+01	2.20694571e-10
5.00840799e+01	2.10092630e-10
5.26892142e+01	2.00027162e-10
5.54298552e+01	1.90470356e-10
5.83130511e+01	1.81395914e-10
6.13462172e+01	1.72778960e-10
6.45371540e+01	1.64595958e-10
6.78940681e+01	1.56824633e-10
7.14255929e+01	1.49443900e-10
7.51408106e+01	1.42433791e-10
7.90492762e+01	1.35775396e-10
8.31610415e+01	1.29450801e-10
8.74866812e+01	1.23443032e-10
9.20373200e+01	1.17736006e-10
9.68246612e+01	1.12314475e-10
1.01861017e+02	1.07163986e-10
1.07159340e+02	1.02270836e-10
1.12733256e+02	9.76220293e-11
1.18597101e+02	9.32052422e-11
1.24765955e+02	8.90087841e-11
1.31255684e+02	8.50215655e-11
1.38082977e+02	8.12330649e-11
1.45265393e+02	7.76332989e-11
1.52821404e+02	7.42127941e-11
1.60770442e+02	7.09625596e-11
1.69132952e+02	6.78740621e-11
1.77930439e+02	6.49392017e-11
1.87185529e+02	6.21502895e-11
1.96922026e+02	5.95000261e-11
2.07164968e+02	5.69814812e-11
2.17940698e+02	5.45880748e-11
2.29276931e+02	5.23135590e-11
2.41202821e+02	5.01520008e-11
2.53749038e+02	4.80977661e-11
2.66947849e+02	4.61455043e-11
2.80833200e+02	4.42901335e-11
2.95440800e+02	4.25268273e-11
3.10808217e+02	4.08510014e-11
3.26974974e+02	3.92583013e-11
3.43982649e+02	3.77445908e-11
3.61874981e+02	3.63059407e-11
3.80697987e+02	3.49386185e-11
4.00500076e+02	3.36390782e-11
4.21332174e+02	3.24039513e-11
4.43247859e+02	3.12300373e-11
4.66303493e+02	3.01142954e-11
4.90558371e+02	2.90538369e-11
5.16074871e+02	2.80459169e-11
5.42918618e+02	2.70879274e-11
5.71158648e+02	2.61773903e-11
6.00867589e+02	2.53119510e-11
6.32121848e+02	2.44893722e-11
6.65001803e+02	2.37075278e-11
6.99592017e+02	2.29643977e-11
7.35981448e+02	2.22580621e-11
7.74263683e+02	2.15866968e-11
8.14537177e+02	2.09485682e-11
8.56905505e+02	2.03420288e-11
9.01477631e+02	1.97655130e-11
9.48368187e+02	1.92175332e-11
9.97697764e+02	1.86966753e-11
1.04959323e+03	1.82015957e-11
1.10418805e+03	1.77310173e-11
1.16162263e+03	1.72837265e-11
1.22204469e+03	1.68585699e-11
1.28560961e+03	1.64544512e-11
1.35248087e+03	1.60703288e-11
1.42283046e+03	1.57052123e-11
1.49683929e+03	1.53581609e-11
1.57469771e+03	1.50282800e-11
1.65660596e+03	1.47147196e-11
1.74277468e+03	1.44166719e-11
1.83342548e+03	1.41333689e-11
1.92879151e+03	1.38640808e-11
2.02911802e+03	1.36081139e-11
2.13466303e+03	1.33648090e-11
2.24569800e+03	1.31335393e-11
2.36250847e+03	1.29137094e-11
2.48539486e+03	1.27047531e-11
2.61467321e+03	1.25061324e-11
2.75067601e+03	1.23173357e-11
2.89375302e+03	1.21378772e-11
3.04427221e+03	1.19672946e-11
3.20262069e+03	1.18051490e-11
3.36920571e+03	1.16510227e-11
3.54445567e+03	1.15045193e-11
3.72882131e+03	1.13652614e-11
3.92277676e+03	1.12328907e-11
4.12682085e+03	1.11070665e-11
4.34147833e+03	1.09874649e-11
4.56730127e+03	1.08737781e-11
4.80487044e+03	1.07657136e-11
5.05479682e+03	1.06629933e-11
5.31772318e+03	1.05653528e-11
5.59432571e+03	1.04725408e-11
5.88531578e+03	1.03843186e-11
6.19144176e+03	1.03004591e-11
6.51349095e+03	1.02207465e-11
6.85229160e+03	1.01449758e-11
7.20871503e+03	1.00729520e-11
7.58367791e+03	1.00044898e-11
7.97814457e+03	9.93941298e-12
8.39312950e+03	9.87755420e-12
8.82969996e+03	9.81875427e-12
9.28897872e+03	9.76286194e-12
9.77214697e+03	9.70973340e-12
1.02804473e+04	9.65923197e-12
1.08151870e+04	9.61122775e-12
