# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	2.72121360e-06
1.05201522e-02	2.80309182e-06
1.10673602e-02	2.88201285e-06
1.16430313e-02	2.95751454e-06
1.22486461e-02	3.02919330e-06
1.28857621e-02	3.09664932e-06
1.35560179e-02	3.15955234e-06
1.42611371e-02	3.21765784e-06
1.50029332e-02	3.27081411e-06
1.57833141e-02	3.31898796e-06
1.66042866e-02	3.36227207e-06
1.74679622e-02	3.40089179e-06
1.83765620e-02	3.43517770e-06
1.93324229e-02	3.46559950e-06
2.03380031e-02	3.49264843e-06
2.13958887e-02	3.51684677e-06
2.25088005e-02	3.53867530e-06
2.36796007e-02	3.55851065e-06
2.49113003e-02	3.57636678e-06
2.62070670e-02	3.59268397e-06
2.75702333e-02	3.60685894e-06
2.90043049e-02	3.61829274e-06
3.05129702e-02	3.62617484e-06
3.21001090e-02	3.62935328e-06
3.37698031e-02	3.62654623e-06
3.55263468e-02	3.61559846e-06
3.73742574e-02	3.59702292e-06
3.93182876e-02	3.56832076e-06
4.13634368e-02	3.52856270e-06
4.35149650e-02	3.47712519e-06
4.57784054e-02	3.41376154e-06
4.81595791e-02	3.33860915e-06
5.06646101e-02	3.25210240e-06
5.32999408e-02	3.15533689e-06
5.60723488e-02	3.04839621e-06
5.89889643e-02	2.93488608e-06
6.20572881e-02	2.81473756e-06
6.52852114e-02	2.68954663e-06
6.86810359e-02	2.56085866e-06
7.22534949e-02	2.43012842e-06
7.60117762e-02	2.29869239e-06
7.99655453e-02	2.16775169e-06
8.41249705e-02	2.03836375e-06
8.85007491e-02	1.91144187e-06
9.31041349e-02	1.78775860e-06
9.79469667e-02	1.66795307e-06
1.03041699e-01	1.55253989e-06
1.08401436e-01	1.44191911e-06
1.14039960e-01	1.33637896e-06
1.19971774e-01	1.23616362e-06
1.26212131e-01	1.14131995e-06
1.32777083e-01	1.05193523e-06
1.39683512e-01	9.67986856e-07
1.46949180e-01	8.89398854e-07
1.54592774e-01	8.16050151e-07
1.62633950e-01	7.47782595e-07
1.71093391e-01	6.84408586e-07
1.79992851e-01	6.25718115e-07
1.89355218e-01	5.71485112e-07
1.99204571e-01	5.21473063e-07
2.09566240e-01	4.75439857e-07
2.20466874e-01	4.33141902e-07
2.31934506e-01	3.94337533e-07
2.43998630e-01	3.58789777e-07
2.56690272e-01	3.26268538e-07
2.70042072e-01	2.96552253e-07
2.84088369e-01	2.69429119e-07
2.98865287e-01	2.44697918e-07
3.14410830e-01	2.22168527e-07
3.30764978e-01	2.01662198e-07
3.47969790e-01	1.83011534e-07
3.66069515e-01	1.66060394e-07
3.85110700e-01	1.50663604e-07
4.05142317e-01	1.36686589e-07
4.26215883e-01	1.24004927e-07
4.48385595e-01	1.12503857e-07
4.71708469e-01	1.02077748e-07
4.96244488e-01	9.26295624e-08
5.22056753e-01	8.40703052e-08
5.49211648e-01	7.63184861e-08
5.77779012e-01	6.92995891e-08
6.07832313e-01	6.29455624e-08
6.39448843e-01	5.71943286e-08
6.72709914e-01	5.19893126e-08
7.07701066e-01	4.72790095e-08
7.44512291e-01	4.30166121e-08
7.83238260e-01	3.91595224e-08
8.23978568e-01	3.56690753e-08
8.66837993e-01	3.25101797e-08
9.11926760e-01	2.96510083e-08
9.59360829e-01	2.70627116e-08
1.00926219e+00	2.47191536e-08
1.06175918e+00	2.25966694e-08
1.11698682e+00	2.06738416e-08
1.17508713e+00	1.89312978e-08
1.23620954e+00	1.73515211e-08
1.30051125e+00	1.59186807e-08
1.36815763e+00	1.46184750e-08
1.43932264e+00	1.34367735e-08
1.51418933e+00	1.23645225e-08
1.59295021e+00	1.13897918e-08
1.67580786e+00	1.05030955e-08
1.76297538e+00	9.69588034e-09
1.85467692e+00	8.96043586e-09
1.95114835e+00	8.28981354e-09
2.05263775e+00	7.67775340e-09
2.15940615e+00	7.11861677e-09
2.27172813e+00	6.60732621e-09
2.38989257e+00	6.13931252e-09
2.51420335e+00	5.71045909e-09
2.64498018e+00	5.31706190e-09
2.78255940e+00	4.95578712e-09
2.92729484e+00	4.62363403e-09
3.07955871e+00	4.31790179e-09
3.23974263e+00	4.03615953e-09
3.40825855e+00	3.77621814e-09
3.58553986e+00	3.53610648e-09
3.77204249e+00	3.31371432e-09
3.96824610e+00	3.10816307e-09
4.17465529e+00	2.91761666e-09
4.39180089e+00	2.74077568e-09
4.62024137e+00	2.57639165e-09
4.86056423e+00	2.42356970e-09
5.11338754e+00	2.28126114e-09
5.37936150e+00	2.14860735e-09
5.65917016e+00	2.02482287e-09
5.95353313e+00	1.90919926e-09
6.26320745e+00	1.80109435e-09
6.58898955e+00	1.69992540e-09
6.93171728e+00	1.60516310e-09
7.29227206e+00	1.51632608e-09
7.67158118e+00	1.43297608e-09
8.07062014e+00	1.35471360e-09
8.49041520e+00	1.28117397e-09
8.93204600e+00	1.21202390e-09
9.39664831e+00	1.14695839e-09
9.88541702e+00	1.08569790e-09
1.03996091e+01	1.02802669e-09
1.09405471e+01	9.73618541e-10
1.15096220e+01	9.22307977e-10
1.21082975e+01	8.73894604e-10
1.27381132e+01	8.28193532e-10
1.34006890e+01	7.85033937e-10
1.40977287e+01	7.44257766e-10
1.48310251e+01	7.05718597e-10
1.56024641e+01	6.69280595e-10
1.64140297e+01	6.34817596e-10
1.72678090e+01	6.02212274e-10
1.81659979e+01	5.71355392e-10
1.91109062e+01	5.42145132e-10
2.01049642e+01	5.14486489e-10
2.11507282e+01	4.88290722e-10
2.22508880e+01	4.63474863e-10
2.34082728e+01	4.39961263e-10
2.46258592e+01	4.17677191e-10
2.59067786e+01	3.96554463e-10
2.72543253e+01	3.76529104e-10
2.86719650e+01	3.57541046e-10
3.01633435e+01	3.39533845e-10
3.17322963e+01	3.22454428e-10
3.33828586e+01	3.06252858e-10
3.51192753e+01	2.90882121e-10
3.69460121e+01	2.76297930e-10
3.88677669e+01	2.62458542e-10
4.08894823e+01	2.49324594e-10
4.30163576e+01	2.36858947e-10
4.52538628e+01	2.25026548e-10
4.76077523e+01	2.13794295e-10
5.00840799e+01	2.03130918e-10
5.26892142e+01	1.93006867e-10
5.54298552e+01	1.83394206e-10
5.83130511e+01	1.74266519e-10
6.13462172e+01	1.65598814e-10
6.45371540e+01	1.57367445e-10
6.78940681e+01	1.49550033e-10
7.14255929e+01	1.42125388e-10
7.51408106e+01	1.35073445e-10
7.90492762e+01	1.28375202e-10
8.31610415e+01	1.22012652e-10
8.74866812e+01	1.15968737e-10
9.20373200e+01	1.10227289e-10
9.68246612e+01	1.04772982e-10
1.01861017e+02	9.95912873e-11
1.07159340e+02	9.46684277e-11
1.12733256e+02	8.99913392e-11
1.18597101e+02	8.55476305e-11
1.24765955e+02	8.13255480e-11
1.31255684e+02	7.73139410e-11
1.38082977e+02	7.35022298e-11
1.45265393e+02	6.98803758e-11
1.52821404e+02	6.64388521e-11
1.60770442e+02	6.31686174e-11
1.69132952e+02	6.00610898e-11
1.77930439e+02	5.71081234e-11
1.87185529e+02	5.43019852e-11
1.96922026e+02	5.16353336e-11
2.07164968e+02	4.91011984e-11
2.17940698e+02	4.66929612e-11
2.29276931e+02	4.44043377e-11
2.41202821e+02	4.22293602e-11
2.53749038e+02	4.01623613e-11
2.66947849e+02	3.81979587e-11
2.80833200e+02	3.63310408e-11
2.95440800e+02	3.45567521e-11
3.10808217e+02	3.28704812e-11
3.26974974e+02	3.12678475e-11
3.43982649e+02	2.97446900e-11
3.61874981e+02	2.82970559e-11
3.80697987e+02	2.69211902e-11
4.00500076e+02	2.56135255e-11
4.21332174e+02	2.43706727e-11
4.43247859e+02	2.31894121e-11
