# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	2.95356384e-10
1.05201522e-02	3.27974380e-10
1.10673602e-02	3.64320479e-10
1.16430313e-02	4.04833796e-10
1.22486461e-02	4.50006662e-10
1.28857621e-02	5.00391138e-10
1.35560179e-02	5.56606316e-10
1.42611371e-02	6.19346454e-10
1.50029332e-02	6.89390055e-10
1.57833141e-02	7.67609968e-10
1.66042866e-02	8.54984589e-10
1.74679622e-02	9.52610274e-10
1.83765620e-02	1.06171504e-09
1.93324229e-02	1.18367366e-09
2.03380031e-02	1.32002417e-09
2.13958887e-02	1.47248600e-09
2.25088005e-02	1.64297961e-09
2.36796007e-02	1.83364781e-09
2.49113003e-02	2.04687871e-09
2.62070670e-02	2.28533031e-09
2.75702333e-02	2.55195663e-09
2.90043049e-02	2.85003529e-09
3.05129702e-02	3.18319642e-09
3.21001090e-02	3.55545249e-09
3.37698031e-02	3.97122889e-09
3.55263468e-02	4.43539470e-09
3.73742574e-02	4.95329303e-09
3.93182876e-02	5.53077040e-09
4.13634368e-02	6.17420395e-09
4.35149650e-02	6.89052566e-09
4.57784054e-02	7.68724218e-09
4.81595791e-02	8.57244861e-09
5.06646101e-02	9.55483457e-09
5.32999408e-02	1.06436804e-08
5.60723488e-02	1.18488409e-08
5.89889643e-02	1.31807142e-08
6.20572881e-02	1.46501922e-08
6.52852114e-02	1.62685894e-08
6.86810359e-02	1.80475462e-08
7.22534949e-02	1.99989028e-08
7.60117762e-02	2.21345374e-08
7.99655453e-02	2.44661679e-08
8.41249705e-02	2.70051076e-08
8.85007491e-02	2.97619738e-08
9.31041349e-02	3.27463404e-08
9.79469667e-02	3.59663352e-08
1.03041699e-01	3.94281737e-08
1.08401436e-01	4.31356282e-08
1.14039960e-01	4.70894347e-08
1.19971774e-01	5.12866346e-08
1.26212131e-01	5.57198510e-08
1.32777083e-01	6.03765339e-08
1.39683512e-01	6.52381935e-08
1.46949180e-01	7.02795116e-08
1.54592774e-01	7.54676139e-08
1.62633950e-01	8.07613385e-08
1.71093391e-01	8.61106018e-08
1.79992851e-01	9.14558688e-08
1.89355218e-01	9.67284029e-08
1.99204571e-01	1.01849779e-07
2.09566240e-01	1.06732904e-07
2.20466874e-01	1.11283117e-07
2.31934506e-01	1.15399857e-07
2.43998630e-01	1.18979184e-07
2.56690272e-01	1.21917027e-07
2.70042072e-01	1.24113027e-07
2.84088369e-01	1.25475215e-07
2.98865287e-01	1.25924948e-07
3.14410830e-01	1.25402412e-07
3.30764978e-01	1.23871366e-07
