# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	4.97504840e-07
1.05201522e-02	5.26301487e-07
1.10673602e-02	5.55843078e-07
1.16430313e-02	5.86053435e-07
1.22486461e-02	6.16843580e-07
1.28857621e-02	6.48110522e-07
1.35560179e-02	6.79736077e-07
1.42611371e-02	7.11584086e-07
1.50029332e-02	7.43506281e-07
1.57833141e-02	7.75331317e-07
1.66042866e-02	8.06871661e-07
1.74679622e-02	8.37922289e-07
1.83765620e-02	8.68262189e-07
1.93324229e-02	8.97656770e-07
2.03380031e-02	9.25862031e-07
2.13958887e-02	9.52629886e-07
2.25088005e-02	9.77711118e-07
2.36796007e-02	1.00087720e-06
2.49113003e-02	1.02191003e-06
2.62070670e-02	1.04062469e-06
2.75702333e-02	1.05687860e-06
2.90043049e-02	1.07057754e-06
3.05129702e-02	1.08168560e-06
3.21001090e-02	1.09023078e-06
3.37698031e-02	1.09630495e-06
3.55263468e-02	1.10005689e-06
3.73742574e-02	1.10169975e-06
3.93182876e-02	1.10147433e-06
4.13634368e-02	1.09964744e-06
4.35149650e-02	1.09648854e-06
4.57784054e-02	1.09225167e-06
4.81595791e-02	1.08708391e-06
5.06646101e-02	1.08127785e-06
5.32999408e-02	1.07481266e-06
5.60723488e-02	1.06767510e-06
5.89889643e-02	1.05978646e-06
6.20572881e-02	1.05096466e-06
6.52852114e-02	1.04044728e-06
6.86810359e-02	1.02926019e-06
7.22534949e-02	1.01625201e-06
7.60117762e-02	1.00118076e-06
7.99655453e-02	9.83836853e-07
8.41249705e-02	9.64066502e-07
8.85007491e-02	9.41796285e-07
9.31041349e-02	9.17034520e-07
9.79469667e-02	8.89839391e-07
1.03041699e-01	8.60512599e-07
1.08401436e-01	8.28949760e-07
1.14039960e-01	7.96079088e-07
1.19971774e-01	7.61829577e-07
1.26212131e-01	7.26575324e-07
1.32777083e-01	6.90681464e-07
1.39683512e-01	6.54494507e-07
1.46949180e-01	6.18334995e-07
1.54592774e-01	5.82492550e-07
1.62633950e-01	5.47223076e-07
1.71093391e-01	5.12747922e-07
1.79992851e-01	4.79254135e-07
1.89355218e-01	4.46895798e-07
1.99204571e-01	4.15795924e-07
2.09566240e-01	3.86041486e-07
2.20466874e-01	3.57718601e-07
2.31934506e-01	3.30863656e-07
2.43998630e-01	3.05487399e-07
2.56690272e-01	2.81604036e-07
2.70042072e-01	2.59200977e-07
2.84088369e-01	2.38252116e-07
2.98865287e-01	2.18720022e-07
3.14410830e-01	2.00558046e-07
3.30764978e-01	1.83712313e-07
3.47969790e-01	1.68123546e-07
3.66069515e-01	1.53728703e-07
3.85110700e-01	1.40462409e-07
4.05142317e-01	1.28258204e-07
4.26215883e-01	1.17049575e-07
4.48385595e-01	1.06770825e-07
4.71708469e-01	9.73577601e-08
4.96244488e-01	8.87482358e-08
5.22056753e-01	8.08825636e-08
5.49211648e-01	7.37038077e-08
5.77779012e-01	6.71579815e-08
6.07832313e-01	6.11941626e-08
6.39448843e-01	5.57645416e-08
6.72709914e-01	5.08244130e-08
7.07701066e-01	4.63321345e-08
7.44512291e-01	4.22490310e-08
7.83238260e-01	3.85392963e-08
8.23978568e-01	3.51698649e-08
8.66837993e-01	3.21102749e-08
9.11926760e-01	2.93325224e-08
9.59360829e-01	2.68109136e-08
1.00926219e+00	2.45219153e-08
1.06175918e+00	2.24440086e-08
