# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	1.20152371e-06
1.05201522e-02	1.25410849e-06
1.10673602e-02	1.30664761e-06
1.16430313e-02	1.35889726e-06
1.22486461e-02	1.41059272e-06
1.28857621e-02	1.46144902e-06
1.35560179e-02	1.51116295e-06
1.42611371e-02	1.55941694e-06
1.50029332e-02	1.60588446e-06
1.57833141e-02	1.65023012e-06
1.66042866e-02	1.69214506e-06
1.74679622e-02	1.73132027e-06
1.83765620e-02	1.76748381e-06
1.93324229e-02	1.80041325e-06
2.03380031e-02	1.82994194e-06
2.13958887e-02	1.85597723e-06
2.25088005e-02	1.87850846e-06
2.36796007e-02	1.89761322e-06
2.49113003e-02	1.91344860e-06
2.62070670e-02	1.92627340e-06
2.75702333e-02	1.93638349e-06
2.90043049e-02	1.94412317e-06
3.05129702e-02	1.94984488e-06
3.21001090e-02	1.95387394e-06
3.37698031e-02	1.95647824e-06
3.55263468e-02	1.95774469e-06
3.73742574e-02	1.95789740e-06
3.93182876e-02	1.95670260e-06
4.13634368e-02	1.95389260e-06
4.35149650e-02	1.94908537e-06
4.57784054e-02	1.94173748e-06
4.81595791e-02	1.93063809e-06
5.06646101e-02	1.91664130e-06
5.32999408e-02	1.89812959e-06
5.60723488e-02	1.87461098e-06
5.89889643e-02	1.84570890e-06
6.20572881e-02	1.81121181e-06
6.52852114e-02	1.77108212e-06
6.86810359e-02	1.72539177e-06
7.22534949e-02	1.67468128e-06
7.60117762e-02	1.61868467e-06
7.99655453e-02	1.55953470e-06
8.41249705e-02	1.49689434e-06
8.85007491e-02	1.43155007e-06
9.31041349e-02	1.36427746e-06
9.79469667e-02	1.29581812e-06
1.03041699e-01	1.22686305e-06
1.08401436e-01	1.15804112e-06
1.14039960e-01	1.08991219e-06
1.19971774e-01	1.02296491e-06
1.26212131e-01	9.57616763e-07
1.32777083e-01	8.94216598e-07
1.39683512e-01	8.33048479e-07
1.46949180e-01	7.74336253e-07
1.54592774e-01	7.18241096e-07
1.62633950e-01	6.64900601e-07
1.71093391e-01	6.14382327e-07
1.79992851e-01	5.66702878e-07
1.89355218e-01	5.21875425e-07
1.99204571e-01	4.79868245e-07
2.09566240e-01	4.40624807e-07
2.20466874e-01	4.04067981e-07
2.31934506e-01	3.70104069e-07
2.43998630e-01	3.38626560e-07
2.56690272e-01	3.09519546e-07
2.70042072e-01	2.82660770e-07
2.84088369e-01	2.57924272e-07
2.98865287e-01	2.35182658e-07
3.14410830e-01	2.14308989e-07
3.30764978e-01	1.95178336e-07
3.47969790e-01	1.77669010e-07
3.66069515e-01	1.61663520e-07
3.85110700e-01	1.47049282e-07
4.05142317e-01	1.33719119e-07
4.26215883e-01	1.21571582e-07
4.48385595e-01	1.10511123e-07
4.71708469e-01	1.00448165e-07
4.96244488e-01	9.12990289e-08
5.22056753e-01	8.29858377e-08
5.49211648e-01	7.54363313e-08
5.77779012e-01	6.85836478e-08
6.07832313e-01	6.23660736e-08
6.39448843e-01	5.67267739e-08
6.72709914e-01	5.16135121e-08
7.07701066e-01	4.69783648e-08
7.44512291e-01	4.27774379e-08
7.83238260e-01	3.89705878e-08
8.23978568e-01	3.55211506e-08
8.66837993e-01	3.23956825e-08
9.11926760e-01	2.95637112e-08
9.59360829e-01	2.69975014e-08
1.00926219e+00	2.46718330e-08
1.06175918e+00	2.25637935e-08
1.11698682e+00	2.06525846e-08
1.17508713e+00	1.89193383e-08
1.23620954e+00	1.73469619e-08
1.30051125e+00	1.59199645e-08
1.36815763e+00	1.46243267e-08
1.43932264e+00	1.34461462e-08
1.51418933e+00	1.23765681e-08
1.59295021e+00	1.14038154e-08
1.67580786e+00	1.05185317e-08
1.76297538e+00	9.71227017e-09
1.85467692e+00	8.97740817e-09
1.95114835e+00	8.30706953e-09
2.05263775e+00	7.69505373e-09
2.15940615e+00	7.13577171e-09
2.27172813e+00	6.62418653e-09
2.38989257e+00	6.15575996e-09
2.51420335e+00	5.72640416e-09
2.64498018e+00	5.33243744e-09
2.78255940e+00	4.97054428e-09
2.92729484e+00	4.63773911e-09
3.07955871e+00	4.33133343e-09
3.23974263e+00	4.04890579e-09
3.40825855e+00	3.78827653e-09
3.58553986e+00	3.54748098e-09
3.77204249e+00	3.32441350e-09
3.96824610e+00	3.11820234e-09
4.17465529e+00	2.92701396e-09
4.39180089e+00	2.74955221e-09
4.62024137e+00	2.58457079e-09
4.86056423e+00	2.43117702e-09
5.11338754e+00	2.28832342e-09
5.37936150e+00	2.15515230e-09
5.65917016e+00	2.03087874e-09
5.95353313e+00	1.91479448e-09
6.26320745e+00	1.80625717e-09
6.58898955e+00	1.70468366e-09
6.93171728e+00	1.60954395e-09
7.29227206e+00	1.52035581e-09
7.67158118e+00	1.43667992e-09
8.07062014e+00	1.35811562e-09
8.49041520e+00	1.28429697e-09
8.93204600e+00	1.21488938e-09
9.39664831e+00	1.14958648e-09
9.88541702e+00	1.08810738e-09
1.03996091e+01	1.03023513e-09
1.09405471e+01	9.75641998e-10
1.15096220e+01	9.24161382e-10
1.21082975e+01	8.75591712e-10
1.27381132e+01	8.29746986e-10
1.34006890e+01	7.86455342e-10
1.40977287e+01	7.45557765e-10
1.48310251e+01	7.06906939e-10
1.56024641e+01	6.70366215e-10
1.64140297e+01	6.35808675e-10
1.72678090e+01	6.03116308e-10
1.81659979e+01	5.72179249e-10
1.91109062e+01	5.42895109e-10
2.01049642e+01	5.15168361e-10
2.11507282e+01	4.88909791e-10
2.22508880e+01	4.64035995e-10
2.34082728e+01	4.40468930e-10
2.46258592e+01	4.18135504e-10
2.59067786e+01	3.96967201e-10
2.72543253e+01	3.76899746e-10
2.86719650e+01	3.57872793e-10
3.01633435e+01	3.39829644e-10
3.17322963e+01	3.22716993e-10
3.33828586e+01	3.06484688e-10
3.51192753e+01	2.91085518e-10
3.69460121e+01	2.76475013e-10
3.88677669e+01	2.62611262e-10
4.08894823e+01	2.49454748e-10
4.30163576e+01	2.36968187e-10
4.52538628e+01	2.25116395e-10
4.76077523e+01	2.13866147e-10
5.00840799e+01	2.03186061e-10
5.26892142e+01	1.93046482e-10
5.54298552e+01	1.83419378e-10
5.83130511e+01	1.74278244e-10
6.13462172e+01	1.65598010e-10
6.45371540e+01	1.57354953e-10
6.78940681e+01	1.49526627e-10
7.14255929e+01	1.42091779e-10
7.51408106e+01	1.35030290e-10
7.90492762e+01	1.28323104e-10
8.31610415e+01	1.21952170e-10
8.74866812e+01	1.15900386e-10
9.20373200e+01	1.10151545e-10
9.68246612e+01	1.04690288e-10
1.01861017e+02	9.95020539e-11
1.07159340e+02	9.45730377e-11
1.12733256e+02	8.98901489e-11
1.18597101e+02	8.54409727e-11
1.24765955e+02	8.12137338e-11
1.31255684e+02	7.71972615e-11
1.38082977e+02	7.33809580e-11
1.45265393e+02	6.97547676e-11
1.52821404e+02	6.63091479e-11
1.60770442e+02	6.30350430e-11
1.69132952e+02	5.99238577e-11
1.77930439e+02	5.69674333e-11
1.87185529e+02	5.41580252e-11
1.96922026e+02	5.14882808e-11
2.07164968e+02	4.89512196e-11
2.17940698e+02	4.65402137e-11
2.29276931e+02	4.42489698e-11
2.41202821e+02	4.20715116e-11
2.53749038e+02	4.00021640e-11
2.66947849e+02	3.80355374e-11
2.80833200e+02	3.61665128e-11
2.95440800e+02	3.43902286e-11
3.10808217e+02	3.27020669e-11
3.26974974e+02	3.10976416e-11
3.43982649e+02	2.95727861e-11
3.61874981e+02	2.81235425e-11
3.80697987e+02	2.67461509e-11
4.00500076e+02	2.54370396e-11
4.21332174e+02	2.41928152e-11
4.43247859e+02	2.30102537e-11
4.66303493e+02	2.18862923e-11
4.90558371e+02	2.08180209e-11
5.16074871e+02	1.98026744e-11
5.42918618e+02	1.88376259e-11
5.71158648e+02	1.79203789e-11
6.00867589e+02	1.70485617e-11
6.32121848e+02	1.62199205e-11
6.65001803e+02	1.54323136e-11
6.99592017e+02	1.46837060e-11
7.35981448e+02	1.39721638e-11
7.74263683e+02	1.32958495e-11
8.14537177e+02	1.26530166e-11
8.56905505e+02	1.20420056e-11
9.01477631e+02	1.14612394e-11
9.48368187e+02	1.09092194e-11
9.97697764e+02	1.03845211e-11
1.04959323e+03	9.88579104e-12
1.10418805e+03	9.41174272e-12
1.16162263e+03	8.96115361e-12
1.22204469e+03	8.53286180e-12
1.28560961e+03	8.12576302e-12
1.35248087e+03	7.73880780e-12
1.42283046e+03	7.37099869e-12
1.49683929e+03	7.02138771e-12
1.57469771e+03	6.68907389e-12
1.65660596e+03	6.37320091e-12
1.74277468e+03	6.07295491e-12
1.83342548e+03	5.78756234e-12
1.92879151e+03	5.51628800e-12
2.02911802e+03	5.25843312e-12
2.13466303e+03	5.01333355e-12
2.24569800e+03	4.78035803e-12
2.36250847e+03	4.55890657e-12
2.48539486e+03	4.34840891e-12
2.61467321e+03	4.14832302e-12
2.75067601e+03	3.95813371e-12
2.89375302e+03	3.77735132e-12
3.04427221e+03	3.60551040e-12
3.20262069e+03	3.44216859e-12
3.36920571e+03	3.28690538e-12
3.54445567e+03	3.13932112e-12
3.72882131e+03	2.99903591e-12
3.92277676e+03	2.86568868e-12
4.12682085e+03	2.73893621e-12
4.34147833e+03	2.61845228e-12
4.56730127e+03	2.50392681e-12
4.80487044e+03	2.39506507e-12
5.05479682e+03	2.29158690e-12
5.31772318e+03	2.19322602e-12
5.59432571e+03	2.09972932e-12
5.88531578e+03	2.01085622e-12
6.19144176e+03	1.92637802e-12
6.51349095e+03	1.84607736e-12
6.85229160e+03	1.76974763e-12
7.20871503e+03	1.69719243e-12
7.58367791e+03	1.62822509e-12
7.97814457e+03	1.56266816e-12
8.39312950e+03	1.50035298e-12
8.82969996e+03	1.44111923e-12
9.28897872e+03	1.38481452e-12
9.77214697e+03	1.33129399e-12
1.02804473e+04	1.28041996e-12
1.08151870e+04	1.23206155e-12
1.13777413e+04	1.18609436e-12
1.19695570e+04	1.14240014e-12
1.25921561e+04	1.10086648e-12
1.32471399e+04	1.06138655e-12
1.39361927e+04	1.02385878e-12
1.46610868e+04	9.88186633e-13
1.54236865e+04	9.54278360e-13
1.62259529e+04	9.22046731e-13
1.70699493e+04	8.91408839e-13
1.79578465e+04	8.62285874e-13
1.88919278e+04	8.34602925e-13
1.98745955e+04	8.08288784e-13
2.09083769e+04	7.83275768e-13
2.19959307e+04	7.59499538e-13
2.31400538e+04	7.36898936e-13
2.43436887e+04	7.15415832e-13
2.56099310e+04	6.94994968e-13
2.69420371e+04	6.75583819e-13
2.83434331e+04	6.57132458e-13
2.98177229e+04	6.39593426e-13
3.13686982e+04	6.22921611e-13
3.30003479e+04	6.07074133e-13
3.47168682e+04	5.92010231e-13
3.65226736e+04	5.77691161e-13
3.84224085e+04	5.64080092e-13
4.04209584e+04	5.51142019e-13
4.25234633e+04	5.38843662e-13
4.47353305e+04	5.27153393e-13
4.70622485e+04	5.16041142e-13
4.95102016e+04	5.05478330e-13
5.20854855e+04	4.95437790e-13
5.47947234e+04	4.85893698e-13
5.76448828e+04	4.76821506e-13
6.06432940e+04	4.68197882e-13
6.37976681e+04	4.60000646e-13
6.71161177e+04	4.52208715e-13
7.06071771e+04	4.44802050e-13
7.42798248e+04	4.37761600e-13
7.81435061e+04	4.31069259e-13
8.22081576e+04	4.24707814e-13
8.64842328e+04	4.18660904e-13
9.09827289e+04	4.12912977e-13
9.57152154e+04	4.07449250e-13
1.00693863e+05	4.02255672e-13
1.05931476e+05	3.97318884e-13
1.11441525e+05	3.92626190e-13
1.17238180e+05	3.88165520e-13
1.23336350e+05	3.83925403e-13
1.29751717e+05	3.79894934e-13
1.36500781e+05	3.76063746e-13
1.43600898e+05	3.72421987e-13
1.51070330e+05	3.68960289e-13
1.58928287e+05	3.65669751e-13
1.67194976e+05	3.62541910e-13
1.75891659e+05	3.59568720e-13
1.85040702e+05	3.56742536e-13
1.94665634e+05	3.54056089e-13
2.04791210e+05	3.51502469e-13
2.15443469e+05	3.49075110e-13
2.26649808e+05	3.46767768e-13
2.38439047e+05	3.44574510e-13
2.50841506e+05	3.42489694e-13
2.63889081e+05	3.40507959e-13
2.77615329e+05	3.38624208e-13
2.92055551e+05	3.36833596e-13
3.07246884e+05	3.35131519e-13
3.23228398e+05	3.33513598e-13
3.40041193e+05	3.31975673e-13
3.57728510e+05	3.30513789e-13
3.76335836e+05	3.29124185e-13
3.95911027e+05	3.27803289e-13
4.16504425e+05	3.26547702e-13
4.38168993e+05	3.25354195e-13
4.60960449e+05	3.24219700e-13
4.84937407e+05	3.23141298e-13
5.10161531e+05	3.22116217e-13
5.36697695e+05	3.21141819e-13
5.64614142e+05	3.20215598e-13
5.93982669e+05	3.19335173e-13
6.24878807e+05	3.18498280e-13
6.57382014e+05	3.17702765e-13
6.91575883e+05	3.16946583e-13
7.27548353e+05	3.16227790e-13
7.65391939e+05	3.15544536e-13
8.05203967e+05	3.14895065e-13
8.47086827e+05	3.14277705e-13
8.91148232e+05	3.13690871e-13
9.37501502e+05	3.13133051e-13
9.86265846e+05	3.12602812e-13
1.03756668e+06	3.12098789e-13
1.09153594e+06	3.11619688e-13
1.14831241e+06	3.11164274e-13
1.20804213e+06	3.10731378e-13
1.27087871e+06	3.10319886e-13
1.33698374e+06	3.09928740e-13
1.40652724e+06	3.09556933e-13
1.47968806e+06	3.09203509e-13
1.55665436e+06	3.08867560e-13
1.63762407e+06	3.08548221e-13
1.72280545e+06	3.08244672e-13
1.81241755e+06	3.07956131e-13
1.90669084e+06	3.07681857e-13
2.00586778e+06	3.07421143e-13
2.11020343e+06	3.07173321e-13
2.21996612e+06	3.06937751e-13
2.33543814e+06	3.06713829e-13
