# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	2.32549289e-09
1.05201522e-02	2.58471348e-09
1.10673602e-02	2.87304503e-09
1.16430313e-02	3.19371248e-09
1.22486461e-02	3.55027591e-09
1.28857621e-02	3.94665905e-09
1.35560179e-02	4.38717903e-09
1.42611371e-02	4.87657673e-09
1.50029332e-02	5.42004757e-09
1.57833141e-02	6.02327213e-09
1.66042866e-02	6.69244610e-09
1.74679622e-02	7.43430873e-09
1.83765620e-02	8.25616894e-09
1.93324229e-02	9.16592794e-09
2.03380031e-02	1.01720972e-08
2.13958887e-02	1.12838100e-08
2.25088005e-02	1.25108251e-08
2.36796007e-02	1.38635204e-08
2.49113003e-02	1.53528737e-08
2.62070670e-02	1.69904288e-08
2.75702333e-02	1.87882430e-08
2.90043049e-02	2.07588133e-08
3.05129702e-02	2.29149765e-08
3.21001090e-02	2.52697808e-08
3.37698031e-02	2.78363217e-08
3.55263468e-02	3.06275403e-08
3.73742574e-02	3.36559769e-08
3.93182876e-02	3.69334768e-08
4.13634368e-02	4.04708386e-08
4.35149650e-02	4.42774063e-08
4.57784054e-02	4.83605963e-08
4.81595791e-02	5.27253567e-08
5.06646101e-02	5.73735600e-08
5.32999408e-02	6.23033259e-08
5.60723488e-02	6.75082714e-08
5.89889643e-02	7.29767144e-08
6.20572881e-02	7.86908940e-08
6.52852114e-02	8.46259770e-08
6.86810359e-02	9.07492927e-08
7.22534949e-02	9.70195067e-08
7.60117762e-02	1.03385886e-07
7.99655453e-02	1.09787755e-07
8.41249705e-02	1.16154050e-07
8.85007491e-02	1.22403876e-07
9.31041349e-02	1.28446115e-07
9.79469667e-02	1.34181029e-07
1.03041699e-01	1.39501638e-07
1.08401436e-01	1.44296131e-07
1.14039960e-01	1.48450913e-07
1.19971774e-01	1.51854714e-07
1.26212131e-01	1.54402874e-07
1.32777083e-01	1.56002635e-07
1.39683512e-01	1.56579039e-07
1.46949180e-01	1.56079604e-07
1.54592774e-01	1.54479704e-07
1.62633950e-01	1.51786663e-07
1.71093391e-01	1.48041640e-07
1.79992851e-01	1.43319970e-07
1.89355218e-01	1.37730837e-07
1.99204571e-01	1.31410420e-07
2.09566240e-01	1.24516123e-07
2.20466874e-01	1.17221359e-07
2.31934506e-01	1.09700986e-07
2.43998630e-01	1.02124112e-07
2.56690272e-01	9.46482251e-08
2.70042072e-01	8.74081438e-08
2.84088369e-01	8.05109846e-08
2.98865287e-01	7.40264858e-08
3.14410830e-01	6.80369824e-08
3.30764978e-01	6.25486415e-08
3.47969790e-01	5.75686563e-08
3.66069515e-01	5.30846829e-08
3.85110700e-01	4.90740208e-08
4.05142317e-01	4.53051119e-08
4.26215883e-01	4.22215725e-08
4.48385595e-01	3.94633704e-08
4.71708469e-01	3.70010266e-08
4.96244488e-01	3.48011016e-08
5.22056753e-01	3.28293814e-08
5.49211648e-01	3.10509052e-08
5.77779012e-01	2.94328359e-08
6.07832313e-01	2.79410068e-08
6.39448843e-01	2.65609084e-08
6.72709914e-01	2.52418045e-08
7.07701066e-01	2.40192430e-08
7.44512291e-01	2.28449137e-08
7.83238260e-01	2.17119680e-08
8.23978568e-01	2.06158015e-08
8.66837993e-01	1.95537711e-08
9.11926760e-01	1.85247506e-08
9.59360829e-01	1.75286918e-08
1.00926219e+00	1.65662319e-08
1.06175918e+00	1.56383587e-08
1.11698682e+00	1.47461577e-08
1.17508713e+00	1.38906293e-08
1.23620954e+00	1.30725685e-08
1.30051125e+00	1.22924952e-08
1.36815763e+00	1.15500533e-08
1.43932264e+00	1.08457581e-08
1.51418933e+00	1.01800023e-08
1.59295021e+00	9.55112662e-09
1.67580786e+00	8.95838203e-09
1.76297538e+00	8.40068643e-09
1.85467692e+00	7.87679223e-09
1.95114835e+00	7.38532604e-09
2.05263775e+00	6.92482503e-09
2.15940615e+00	6.49376890e-09
2.27172813e+00	6.09060782e-09
2.38989257e+00	5.71378589e-09
2.51420335e+00	5.36176129e-09
2.64498018e+00	5.03302246e-09
2.78255940e+00	4.72610090e-09
2.92729484e+00	4.43958108e-09
3.07955871e+00	4.17210771e-09
3.23974263e+00	3.92239071e-09
3.40825855e+00	3.68920828e-09
3.58553986e+00	3.47140840e-09
3.77204249e+00	3.26757273e-09
3.96824610e+00	3.07741185e-09
4.17465529e+00	2.89958518e-09
4.39180089e+00	2.73321305e-09
4.62024137e+00	2.57739940e-09
4.86056423e+00	2.43155485e-09
5.11338754e+00	2.29488140e-09
5.37936150e+00	2.16673522e-09
5.65917016e+00	2.04651202e-09
5.95353313e+00	1.93365666e-09
6.26320745e+00	1.82765647e-09
6.58898955e+00	1.72803819e-09
6.93171728e+00	1.63436495e-09
7.29227206e+00	1.54623351e-09
7.67158118e+00	1.46327154e-09
8.07062014e+00	1.38513518e-09
8.49041520e+00	1.31150675e-09
8.93204600e+00	1.24209257e-09
9.39664831e+00	1.17662099e-09
9.88541702e+00	1.11484058e-09
1.03996091e+01	1.05656041e-09
1.09405471e+01	1.00147167e-09
1.15096220e+01	9.49426959e-10
1.21082975e+01	9.00239894e-10
1.27381132e+01	8.53737303e-10
1.34006890e+01	8.09758149e-10
1.40977287e+01	7.68152537e-10
1.48310251e+01	7.28780808e-10
1.56024641e+01	6.91512726e-10
1.64140297e+01	6.56226724e-10
1.72678090e+01	6.22809231e-10
1.81659979e+01	5.91154050e-10
1.91109062e+01	5.61161796e-10
2.01049642e+01	5.32739381e-10
2.11507282e+01	5.05799548e-10
2.22508880e+01	4.80260443e-10
2.34082728e+01	4.56045219e-10
2.46258592e+01	4.33081688e-10
2.59067786e+01	4.11301983e-10
2.72543253e+01	3.90642268e-10
2.86719650e+01	3.71042453e-10
3.01633435e+01	3.52445948e-10
3.17322963e+01	3.34799427e-10
3.33828586e+01	3.18052615e-10
3.51192753e+01	3.02158089e-10
3.69460121e+01	2.87071095e-10
3.88677669e+01	2.72749382e-10
4.08894823e+01	2.59153042e-10
4.30163576e+01	2.46244368e-10
4.52538628e+01	2.33987719e-10
4.76077523e+01	2.22349395e-10
5.00840799e+01	2.11297522e-10
5.26892142e+01	2.00801941e-10
5.54298552e+01	1.90834112e-10
5.83130511e+01	1.81367016e-10
6.13462172e+01	1.72375071e-10
6.45371540e+01	1.63834047e-10
6.78940681e+01	1.55720990e-10
7.14255929e+01	1.48014152e-10
7.51408106e+01	1.40692923e-10
7.90492762e+01	1.33737766e-10
8.31610415e+01	1.27130162e-10
8.74866812e+01	1.20852549e-10
9.20373200e+01	1.14888275e-10
9.68246612e+01	1.09221546e-10
1.01861017e+02	1.03837379e-10
1.07159340e+02	9.87215627e-11
1.12733256e+02	9.38606105e-11
1.18597101e+02	8.92417268e-11
1.24765955e+02	8.48527685e-11
1.31255684e+02	8.06822105e-11
1.38082977e+02	7.67191140e-11
1.45265393e+02	7.29530950e-11
1.52821404e+02	6.93742963e-11
1.60770442e+02	6.59733592e-11
1.69132952e+02	6.27413983e-11
1.77930439e+02	5.96699767e-11
1.87185529e+02	5.67510830e-11
1.96922026e+02	5.39771093e-11
2.07164968e+02	5.13408307e-11
2.17940698e+02	4.88353853e-11
2.29276931e+02	4.64542561e-11
2.41202821e+02	4.41912531e-11
2.53749038e+02	4.20404965e-11
2.66947849e+02	3.99964014e-11
2.80833200e+02	3.80536624e-11
2.95440800e+02	3.62072396e-11
3.10808217e+02	3.44523452e-11
3.26974974e+02	3.27844305e-11
3.43982649e+02	3.11991742e-11
3.61874981e+02	2.96924706e-11
3.80697987e+02	2.82604188e-11
4.00500076e+02	2.68993127e-11
4.21332174e+02	2.56056306e-11
4.43247859e+02	2.43760266e-11
