# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	3.33311605e-05
1.05201522e-02	3.35704593e-05
1.10673602e-02	3.37285679e-05
1.16430313e-02	3.38097141e-05
1.22486461e-02	3.37840741e-05
1.28857621e-02	3.36391821e-05
1.35560179e-02	3.33659113e-05
1.42611371e-02	3.29591839e-05
1.50029332e-02	3.24183852e-05
1.57833141e-02	3.17472886e-05
1.66042866e-02	3.09534848e-05
1.74679622e-02	3.00356685e-05
1.83765620e-02	2.90393691e-05
1.93324229e-02	2.79581968e-05
2.03380031e-02	2.68093574e-05
2.13958887e-02	2.56096944e-05
2.25088005e-02	2.43752164e-05
2.36796007e-02	2.31207477e-05
2.49113003e-02	2.18597096e-05
2.62070670e-02	2.06040093e-05
2.75702333e-02	1.93640110e-05
2.90043049e-02	1.81485750e-05
3.05129702e-02	1.69651270e-05
3.21001090e-02	1.58197554e-05
3.37698031e-02	1.47173175e-05
3.55263468e-02	1.36615109e-05
3.73742574e-02	1.26551583e-05
3.93182876e-02	1.17001768e-05
4.13634368e-02	1.07971559e-05
4.35149650e-02	9.94672351e-06
4.57784054e-02	9.14855689e-06
4.81595791e-02	8.40183024e-06
5.06646101e-02	7.70529552e-06
5.32999408e-02	7.05736062e-06
5.60723488e-02	6.45616295e-06
5.89889643e-02	5.89963680e-06
6.20572881e-02	5.38557378e-06
6.52852114e-02	4.91167585e-06
6.86810359e-02	4.47560080e-06
7.22534949e-02	4.07500062e-06
7.60117762e-02	3.70755308e-06
7.99655453e-02	3.37098709e-06
8.41249705e-02	3.06310255e-06
8.85007491e-02	2.78178531e-06
9.31041349e-02	2.52501786e-06
9.79469667e-02	2.29088691e-06
1.03041699e-01	2.07758700e-06
1.08401436e-01	1.88342269e-06
1.14039960e-01	1.70680829e-06
1.19971774e-01	1.54626609e-06
1.26212131e-01	1.40042340e-06
1.32777083e-01	1.26800877e-06
1.39683512e-01	1.14784745e-06
1.46949180e-01	1.03885657e-06
1.54592774e-01	9.40039906e-07
1.62633950e-01	8.50482662e-07
1.71093391e-01	7.69346157e-07
1.79992851e-01	6.95862541e-07
1.89355218e-01	6.29329825e-07
1.99204571e-01	5.69107445e-07
2.09566240e-01	5.14610414e-07
2.20466874e-01	4.65305875e-07
2.31934506e-01	4.20708634e-07
2.43998630e-01	3.80377244e-07
2.56690272e-01	3.43910332e-07
2.70042072e-01	3.10943198e-07
2.84088369e-01	2.81144645e-07
2.98865287e-01	2.54214054e-07
3.14410830e-01	2.29878691e-07
3.30764978e-01	2.07891212e-07
3.47969790e-01	1.88027390e-07
3.66069515e-01	1.70084021e-07
3.85110700e-01	1.53877002e-07
4.05142317e-01	1.39239585e-07
4.26215883e-01	1.26020776e-07
4.48385595e-01	1.14083879e-07
4.71708469e-01	1.03305166e-07
4.96244488e-01	9.35726707e-08
5.22056753e-01	8.47850857e-08
5.49211648e-01	7.68507665e-08
5.77779012e-01	6.96868244e-08
6.07832313e-01	6.32183026e-08
6.39448843e-01	5.73774301e-08
6.72709914e-01	5.21029435e-08
7.07701066e-01	4.73394744e-08
7.44512291e-01	4.30370009e-08
7.83238260e-01	3.91503221e-08
8.23978568e-01	3.56386200e-08
8.66837993e-01	3.24650384e-08
9.11926760e-01	2.95963080e-08
9.59360829e-01	2.70024055e-08
1.00926219e+00	2.46562456e-08
1.06175918e+00	2.25333978e-08
1.11698682e+00	2.06118345e-08
1.17508713e+00	1.88716995e-08
1.23620954e+00	1.72950981e-08
1.30051125e+00	1.58659074e-08
1.36815763e+00	1.45696036e-08
1.43932264e+00	1.33918868e-08
1.51418933e+00	1.23235901e-08
1.59295021e+00	1.13526930e-08
1.67580786e+00	1.04696517e-08
1.76297538e+00	9.66587574e-09
1.85467692e+00	8.93363354e-09
1.95114835e+00	8.26596718e-09
2.05263775e+00	7.65661584e-09
2.15940615e+00	7.09994651e-09
2.27172813e+00	6.59089147e-09
2.38989257e+00	6.12489152e-09
2.51420335e+00	5.69784544e-09
2.64498018e+00	5.30606399e-09
2.78255940e+00	4.94622848e-09
2.92729484e+00	4.61535338e-09
3.07955871e+00	4.31075259e-09
3.23974263e+00	4.03000912e-09
3.40825855e+00	3.77094764e-09
3.58553986e+00	3.53160984e-09
3.77204249e+00	3.30989763e-09
3.96824610e+00	3.10494297e-09
4.17465529e+00	2.91492033e-09
4.39180089e+00	2.73853961e-09
4.62024137e+00	2.57456072e-09
4.86056423e+00	2.42209654e-09
5.11338754e+00	2.28010503e-09
5.37936150e+00	2.14773370e-09
5.65917016e+00	2.02420229e-09
5.95353313e+00	1.90880694e-09
6.26320745e+00	1.80090941e-09
6.58898955e+00	1.69993031e-09
6.93171728e+00	1.60534313e-09
7.29227206e+00	1.51666886e-09
7.67158118e+00	1.43347117e-09
8.07062014e+00	1.35535210e-09
8.49041520e+00	1.28194825e-09
8.93204600e+00	1.21292734e-09
9.39664831e+00	1.14798512e-09
9.88541702e+00	1.08684267e-09
1.03996091e+01	1.02928476e-09
1.09405471e+01	9.74985433e-10
1.15096220e+01	9.23779528e-10
1.21082975e+01	8.75466865e-10
1.27381132e+01	8.29862722e-10
1.34006890e+01	7.86796407e-10
1.40977287e+01	7.46109986e-10
1.48310251e+01	7.07657136e-10
1.56024641e+01	6.71302118e-10
1.64140297e+01	6.36918858e-10
1.72678090e+01	6.04390116e-10
1.81659979e+01	5.73606745e-10
1.91109062e+01	5.44467015e-10
2.01049642e+01	5.16876008e-10
2.11507282e+01	4.90745074e-10
2.22508880e+01	4.65991333e-10
2.34082728e+01	4.42537226e-10
2.46258592e+01	4.20310111e-10
2.59067786e+01	3.99241891e-10
2.72543253e+01	3.79268679e-10
2.86719650e+01	3.60330492e-10
3.01633435e+01	3.42370971e-10
3.17322963e+01	3.25337126e-10
3.33828586e+01	3.09179101e-10
3.51192753e+01	2.93849962e-10
3.69460121e+01	2.79305498e-10
3.88677669e+01	2.65504041e-10
4.08894823e+01	2.52406302e-10
4.30163576e+01	2.39975213e-10
4.52538628e+01	2.28175788e-10
4.76077523e+01	2.16974993e-10
5.00840799e+01	2.06341622e-10
5.26892142e+01	1.96246188e-10
5.54298552e+01	1.86660814e-10
5.83130511e+01	1.77559140e-10
6.13462172e+01	1.68916232e-10
6.45371540e+01	1.60708499e-10
6.78940681e+01	1.52913609e-10
7.14255929e+01	1.45510425e-10
7.51408106e+01	1.38478930e-10
7.90492762e+01	1.31800165e-10
8.31610415e+01	1.25456169e-10
8.74866812e+01	1.19429926e-10
9.20373200e+01	1.13705307e-10
9.68246612e+01	1.08267025e-10
1.01861017e+02	1.03100589e-10
1.07159340e+02	9.81922572e-11
1.12733256e+02	9.35289992e-11
1.18597101e+02	8.90984564e-11
1.24765955e+02	8.48889061e-11
1.31255684e+02	8.08892272e-11
1.38082977e+02	7.70888687e-11
1.45265393e+02	7.34778187e-11
1.52821404e+02	7.00465765e-11
1.60770442e+02	6.67861253e-11
1.69132952e+02	6.36879071e-11
1.77930439e+02	6.07437983e-11
1.87185529e+02	5.79460875e-11
1.96922026e+02	5.52874537e-11
2.07164968e+02	5.27609461e-11
2.17940698e+02	5.03599652e-11
2.29276931e+02	4.80782443e-11
2.41202821e+02	4.59098328e-11
2.53749038e+02	4.38490796e-11
2.66947849e+02	4.18906177e-11
2.80833200e+02	4.00293501e-11
2.95440800e+02	3.82604357e-11
3.10808217e+02	3.65792760e-11
3.26974974e+02	3.49815035e-11
3.43982649e+02	3.34629691e-11
3.61874981e+02	3.20197315e-11
3.80697987e+02	3.06480469e-11
4.00500076e+02	2.93443583e-11
4.21332174e+02	2.81052866e-11
4.43247859e+02	2.69276215e-11
4.66303493e+02	2.58083128e-11
4.90558371e+02	2.47444627e-11
5.16074871e+02	2.37333178e-11
5.42918618e+02	2.27722620e-11
5.71158648e+02	2.18588093e-11
6.00867589e+02	2.09905979e-11
6.32121848e+02	2.01653834e-11
6.65001803e+02	1.93810331e-11
6.99592017e+02	1.86355203e-11
7.35981448e+02	1.79269194e-11
7.74263683e+02	1.72534003e-11
8.14537177e+02	1.66132240e-11
8.56905505e+02	1.60047378e-11
9.01477631e+02	1.54263713e-11
9.48368187e+02	1.48766318e-11
9.97697764e+02	1.43541010e-11
1.04959323e+03	1.38574310e-11
1.10418805e+03	1.33853405e-11
1.16162263e+03	1.29366123e-11
1.22204469e+03	1.25100891e-11
1.28560961e+03	1.21046713e-11
1.35248087e+03	1.17193138e-11
1.42283046e+03	1.13530232e-11
1.49683929e+03	1.10048556e-11
1.57469771e+03	1.06739136e-11
1.65660596e+03	1.03593445e-11
1.74277468e+03	1.00603378e-11
1.83342548e+03	9.77612315e-12
1.92879151e+03	9.50596842e-12
2.02911802e+03	9.24917771e-12
2.13466303e+03	9.00508962e-12
2.24569800e+03	8.77307551e-12
2.36250847e+03	8.55253787e-12
2.48539486e+03	8.34290879e-12
2.61467321e+03	8.14364849e-12
2.75067601e+03	7.95424391e-12
2.89375302e+03	7.77420740e-12
3.04427221e+03	7.60307546e-12
3.20262069e+03	7.44040753e-12
3.36920571e+03	7.28578487e-12
3.54445567e+03	7.13880945e-12
3.72882131e+03	6.99910296e-12
3.92277676e+03	6.86630581e-12
4.12682085e+03	6.74007620e-12
4.34147833e+03	6.62008927e-12
4.56730127e+03	6.50603621e-12
4.80487044e+03	6.39762350e-12
5.05479682e+03	6.29457216e-12
5.31772318e+03	6.19661699e-12
5.59432571e+03	6.10350592e-12
5.88531578e+03	6.01499938e-12
6.19144176e+03	5.93086961e-12
6.51349095e+03	5.85090014e-12
6.85229160e+03	5.77488522e-12
7.20871503e+03	5.70262926e-12
7.58367791e+03	5.63394636e-12
7.97814457e+03	5.56865980e-12
8.39312950e+03	5.50660162e-12
8.82969996e+03	5.44761215e-12
9.28897872e+03	5.39153965e-12
9.77214697e+03	5.33823984e-12
1.02804473e+04	5.28757561e-12
1.08151870e+04	5.23941663e-12
1.13777413e+04	5.19363901e-12
1.19695570e+04	5.15012497e-12
1.25921561e+04	5.10876259e-12
1.32471399e+04	5.06944547e-12
1.39361927e+04	5.03207245e-12
1.46610868e+04	4.99654741e-12
1.54236865e+04	4.96277897e-12
1.62259529e+04	4.93068025e-12
1.70699493e+04	4.90016870e-12
1.79578465e+04	4.87116583e-12
1.88919278e+04	4.84359704e-12
1.98745955e+04	4.81739140e-12
2.09083769e+04	4.79248153e-12
2.19959307e+04	4.76880334e-12
2.31400538e+04	4.74629594e-12
2.43436887e+04	4.72490142e-12
2.56099310e+04	4.70456476e-12
2.69420371e+04	4.68523366e-12
2.83434331e+04	4.66685838e-12
2.98177229e+04	4.64939167e-12
3.13686982e+04	4.63278860e-12
3.30003479e+04	4.61700647e-12
3.47168682e+04	4.60200468e-12
3.65226736e+04	4.58774466e-12
3.84224085e+04	4.57418971e-12
4.04209584e+04	4.56130499e-12
4.25234633e+04	4.54905734e-12
4.47353305e+04	4.53741528e-12
4.70622485e+04	4.52634885e-12
4.95102016e+04	4.51582959e-12
5.20854855e+04	4.50583045e-12
5.47947234e+04	4.49632571e-12
5.76448828e+04	4.48729093e-12
6.06432940e+04	4.47870286e-12
6.37976681e+04	4.47053943e-12
6.71161177e+04	4.46277962e-12
7.06071771e+04	4.45540350e-12
7.42798248e+04	4.44839208e-12
7.81435061e+04	4.44172733e-12
8.22081576e+04	4.43539212e-12
8.64842328e+04	4.42937014e-12
9.09827289e+04	4.42364591e-12
9.57152154e+04	4.41820472e-12
1.00693863e+05	4.41303255e-12
1.05931476e+05	4.40811612e-12
1.11441525e+05	4.40344278e-12
1.17238180e+05	4.39900050e-12
1.23336350e+05	4.39477787e-12
1.29751717e+05	4.39076402e-12
1.36500781e+05	4.38694862e-12
1.43600898e+05	4.38332188e-12
1.51070330e+05	4.37987446e-12
1.58928287e+05	4.37659749e-12
1.67194976e+05	4.37348254e-12
1.75891659e+05	4.37052161e-12
1.85040702e+05	4.36770708e-12
1.94665634e+05	4.36503171e-12
2.04791210e+05	4.36248862e-12
2.15443469e+05	4.36007127e-12
2.26649808e+05	4.35777344e-12
2.38439047e+05	4.35558923e-12
2.50841506e+05	4.35351301e-12
2.63889081e+05	4.35153944e-12
2.77615329e+05	4.34966346e-12
2.92055551e+05	4.34788023e-12
3.07246884e+05	4.34618517e-12
3.23228398e+05	4.34457392e-12
3.40041193e+05	4.34304234e-12
3.57728510e+05	4.34158648e-12
3.76335836e+05	4.34020261e-12
3.95911027e+05	4.33888716e-12
4.16504425e+05	4.33763675e-12
4.38168993e+05	4.33644816e-12
4.60960449e+05	4.33531835e-12
4.84937407e+05	4.33424439e-12
5.10161531e+05	4.33322354e-12
5.36697695e+05	4.33225315e-12
5.64614142e+05	4.33133075e-12
5.93982669e+05	4.33045396e-12
6.24878807e+05	4.32962052e-12
6.57382014e+05	4.32882828e-12
6.91575883e+05	4.32807522e-12
7.27548353e+05	4.32735939e-12
7.65391939e+05	4.32667895e-12
8.05203967e+05	4.32603216e-12
8.47086827e+05	4.32541734e-12
8.91148232e+05	4.32483293e-12
9.37501502e+05	4.32427741e-12
9.86265846e+05	4.32374936e-12
1.03756668e+06	4.32324741e-12
1.09153594e+06	4.32277029e-12
1.14831241e+06	4.32231675e-12
1.20804213e+06	4.32188564e-12
1.27087871e+06	4.32147584e-12
1.33698374e+06	4.32108631e-12
1.40652724e+06	4.32071604e-12
1.47968806e+06	4.32036407e-12
1.55665436e+06	4.32002951e-12
1.63762407e+06	4.31971148e-12
1.72280545e+06	4.31940919e-12
1.81241755e+06	4.31912183e-12
1.90669084e+06	4.31884869e-12
2.00586778e+06	4.31858905e-12
2.11020343e+06	4.31834225e-12
2.21996612e+06	4.31810765e-12
2.33543814e+06	4.31788465e-12
2.45691646e+06	4.31767268e-12
2.58471351e+06	4.31747119e-12
2.71915794e+06	4.31727966e-12
2.86059554e+06	4.31709760e-12
3.00939003e+06	4.31692454e-12
3.16592411e+06	4.31676004e-12
3.33060034e+06	4.31660367e-12
3.50384225e+06	4.31645503e-12
3.68609536e+06	4.31631375e-12
3.87782841e+06	4.31617945e-12
4.07953450e+06	4.31605178e-12
4.29173238e+06	4.31593043e-12
4.51496777e+06	4.31581508e-12
4.74981480e+06	4.31570544e-12
4.99687745e+06	4.31560121e-12
5.25679112e+06	4.31550214e-12
5.53022426e+06	4.31540797e-12
5.81788007e+06	4.31531845e-12
6.12049837e+06	4.31523336e-12
6.43885743e+06	4.31515248e-12
6.77377600e+06	4.31507559e-12
7.12611543e+06	4.31500250e-12
7.49678187e+06	4.31493304e-12
7.88672862e+06	4.31486700e-12
8.29695852e+06	4.31480423e-12
8.72852662e+06	4.31474457e-12
9.18254284e+06	4.31468785e-12
9.66017480e+06	4.31463394e-12
1.01626509e+07	4.31458269e-12
1.06912634e+07	4.31453397e-12
1.12473718e+07	4.31448768e-12
1.18324063e+07	4.31444366e-12
1.24478715e+07	4.31440182e-12
1.30953502e+07	4.31436205e-12
1.37765077e+07	4.31432425e-12
1.44930957e+07	4.31428832e-12
1.52469573e+07	4.31425415e-12
1.60400311e+07	4.31422168e-12
1.68743568e+07	4.31419082e-12
1.77520801e+07	4.31416149e-12
1.86754584e+07	4.31413360e-12
1.96468665e+07	4.31410710e-12
2.06688025e+07	4.31408190e-12
2.17438948e+07	4.31405794e-12
2.28749082e+07	4.31403517e-12
2.40647515e+07	4.31401353e-12
2.53164848e+07	4.31399296e-12
2.66333273e+07	4.31397341e-12
2.80186656e+07	4.31395483e-12
2.94760626e+07	4.31393715e-12
3.10092664e+07	4.31392036e-12
3.26222201e+07	4.31390439e-12
3.43190720e+07	4.31388922e-12
3.61041860e+07	4.31387480e-12
