# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	1.82316488e-06
1.05201522e-02	1.89035341e-06
1.10673602e-02	1.95639222e-06
1.16430313e-02	2.02091744e-06
1.22486461e-02	2.08355135e-06
1.28857621e-02	2.14390908e-06
1.35560179e-02	2.20159790e-06
1.42611371e-02	2.25626448e-06
1.50029332e-02	2.30755632e-06
1.57833141e-02	2.35517110e-06
1.66042866e-02	2.39887084e-06
1.74679622e-02	2.43848862e-06
1.83765620e-02	2.47395032e-06
1.93324229e-02	2.50528228e-06
2.03380031e-02	2.53261984e-06
2.13958887e-02	2.55618807e-06
2.25088005e-02	2.57633264e-06
2.36796007e-02	2.59343149e-06
2.49113003e-02	2.60790676e-06
2.62070670e-02	2.62017035e-06
2.75702333e-02	2.63057566e-06
2.90043049e-02	2.63937816e-06
3.05129702e-02	2.64658462e-06
3.21001090e-02	2.65232712e-06
3.37698031e-02	2.65616369e-06
3.55263468e-02	2.65758387e-06
3.73742574e-02	2.65592051e-06
3.93182876e-02	2.65032927e-06
4.13634368e-02	2.63919774e-06
4.35149650e-02	2.62324449e-06
4.57784054e-02	2.60047628e-06
4.81595791e-02	2.57021093e-06
5.06646101e-02	2.53195859e-06
5.32999408e-02	2.48548165e-06
5.60723488e-02	2.43080394e-06
5.89889643e-02	2.36813744e-06
6.20572881e-02	2.29824721e-06
6.52852114e-02	2.22099632e-06
6.86810359e-02	2.13915055e-06
7.22534949e-02	2.05246780e-06
7.60117762e-02	1.96207317e-06
7.99655453e-02	1.86906544e-06
8.41249705e-02	1.77448675e-06
8.85007491e-02	1.67930093e-06
9.31041349e-02	1.58437936e-06
9.79469667e-02	1.49049328e-06
1.03041699e-01	1.39831220e-06
1.08401436e-01	1.30840517e-06
1.14039960e-01	1.22124532e-06
1.19971774e-01	1.13721574e-06
1.26212131e-01	1.05661634e-06
1.32777083e-01	9.79663497e-07
1.39683512e-01	9.06550771e-07
1.46949180e-01	8.37310323e-07
1.54592774e-01	7.72017798e-07
1.62633950e-01	7.10663286e-07
1.71093391e-01	6.53197461e-07
1.79992851e-01	5.99537502e-07
1.89355218e-01	5.49572919e-07
1.99204571e-01	5.03171100e-07
2.09566240e-01	4.60182455e-07
2.20466874e-01	4.20445087e-07
2.31934506e-01	3.83788922e-07
2.43998630e-01	3.50039301e-07
2.56690272e-01	3.19020034e-07
2.70042072e-01	2.90555946e-07
2.84088369e-01	2.64474947e-07
2.98865287e-01	2.40609675e-07
3.14410830e-01	2.18798760e-07
3.30764978e-01	1.98887753e-07
3.47969790e-01	1.80729774e-07
3.66069515e-01	1.64185915e-07
3.85110700e-01	1.49125473e-07
4.05142317e-01	1.35425962e-07
4.26215883e-01	1.22973055e-07
4.48385595e-01	1.11660402e-07
4.71708469e-01	1.01389369e-07
4.96244488e-01	9.20687253e-08
5.22056753e-01	8.36142926e-08
5.49211648e-01	7.59485684e-08
5.77779012e-01	6.90003352e-08
6.07832313e-01	6.27042659e-08
6.39448843e-01	5.70005326e-08
6.72709914e-01	5.18344216e-08
7.07701066e-01	4.71559625e-08
7.44512291e-01	4.29195708e-08
7.83238260e-01	3.90837084e-08
8.23978568e-01	3.56105622e-08
8.66837993e-01	3.24657373e-08
9.11926760e-01	2.96179781e-08
9.59360829e-01	2.70389323e-08
1.00926219e+00	2.47028369e-08
1.06175918e+00	2.25863463e-08
1.11698682e+00	2.06683065e-08
1.17508713e+00	1.89295601e-08
1.23620954e+00	1.73527683e-08
1.30051125e+00	1.59222462e-08
1.36815763e+00	1.46238132e-08
1.43932264e+00	1.34434391e-08
1.51418933e+00	1.23721489e-08
1.59295021e+00	1.13980815e-08
1.67580786e+00	1.05118069e-08
1.76297538e+00	9.70481774e-09
1.85467692e+00	8.96944177e-09
1.95114835e+00	8.29876176e-09
2.05263775e+00	7.68654367e-09
2.15940615e+00	7.12717074e-09
2.27172813e+00	6.61558354e-09
2.38989257e+00	6.14722540e-09
2.51420335e+00	5.71799339e-09
2.64498018e+00	5.32419325e-09
2.78255940e+00	4.96249927e-09
2.92729484e+00	4.62991993e-09
3.07955871e+00	4.32375893e-09
3.23974263e+00	4.04159010e-09
3.40825855e+00	3.78122871e-09
3.58553986e+00	3.54070752e-09
3.77204249e+00	3.31791887e-09
3.96824610e+00	3.11198725e-09
4.17465529e+00	2.92107835e-09
4.39180089e+00	2.74389441e-09
4.62024137e+00	2.57918810e-09
4.86056423e+00	2.42606542e-09
5.11338754e+00	2.28347811e-09
5.37936150e+00	2.15056770e-09
5.65917016e+00	2.02654854e-09
5.95353313e+00	1.91071177e-09
6.26320745e+00	1.80241450e-09
6.58898955e+00	1.70107311e-09
6.93171728e+00	1.60615722e-09
7.29227206e+00	1.51718427e-09
7.67158118e+00	1.43371471e-09
8.07062014e+00	1.35534768e-09
8.49041520e+00	1.28171714e-09
8.93204600e+00	1.21248843e-09
9.39664831e+00	1.14735520e-09
9.88541702e+00	1.08603661e-09
1.03996091e+01	1.02831574e-09
1.09405471e+01	9.73865208e-10
1.15096220e+01	9.22518501e-10
1.21082975e+01	8.74074294e-10
1.27381132e+01	8.28346863e-10
1.34006890e+01	7.85164648e-10
1.40977287e+01	7.44368964e-10
1.48310251e+01	7.05812842e-10
1.56024641e+01	6.69359989e-10
1.64140297e+01	6.34883859e-10
1.72678090e+01	6.02266808e-10
1.81659979e+01	5.71399345e-10
1.91109062e+01	5.42179445e-10
2.01049642e+01	5.14511938e-10
2.11507282e+01	4.88307957e-10
2.22508880e+01	4.63484431e-10
2.34082728e+01	4.39963635e-10
2.46258592e+01	4.17672778e-10
2.59067786e+01	3.96543628e-10
2.72543253e+01	3.76512177e-10
2.86719650e+01	3.57518328e-10
3.01633435e+01	3.39505613e-10
3.17322963e+01	3.22420944e-10
3.33828586e+01	3.06214367e-10
3.51192753e+01	2.90838857e-10
3.69460121e+01	2.76250114e-10
3.88677669e+01	2.62406386e-10
4.08894823e+01	2.49268298e-10
4.30163576e+01	2.36798705e-10
4.52538628e+01	2.24962544e-10
4.76077523e+01	2.13726704e-10
5.00840799e+01	2.03059910e-10
5.26892142e+01	1.92932602e-10
5.54298552e+01	1.83316839e-10
5.83130511e+01	1.74186195e-10
6.13462172e+01	1.65515674e-10
6.45371540e+01	1.57281624e-10
6.78940681e+01	1.49461657e-10
7.14255929e+01	1.42034580e-10
7.51408106e+01	1.34980322e-10
7.90492762e+01	1.28279874e-10
8.31610415e+01	1.21915226e-10
8.74866812e+01	1.15869313e-10
9.20373200e+01	1.10125963e-10
9.68246612e+01	1.04669846e-10
1.01861017e+02	9.94864282e-11
1.07159340e+02	9.45619293e-11
1.12733256e+02	8.98832808e-11
1.18597101e+02	8.54380877e-11
1.24765955e+02	8.12145928e-11
1.31255684e+02	7.72016420e-11
1.38082977e+02	7.33886523e-11
1.45265393e+02	6.97655820e-11
1.52821404e+02	6.63229012e-11
1.60770442e+02	6.30515658e-11
1.69132952e+02	5.99429912e-11
1.77930439e+02	5.69890289e-11
1.87185529e+02	5.41819434e-11
1.96922026e+02	5.15143908e-11
2.07164968e+02	4.89793986e-11
2.17940698e+02	4.65703463e-11
2.29276931e+02	4.42809477e-11
2.41202821e+02	4.21052329e-11
2.53749038e+02	4.00375330e-11
2.66947849e+02	3.80724637e-11
2.80833200e+02	3.62049117e-11
2.95440800e+02	3.44300202e-11
3.10808217e+02	3.27431760e-11
3.26974974e+02	3.11399971e-11
3.43982649e+02	2.96163212e-11
3.61874981e+02	2.81681942e-11
3.80697987e+02	2.67918597e-11
4.00500076e+02	2.54837493e-11
4.21332174e+02	2.42404729e-11
4.43247859e+02	2.30588093e-11
4.66303493e+02	2.19356986e-11
4.90558371e+02	2.08682333e-11
5.16074871e+02	1.98536507e-11
5.42918618e+02	1.88893261e-11
5.71158648e+02	1.79727655e-11
6.00867589e+02	1.71015990e-11
6.32121848e+02	1.62735747e-11
6.65001803e+02	1.54865528e-11
6.99592017e+02	1.47385000e-11
7.35981448e+02	1.40274841e-11
7.74263683e+02	1.33516690e-11
8.14537177e+02	1.27093097e-11
8.56905505e+02	1.20987480e-11
9.01477631e+02	1.15184082e-11
9.48368187e+02	1.09667927e-11
9.97697764e+02	1.04424784e-11
1.04959323e+03	9.94411277e-12
1.10418805e+03	9.47041033e-12
1.16162263e+03	9.02014954e-12
1.22204469e+03	8.59216940e-12
1.28560961e+03	8.18536652e-12
1.35248087e+03	7.79869221e-12
1.42283046e+03	7.43114982e-12
1.49683929e+03	7.08179210e-12
1.57469771e+03	6.74971877e-12
1.65660596e+03	6.43407416e-12
1.74277468e+03	6.13404503e-12
1.83342548e+03	5.84885842e-12
1.92879151e+03	5.57777970e-12
2.02911802e+03	5.32011062e-12
2.13466303e+03	5.07518752e-12
2.24569800e+03	4.84237962e-12
2.36250847e+03	4.62108738e-12
2.48539486e+03	4.41074097e-12
2.61467321e+03	4.21079876e-12
2.75067601e+03	4.02074595e-12
2.89375302e+03	3.84009323e-12
3.04427221e+03	3.66837551e-12
3.20262069e+03	3.50515074e-12
3.36920571e+03	3.34999874e-12
3.54445567e+03	3.20252013e-12
3.72882131e+03	3.06233531e-12
3.92277676e+03	2.92908345e-12
4.12682085e+03	2.80242161e-12
4.34147833e+03	2.68202380e-12
4.56730127e+03	2.56758016e-12
4.80487044e+03	2.45879617e-12
5.05479682e+03	2.35539189e-12
5.31772318e+03	2.25710122e-12
5.59432571e+03	2.16367124e-12
5.88531578e+03	2.07486154e-12
6.19144176e+03	1.99044359e-12
6.51349095e+03	1.91020019e-12
6.85229160e+03	1.83392488e-12
7.20871503e+03	1.76142139e-12
7.58367791e+03	1.69250319e-12
7.97814457e+03	1.62699297e-12
8.39312950e+03	1.56472217e-12
8.82969996e+03	1.50553061e-12
9.28897872e+03	1.44926598e-12
9.77214697e+03	1.39578356e-12
1.02804473e+04	1.34494574e-12
1.08151870e+04	1.29662175e-12
1.13777413e+04	1.25068727e-12
1.19695570e+04	1.20702414e-12
1.25921561e+04	1.16552003e-12
1.32471399e+04	1.12606817e-12
1.39361927e+04	1.08856710e-12
1.46610868e+04	1.05292032e-12
1.54236865e+04	1.01903616e-12
1.62259529e+04	9.86827449e-13
1.70699493e+04	9.56211339e-13
1.79578465e+04	9.27109077e-13
1.88919278e+04	8.99445805e-13
1.98745955e+04	8.73150369e-13
2.09083769e+04	8.48155129e-13
2.19959307e+04	8.24395796e-13
2.31400538e+04	8.01811255e-13
2.43436887e+04	7.80343416e-13
2.56099310e+04	7.59937061e-13
2.69420371e+04	7.40539703e-13
2.83434331e+04	7.22101450e-13
2.98177229e+04	7.04574878e-13
3.13686982e+04	6.87914906e-13
3.30003479e+04	6.72078685e-13
3.47168682e+04	6.57025483e-13
3.65226736e+04	6.42716583e-13
3.84224085e+04	6.29115182e-13
4.04209584e+04	6.16186296e-13
4.25234633e+04	6.03896674e-13
4.47353305e+04	5.92214707e-13
4.70622485e+04	5.81110347e-13
4.95102016e+04	5.70555036e-13
5.20854855e+04	5.60521626e-13
5.47947234e+04	5.50984310e-13
5.76448828e+04	5.41918560e-13
6.06432940e+04	5.33301059e-13
6.37976681e+04	5.25109643e-13
6.71161177e+04	5.17323244e-13
7.06071771e+04	5.09921837e-13
7.42798248e+04	5.02886386e-13
7.81435061e+04	4.96198796e-13
8.22081576e+04	4.89841867e-13
8.64842328e+04	4.83799250e-13
9.09827289e+04	4.78055403e-13
9.57152154e+04	4.72595555e-13
1.00693863e+05	4.67405664e-13
1.05931476e+05	4.62472380e-13
1.11441525e+05	4.57783017e-13
1.17238180e+05	4.53325514e-13
1.23336350e+05	4.49088407e-13
1.29751717e+05	4.45060799e-13
1.36500781e+05	4.41232330e-13
1.43600898e+05	4.37593156e-13
1.51070330e+05	4.34133916e-13
1.58928287e+05	4.30845713e-13
1.67194976e+05	4.27720092e-13
1.75891659e+05	4.24749012e-13
1.85040702e+05	4.21924834e-13
1.94665634e+05	4.19240294e-13
2.04791210e+05	4.16688487e-13
2.15443469e+05	4.14262850e-13
2.26649808e+05	4.11957146e-13
2.38439047e+05	4.09765444e-13
2.50841506e+05	4.07682108e-13
2.63889081e+05	4.05701779e-13
2.77615329e+05	4.03819365e-13
2.92055551e+05	4.02030025e-13
3.07246884e+05	4.00329155e-13
3.23228398e+05	3.98712383e-13
3.40041193e+05	3.97175550e-13
3.57728510e+05	3.95714703e-13
3.76335836e+05	3.94326085e-13
3.95911027e+05	3.93006126e-13
4.16504425e+05	3.91751430e-13
4.38168993e+05	3.90558771e-13
4.60960449e+05	3.89425081e-13
4.84937407e+05	3.88347445e-13
5.10161531e+05	3.87323090e-13
5.36697695e+05	3.86349384e-13
5.64614142e+05	3.85423821e-13
5.93982669e+05	3.84544021e-13
6.24878807e+05	3.83707721e-13
6.57382014e+05	3.82912771e-13
6.91575883e+05	3.82157126e-13
7.27548353e+05	3.81438842e-13
7.65391939e+05	3.80756074e-13
8.05203967e+05	3.80107063e-13
8.47086827e+05	3.79490142e-13
8.91148232e+05	3.78903724e-13
9.37501502e+05	3.78346300e-13
9.86265846e+05	3.77816437e-13
1.03756668e+06	3.77312772e-13
1.09153594e+06	3.76834011e-13
1.14831241e+06	3.76378921e-13
1.20804213e+06	3.75946332e-13
1.27087871e+06	3.75535132e-13
1.33698374e+06	3.75144263e-13
1.40652724e+06	3.74772719e-13
1.47968806e+06	3.74419547e-13
1.55665436e+06	3.74083836e-13
1.63762407e+06	3.73764724e-13
1.72280545e+06	3.73461390e-13
1.81241755e+06	3.73173054e-13
1.90669084e+06	3.72898974e-13
2.00586778e+06	3.72638446e-13
2.11020343e+06	3.72390799e-13
2.21996612e+06	3.72155397e-13
2.33543814e+06	3.71931633e-13
2.45691646e+06	3.71718934e-13
2.58471351e+06	3.71516751e-13
2.71915794e+06	3.71324564e-13
2.86059554e+06	3.71141880e-13
3.00939003e+06	3.70968228e-13
3.16592411e+06	3.70803163e-13
3.33060034e+06	3.70646259e-13
3.50384225e+06	3.70497112e-13
3.68609536e+06	3.70355340e-13
3.87782841e+06	3.70220578e-13
4.07953450e+06	3.70092479e-13
4.29173238e+06	3.69970713e-13
4.51496777e+06	3.69854968e-13
4.74981480e+06	3.69744946e-13
4.99687745e+06	3.69640363e-13
5.25679112e+06	3.69540952e-13
5.53022426e+06	3.69446456e-13
5.81788007e+06	3.69356632e-13
6.12049837e+06	3.69271249e-13
6.43885743e+06	3.69190088e-13
6.77377600e+06	3.69112940e-13
7.12611543e+06	3.69039606e-13
7.49678187e+06	3.68969898e-13
7.88672862e+06	3.68903636e-13
8.29695852e+06	3.68840651e-13
8.72852662e+06	3.68780780e-13
9.18254284e+06	3.68723870e-13
9.66017480e+06	3.68669773e-13
1.01626509e+07	3.68618351e-13
1.06912634e+07	3.68569471e-13
1.12473718e+07	3.68523008e-13
1.18324063e+07	3.68478842e-13
1.24478715e+07	3.68436861e-13
1.30953502e+07	3.68396954e-13
1.37765077e+07	3.68359021e-13
1.44930957e+07	3.68322964e-13
1.52469573e+07	3.68288689e-13
1.60400311e+07	3.68256109e-13
1.68743568e+07	3.68225140e-13
1.77520801e+07	3.68195702e-13
1.86754584e+07	3.68167720e-13
1.96468665e+07	3.68141121e-13
2.06688025e+07	3.68115837e-13
2.17438948e+07	3.68091803e-13
2.28749082e+07	3.68068957e-13
2.40647515e+07	3.68047241e-13
2.53164848e+07	3.68026600e-13
2.66333273e+07	3.68006978e-13
2.80186656e+07	3.67988327e-13
2.94760626e+07	3.67970598e-13
3.10092664e+07	3.67953746e-13
3.26222201e+07	3.67937726e-13
3.43190720e+07	3.67922499e-13
3.61041860e+07	3.67908025e-13
3.79821531e+07	3.67894266e-13
3.99578030e+07	3.67881187e-13
4.20362168e+07	3.67868756e-13
4.42227398e+07	3.67856938e-13
4.65229952e+07	3.67845705e-13
4.89428990e+07	3.67835028e-13
5.14886745e+07	3.67824878e-13
5.41668691e+07	3.67815231e-13
5.69843706e+07	3.67806060e-13
5.99484250e+07	3.67797343e-13
6.30666554e+07	3.67789056e-13
6.63470812e+07	3.67781179e-13
6.97981391e+07	3.67773695e-13
7.34287045e+07	3.67766578e-13
7.72481145e+07	3.67759813e-13
8.12661920e+07	3.67753379e-13
8.54932707e+07	3.67747269e-13
8.99402217e+07	3.67741459e-13
9.46184819e+07	3.67735935e-13
9.95400829e+07	3.67730683e-13
1.04717682e+08	3.67725694e-13
1.10164595e+08	3.67720949e-13
1.15894830e+08	3.67716446e-13
1.21923125e+08	3.67712158e-13
1.28264983e+08	3.67708083e-13
1.34936714e+08	3.67704209e-13
1.41955477e+08	3.67700525e-13
1.49339322e+08	3.67697030e-13
1.57107239e+08	3.67693700e-13
1.65279206e+08	3.67690537e-13
1.73876240e+08	3.67687536e-13
1.82920450e+08	3.67684673e-13
1.92435098e+08	3.67681962e-13
