# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	1.19303780e-07
1.05201522e-02	1.28699353e-07
1.10673602e-02	1.38653204e-07
1.16430313e-02	1.49175875e-07
1.22486461e-02	1.60275020e-07
1.28857621e-02	1.71954900e-07
1.35560179e-02	1.84215805e-07
1.42611371e-02	1.97053422e-07
1.50029332e-02	2.10458108e-07
1.57833141e-02	2.24414097e-07
1.66042866e-02	2.38898491e-07
1.74679622e-02	2.53880877e-07
1.83765620e-02	2.69321408e-07
1.93324229e-02	2.85170352e-07
2.03380031e-02	3.01366867e-07
2.13958887e-02	3.17837943e-07
2.25088005e-02	3.34496776e-07
2.36796007e-02	3.51244853e-07
2.49113003e-02	3.67967210e-07
2.62070670e-02	3.84535252e-07
2.75702333e-02	4.00806622e-07
2.90043049e-02	4.16626326e-07
3.05129702e-02	4.31828790e-07
3.21001090e-02	4.46241071e-07
3.37698031e-02	4.59686960e-07
3.55263468e-02	4.71990439e-07
3.73742574e-02	4.82987242e-07
3.93182876e-02	4.92523966e-07
4.13634368e-02	5.00470194e-07
4.35149650e-02	5.06725594e-07
4.57784054e-02	5.11224685e-07
4.81595791e-02	5.13943495e-07
5.06646101e-02	5.14902242e-07
5.32999408e-02	5.14167900e-07
5.60723488e-02	5.11847875e-07
5.89889643e-02	5.08095139e-07
6.20572881e-02	5.03086833e-07
6.52852114e-02	4.97023361e-07
6.86810359e-02	4.90114161e-07
7.22534949e-02	4.82566820e-07
7.60117762e-02	4.74575482e-07
7.99655453e-02	4.66281671e-07
8.41249705e-02	4.57883215e-07
8.85007491e-02	4.49433192e-07
9.31041349e-02	4.40984559e-07
9.79469667e-02	4.32554840e-07
1.03041699e-01	4.24114281e-07
1.08401436e-01	4.15304586e-07
1.14039960e-01	4.06785877e-07
1.19971774e-01	3.97971633e-07
1.26212131e-01	3.88783692e-07
1.32777083e-01	3.79144476e-07
1.39683512e-01	3.68991518e-07
1.46949180e-01	3.58278803e-07
1.54592774e-01	3.46951508e-07
1.62633950e-01	3.35109068e-07
1.71093391e-01	3.22733312e-07
1.79992851e-01	3.09796512e-07
1.89355218e-01	2.96588207e-07
1.99204571e-01	2.83067391e-07
2.09566240e-01	2.69345702e-07
2.20466874e-01	2.55533958e-07
2.31934506e-01	2.41738836e-07
2.43998630e-01	2.28060066e-07
2.56690272e-01	2.14588405e-07
2.70042072e-01	2.01404406e-07
2.84088369e-01	1.88577699e-07
2.98865287e-01	1.76166856e-07
3.14410830e-01	1.64219618e-07
3.30764978e-01	1.52773382e-07
3.47969790e-01	1.41852475e-07
3.66069515e-01	1.31484360e-07
3.85110700e-01	1.21675189e-07
4.05142317e-01	1.12425486e-07
4.26215883e-01	1.03735510e-07
4.48385595e-01	9.55971130e-08
4.71708469e-01	8.79976429e-08
4.96244488e-01	8.09207279e-08
5.22056753e-01	7.43470288e-08
5.49211648e-01	6.82549369e-08
5.77779012e-01	6.26212074e-08
6.07832313e-01	5.74215225e-08
6.39448843e-01	5.26309813e-08
6.72709914e-01	4.82245175e-08
7.07701066e-01	4.41772485e-08
7.44512291e-01	4.04647596e-08
7.83238260e-01	3.70633307e-08
8.23978568e-01	3.39501102e-08
8.66837993e-01	3.11032443e-08
9.11926760e-01	2.85019658e-08
9.59360829e-01	2.61266514e-08
1.00926219e+00	2.39588499e-08
1.06175918e+00	2.19812889e-08
1.11698682e+00	2.01778627e-08
1.17508713e+00	1.85336064e-08
1.23620954e+00	1.70346591e-08
1.30051125e+00	1.56682190e-08
1.36815763e+00	1.44224926e-08
1.43932264e+00	1.32854486e-08
1.51418933e+00	1.22496973e-08
1.59295021e+00	1.13047587e-08
1.67580786e+00	1.04423205e-08
1.76297538e+00	9.65479911e-09
1.85467692e+00	8.93528546e-09
1.95114835e+00	8.27749319e-09
2.05263775e+00	7.67570946e-09
2.15940615e+00	7.12474809e-09
2.27172813e+00	6.61990553e-09
2.38989257e+00	6.15691915e-09
2.51420335e+00	5.73192904e-09
2.64498018e+00	5.34144213e-09
2.78255940e+00	4.98229899e-09
2.92729484e+00	4.65164325e-09
3.07955871e+00	4.34689340e-09
3.23974263e+00	4.06571693e-09
3.40825855e+00	3.80600666e-09
3.58553986e+00	3.56585911e-09
3.77204249e+00	3.34321633e-09
3.96824610e+00	3.13725360e-09
4.17465529e+00	2.94616894e-09
4.39180089e+00	2.76869440e-09
4.62024137e+00	2.60360625e-09
4.86056423e+00	2.45003335e-09
5.11338754e+00	2.30694287e-09
5.37936150e+00	2.17349050e-09
5.65917016e+00	2.04890199e-09
5.95353313e+00	1.93247794e-09
6.26320745e+00	1.82358328e-09
6.58898955e+00	1.72164078e-09
6.93171728e+00	1.62612529e-09
7.29227206e+00	1.53655850e-09
7.67158118e+00	1.45250428e-09
8.07062014e+00	1.37356451e-09
8.49041520e+00	1.29937531e-09
8.93204600e+00	1.22960369e-09
9.39664831e+00	1.16394453e-09
9.88541702e+00	1.10211793e-09
1.03996091e+01	1.04390816e-09
1.09405471e+01	9.88986860e-10
1.15096220e+01	9.37188429e-10
1.21082975e+01	8.88311513e-10
1.27381132e+01	8.42170215e-10
1.34006890e+01	7.98592684e-10
1.40977287e+01	7.57419843e-10
1.48310251e+01	7.18504257e-10
1.56024641e+01	6.81709104e-10
1.64140297e+01	6.46907264e-10
1.72678090e+01	6.13980487e-10
1.81659979e+01	5.82818652e-10
1.91109062e+01	5.53319096e-10
2.01049642e+01	5.25386005e-10
2.11507282e+01	4.98929871e-10
2.22508880e+01	4.73866994e-10
2.34082728e+01	4.50119033e-10
2.46258592e+01	4.27612597e-10
2.59067786e+01	4.06278878e-10
2.72543253e+01	3.86053309e-10
2.86719650e+01	3.66875259e-10
3.01633435e+01	3.48687754e-10
3.17322963e+01	3.31437216e-10
3.33828586e+01	3.15073233e-10
3.51192753e+01	2.99548337e-10
3.69460121e+01	2.84817815e-10
3.88677669e+01	2.70839517e-10
4.08894823e+01	2.57573698e-10
4.30163576e+01	2.44982855e-10
4.52538628e+01	2.33031591e-10
4.76077523e+01	2.21686478e-10
5.00840799e+01	2.10915938e-10
5.26892142e+01	2.00690128e-10
5.54298552e+01	1.90980835e-10
5.83130511e+01	1.81761380e-10
6.13462172e+01	1.73006524e-10
6.45371540e+01	1.64692385e-10
6.78940681e+01	1.56796359e-10
7.14255929e+01	1.49297046e-10
7.51408106e+01	1.42174181e-10
7.90492762e+01	1.35408569e-10
8.31610415e+01	1.28982026e-10
8.74866812e+01	1.22877321e-10
9.20373200e+01	1.17078124e-10
9.68246612e+01	1.11568956e-10
1.01861017e+02	1.06335141e-10
1.07159340e+02	1.01362766e-10
1.12733256e+02	9.66386332e-11
1.18597101e+02	9.21502283e-11
1.24765955e+02	8.78856790e-11
1.31255684e+02	8.38337226e-11
1.38082977e+02	7.99836731e-11
1.45265393e+02	7.63253907e-11
1.52821404e+02	7.28492529e-11
1.60770442e+02	6.95461273e-11
1.69132952e+02	6.64073458e-11
1.77930439e+02	6.34246805e-11
1.87185529e+02	6.05903205e-11
1.96922026e+02	5.78968503e-11
2.07164968e+02	5.53372297e-11
2.17940698e+02	5.29047736e-11
2.29276931e+02	5.05931346e-11
2.41202821e+02	4.83962847e-11
2.53749038e+02	4.63084996e-11
2.66947849e+02	4.43243430e-11
2.80833200e+02	4.24386515e-11
2.95440800e+02	4.06465211e-11
3.10808217e+02	3.89432938e-11
3.26974974e+02	3.73245450e-11
3.43982649e+02	3.57860717e-11
3.61874981e+02	3.43238814e-11
3.80697987e+02	3.29341813e-11
4.00500076e+02	3.16133682e-11
4.21332174e+02	3.03580188e-11
4.43247859e+02	2.91648811e-11
4.66303493e+02	2.80308650e-11
4.90558371e+02	2.69530348e-11
5.16074871e+02	2.59286011e-11
5.42918618e+02	2.49549135e-11
5.71158648e+02	2.40294539e-11
6.00867589e+02	2.31498293e-11
6.32121848e+02	2.23137659e-11
6.65001803e+02	2.15191032e-11
6.99592017e+02	2.07637880e-11
7.35981448e+02	2.00458694e-11
7.74263683e+02	1.93634934e-11
8.14537177e+02	1.87148981e-11
8.56905505e+02	1.80984092e-11
9.01477631e+02	1.75124357e-11
9.48368187e+02	1.69554654e-11
9.97697764e+02	1.64260614e-11
1.04959323e+03	1.59228579e-11
1.10418805e+03	1.54445571e-11
1.16162263e+03	1.49899256e-11
1.22204469e+03	1.45577911e-11
1.28560961e+03	1.41470394e-11
1.35248087e+03	1.37566118e-11
1.42283046e+03	1.33855018e-11
1.49683929e+03	1.30327530e-11
1.57469771e+03	1.26974563e-11
1.65660596e+03	1.23787479e-11
1.74277468e+03	1.20758066e-11
1.83342548e+03	1.17878519e-11
1.92879151e+03	1.15141420e-11
2.02911802e+03	1.12539719e-11
2.13466303e+03	1.10066716e-11
2.24569800e+03	1.07716040e-11
2.36250847e+03	1.05481639e-11
2.48539486e+03	1.03357759e-11
2.61467321e+03	1.01338931e-11
2.75067601e+03	9.94199561e-12
2.89375302e+03	9.75958951e-12
3.04427221e+03	9.58620513e-12
3.20262069e+03	9.42139614e-12
3.36920571e+03	9.26473827e-12
3.54445567e+03	9.11582828e-12
3.72882131e+03	8.97428287e-12
3.92277676e+03	8.83973773e-12
4.12682085e+03	8.71184656e-12
4.34147833e+03	8.59028022e-12
4.56730127e+03	8.47472584e-12
4.80487044e+03	8.36488605e-12
5.05479682e+03	8.26047818e-12
5.31772318e+03	8.16123356e-12
5.59432571e+03	8.06689680e-12
5.88531578e+03	7.97722516e-12
6.19144176e+03	7.89198791e-12
6.51349095e+03	7.81096572e-12
6.85229160e+03	7.73395012e-12
7.20871503e+03	7.66074296e-12
7.58367791e+03	7.59115589e-12
7.97814457e+03	7.52500987e-12
8.39312950e+03	7.46213472e-12
8.82969996e+03	7.40236869e-12
9.28897872e+03	7.34555800e-12
9.77214697e+03	7.29155652e-12
1.02804473e+04	7.24022531e-12
1.08151870e+04	7.19143232e-12
1.13777413e+04	7.14505204e-12
1.19695570e+04	7.10096514e-12
1.25921561e+04	7.05905823e-12
1.32471399e+04	7.01922349e-12
1.39361927e+04	6.98135846e-12
1.46610868e+04	6.94536572e-12
1.54236865e+04	6.91115271e-12
1.62259529e+04	6.87863141e-12
1.70699493e+04	6.84771817e-12
1.79578465e+04	6.81833346e-12
1.88919278e+04	6.79040172e-12
1.98745955e+04	6.76385108e-12
2.09083769e+04	6.73861326e-12
2.19959307e+04	6.71462334e-12
2.31400538e+04	6.69181961e-12
2.43436887e+04	6.67014343e-12
2.56099310e+04	6.64953903e-12
2.69420371e+04	6.62995342e-12
2.83434331e+04	6.61133622e-12
2.98177229e+04	6.59363955e-12
3.13686982e+04	6.57681789e-12
3.30003479e+04	6.56082798e-12
3.47168682e+04	6.54562868e-12
3.65226736e+04	6.53118092e-12
3.84224085e+04	6.51744751e-12
4.04209584e+04	6.50439315e-12
4.25234633e+04	6.49198426e-12
4.47353305e+04	6.48018892e-12
4.70622485e+04	6.46897679e-12
4.95102016e+04	6.45831904e-12
5.20854855e+04	6.44818825e-12
5.47947234e+04	6.43855838e-12
5.76448828e+04	6.42940464e-12
6.06432940e+04	6.42070351e-12
6.37976681e+04	6.41243259e-12
6.71161177e+04	6.40457063e-12
7.06071771e+04	6.39709739e-12
7.42798248e+04	6.38999366e-12
7.81435061e+04	6.38324117e-12
8.22081576e+04	6.37682254e-12
8.64842328e+04	6.37072128e-12
9.09827289e+04	6.36492169e-12
9.57152154e+04	6.35940886e-12
1.00693863e+05	6.35416860e-12
1.05931476e+05	6.34918744e-12
1.11441525e+05	6.34445256e-12
1.17238180e+05	6.33995180e-12
1.23336350e+05	6.33567357e-12
1.29751717e+05	6.33160688e-12
1.36500781e+05	6.32774125e-12
1.43600898e+05	6.32406676e-12
1.51070330e+05	6.32057395e-12
1.58928287e+05	6.31725383e-12
1.67194976e+05	6.31409788e-12
1.75891659e+05	6.31109796e-12
1.85040702e+05	6.30824638e-12
1.94665634e+05	6.30553578e-12
2.04791210e+05	6.30295921e-12
2.15443469e+05	6.30051003e-12
2.26649808e+05	6.29818195e-12
2.38439047e+05	6.29596898e-12
2.50841506e+05	6.29386542e-12
2.63889081e+05	6.29186588e-12
2.77615329e+05	6.28996519e-12
2.92055551e+05	6.28815849e-12
3.07246884e+05	6.28644111e-12
3.23228398e+05	6.28480865e-12
3.40041193e+05	6.28325690e-12
3.57728510e+05	6.28178188e-12
3.76335836e+05	6.28037978e-12
3.95911027e+05	6.27904701e-12
4.16504425e+05	6.27778014e-12
4.38168993e+05	6.27657591e-12
4.60960449e+05	6.27543121e-12
4.84937407e+05	6.27434312e-12
5.10161531e+05	6.27330882e-12
5.36697695e+05	6.27232567e-12
5.64614142e+05	6.27139112e-12
5.93982669e+05	6.27050278e-12
6.24878807e+05	6.26965837e-12
6.57382014e+05	6.26885570e-12
6.91575883e+05	6.26809272e-12
7.27548353e+05	6.26736747e-12
7.65391939e+05	6.26667807e-12
8.05203967e+05	6.26602276e-12
8.47086827e+05	6.26539986e-12
8.91148232e+05	6.26480775e-12
9.37501502e+05	6.26424491e-12
9.86265846e+05	6.26370991e-12
1.03756668e+06	6.26320135e-12
1.09153594e+06	6.26271795e-12
1.14831241e+06	6.26225844e-12
1.20804213e+06	6.26182165e-12
1.27087871e+06	6.26140646e-12
1.33698374e+06	6.26101180e-12
1.40652724e+06	6.26063665e-12
1.47968806e+06	6.26028005e-12
1.55665436e+06	6.25994108e-12
1.63762407e+06	6.25961887e-12
1.72280545e+06	6.25931259e-12
1.81241755e+06	6.25902146e-12
1.90669084e+06	6.25874472e-12
2.00586778e+06	6.25848166e-12
2.11020343e+06	6.25823161e-12
2.21996612e+06	6.25799393e-12
2.33543814e+06	6.25776799e-12
2.45691646e+06	6.25755323e-12
2.58471351e+06	6.25734908e-12
2.71915794e+06	6.25715503e-12
