# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	9.69342612e-10
1.05201522e-02	1.07823449e-09
1.10673602e-02	1.19964866e-09
1.16430313e-02	1.33504619e-09
1.22486461e-02	1.48605713e-09
1.28857621e-02	1.65449868e-09
1.35560179e-02	1.84239506e-09
1.42611371e-02	2.05199890e-09
1.50029332e-02	2.28581433e-09
1.57833141e-02	2.54662160e-09
1.66042866e-02	2.83750330e-09
1.74679622e-02	3.16187198e-09
1.83765620e-02	3.52349912e-09
1.93324229e-02	3.92654503e-09
2.03380031e-02	4.37558957e-09
2.13958887e-02	4.87566311e-09
2.25088005e-02	5.43227726e-09
2.36796007e-02	6.05145469e-09
2.49113003e-02	6.73975717e-09
2.62070670e-02	7.50431091e-09
2.75702333e-02	8.35282788e-09
2.90043049e-02	9.29362169e-09
3.05129702e-02	1.03356163e-08
3.21001090e-02	1.14883460e-08
3.37698031e-02	1.27619430e-08
3.55263468e-02	1.41671127e-08
3.73742574e-02	1.57150900e-08
3.93182876e-02	1.74175770e-08
4.13634368e-02	1.92866556e-08
4.35149650e-02	2.13346725e-08
4.57784054e-02	2.35740918e-08
4.81595791e-02	2.60173093e-08
5.06646101e-02	2.86764266e-08
5.32999408e-02	3.15629772e-08
5.60723488e-02	3.46875985e-08
5.89889643e-02	3.80596493e-08
6.20572881e-02	4.16867642e-08
6.52852114e-02	4.55743426e-08
6.86810359e-02	4.97249723e-08
7.22534949e-02	5.41377859e-08
7.60117762e-02	5.88077514e-08
7.99655453e-02	6.37249023e-08
8.41249705e-02	6.88735320e-08
8.85007491e-02	7.42314017e-08
9.31041349e-02	7.97688069e-08
9.79469667e-02	8.54478504e-08
1.03041699e-01	9.12217218e-08
1.08401436e-01	9.70341060e-08
1.14039960e-01	1.02818726e-07
1.19971774e-01	1.08499769e-07
1.26212131e-01	1.13991513e-07
1.32777083e-01	1.19199647e-07
1.39683512e-01	1.24022661e-07
1.46949180e-01	1.28353890e-07
1.54592774e-01	1.32084445e-07
1.62633950e-01	1.35106922e-07
1.71093391e-01	1.37319722e-07
1.79992851e-01	1.38631898e-07
1.89355218e-01	1.38968952e-07
1.99204571e-01	1.38277590e-07
2.09566240e-01	1.36531051e-07
2.20466874e-01	1.33733453e-07
2.31934506e-01	1.29921996e-07
2.43998630e-01	1.25168166e-07
2.56690272e-01	1.19575872e-07
2.70042072e-01	1.13279275e-07
2.84088369e-01	1.06433085e-07
2.98865287e-01	9.92101164e-08
3.14410830e-01	9.17859147e-08
3.30764978e-01	8.43321486e-08
3.47969790e-01	7.70070703e-08
3.66069515e-01	6.99488725e-08
3.85110700e-01	6.32681004e-08
4.05142317e-01	5.70466188e-08
