# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	1.43277063e-10
1.05201522e-02	1.58753478e-10
1.10673602e-02	1.75972166e-10
1.16430313e-02	1.95135125e-10
1.22486461e-02	2.16468617e-10
1.28857621e-02	2.40226181e-10
1.35560179e-02	2.66692019e-10
1.42611371e-02	2.96184812e-10
1.50029332e-02	3.29062014e-10
1.57833141e-02	3.65724669e-10
1.66042866e-02	4.06622825e-10
1.74679622e-02	4.52261606e-10
1.83765620e-02	5.03208012e-10
1.93324229e-02	5.60098523e-10
2.03380031e-02	6.23647596e-10
2.13958887e-02	6.94657128e-10
2.25088005e-02	7.74026986e-10
2.36796007e-02	8.62766688e-10
2.49113003e-02	9.62008331e-10
2.62070670e-02	1.07302086e-09
2.75702333e-02	1.19722573e-09
2.90043049e-02	1.33621413e-09
3.05129702e-02	1.49176570e-09
3.21001090e-02	1.66586895e-09
3.37698031e-02	1.86074323e-09
3.55263468e-02	2.07886241e-09
3.73742574e-02	2.32298020e-09
3.93182876e-02	2.59615688e-09
4.13634368e-02	2.90178747e-09
4.35149650e-02	3.24363110e-09
4.57784054e-02	3.62584113e-09
4.81595791e-02	4.05299576e-09
5.06646101e-02	4.53012865e-09
5.32999408e-02	5.06275862e-09
5.60723488e-02	5.65691798e-09
5.89889643e-02	6.31917816e-09
6.20572881e-02	7.05667161e-09
6.52852114e-02	7.87710853e-09
6.86810359e-02	8.78878648e-09
7.22534949e-02	9.80059139e-09
7.60117762e-02	1.09219871e-08
7.99655453e-02	1.21629912e-08
8.41249705e-02	1.35341342e-08
8.85007491e-02	1.50463988e-08
9.31041349e-02	1.67111345e-08
9.79469667e-02	1.85399463e-08
1.03041699e-01	2.05445493e-08
1.08401436e-01	2.27365881e-08
1.14039960e-01	2.51274145e-08
1.19971774e-01	2.77278197e-08
1.26212131e-01	3.05477136e-08
1.32777083e-01	3.35957508e-08
1.39683512e-01	3.68788967e-08
1.46949180e-01	4.04019303e-08
1.54592774e-01	4.41668859e-08
1.62633950e-01	4.81724311e-08
1.71093391e-01	5.24131786e-08
1.79992851e-01	5.68789800e-08
1.89355218e-01	6.15541021e-08
1.99204571e-01	6.64165266e-08
2.09566240e-01	7.14370639e-08
2.20466874e-01	7.65786759e-08
2.31934506e-01	8.17958266e-08
2.43998630e-01	8.70339598e-08
2.56690272e-01	9.22291306e-08
2.70042072e-01	9.73084318e-08
2.84088369e-01	1.02189764e-07
2.98865287e-01	1.06783215e-07
3.14410830e-01	1.10992313e-07
3.30764978e-01	1.14716217e-07
3.47969790e-01	1.17852557e-07
3.66069515e-01	1.20300927e-07
3.85110700e-01	1.21967115e-07
4.05142317e-01	1.22767821e-07
4.26215883e-01	1.22635917e-07
4.48385595e-01	1.21525154e-07
4.71708469e-01	1.19415028e-07
4.96244488e-01	1.16314825e-07
5.22056753e-01	1.12265605e-07
5.49211648e-01	1.07341216e-07
5.77779012e-01	1.01646355e-07
6.07832313e-01	9.53145765e-08
6.39448843e-01	8.84985176e-08
