# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	6.33612804e-05
1.05201522e-02	6.25170355e-05
1.10673602e-02	6.14138346e-05
1.16430313e-02	6.00617910e-05
1.22486461e-02	5.84800211e-05
1.28857621e-02	5.66717836e-05
1.35560179e-02	5.47142290e-05
1.42611371e-02	5.26045462e-05
1.50029332e-02	5.03758761e-05
1.57833141e-02	4.80602583e-05
1.66042866e-02	4.56878001e-05
1.74679622e-02	4.32861095e-05
1.83765620e-02	4.08799664e-05
1.93324229e-02	3.84911741e-05
2.03380031e-02	3.61385796e-05
2.13958887e-02	3.38381665e-05
2.25088005e-02	3.16032240e-05
2.36796007e-02	2.94445442e-05
2.49113003e-02	2.73706330e-05
2.62070670e-02	2.53878822e-05
2.75702333e-02	2.35014871e-05
2.90043049e-02	2.17129400e-05
3.05129702e-02	2.00246489e-05
3.21001090e-02	1.84366928e-05
3.37698031e-02	1.69480900e-05
3.55263468e-02	1.55569529e-05
3.73742574e-02	1.42606418e-05
3.93182876e-02	1.30559114e-05
4.13634368e-02	1.19390477e-05
4.35149650e-02	1.09059924e-05
4.57784054e-02	9.95245299e-06
4.81595791e-02	9.07399923e-06
5.06646101e-02	8.26614495e-06
5.32999408e-02	7.52441651e-06
5.60723488e-02	6.84440868e-06
5.89889643e-02	6.22182912e-06
6.20572881e-02	5.65253272e-06
6.52852114e-02	5.13254709e-06
6.86810359e-02	4.65809035e-06
7.22534949e-02	4.22558325e-06
7.60117762e-02	3.83165444e-06
7.99655453e-02	3.47314300e-06
8.41249705e-02	3.14709676e-06
8.85007491e-02	2.85076802e-06
9.31041349e-02	2.58160719e-06
9.79469667e-02	2.33725502e-06
1.03041699e-01	2.11553365e-06
1.08401436e-01	1.91443705e-06
1.14039960e-01	1.73212109e-06
1.19971774e-01	1.56689336e-06
1.26212131e-01	1.41720299e-06
1.32777083e-01	1.28163148e-06
1.39683512e-01	1.15888158e-06
1.46949180e-01	1.04777061e-06
1.54592774e-01	9.47218811e-07
1.62633950e-01	8.56242917e-07
1.71093391e-01	7.73947871e-07
1.79992851e-01	6.99519510e-07
1.89355218e-01	6.32217745e-07
1.99204571e-01	5.71370231e-07
2.09566240e-01	5.16366485e-07
2.20466874e-01	4.66652469e-07
2.31934506e-01	4.21725584e-07
2.43998630e-01	3.81130073e-07
2.56690272e-01	3.44452792e-07
2.70042072e-01	3.11319357e-07
2.84088369e-01	2.81390582e-07
2.98865287e-01	2.54359258e-07
3.14410830e-01	2.29947200e-07
3.30764978e-01	2.07902552e-07
3.47969790e-01	1.87997340e-07
3.66069515e-01	1.70025245e-07
3.85110700e-01	1.53799573e-07
4.05142317e-01	1.39151416e-07
4.26215883e-01	1.25927983e-07
4.48385595e-01	1.13991081e-07
4.71708469e-01	1.03215741e-07
4.96244488e-01	9.34889723e-08
5.22056753e-01	8.47086487e-08
5.49211648e-01	7.67824417e-08
5.77779012e-01	6.96269299e-08
6.07832313e-01	6.31667460e-08
6.39448843e-01	5.73338138e-08
6.72709914e-01	5.20666567e-08
7.07701066e-01	4.73097703e-08
7.44512291e-01	4.30130548e-08
7.83238260e-01	3.91312948e-08
8.23978568e-01	3.56236946e-08
8.66837993e-01	3.24534518e-08
9.11926760e-01	2.95873717e-08
9.59360829e-01	2.69955185e-08
1.00926219e+00	2.46508981e-08
1.06175918e+00	2.25291722e-08
1.11698682e+00	2.06083992e-08
1.17508713e+00	1.88687998e-08
1.23620954e+00	1.72925458e-08
1.30051125e+00	1.58635694e-08
1.36815763e+00	1.45673910e-08
1.43932264e+00	1.33897442e-08
1.51418933e+00	1.23214870e-08
1.59295021e+00	1.13506162e-08
1.67580786e+00	1.04675994e-08
1.76297538e+00	9.66385310e-09
1.85467692e+00	8.93164954e-09
1.95114835e+00	8.26403236e-09
2.05263775e+00	7.65474093e-09
2.15940615e+00	7.09814158e-09
2.27172813e+00	6.58916551e-09
2.38989257e+00	6.12325227e-09
2.51420335e+00	5.69629940e-09
2.64498018e+00	5.30461646e-09
2.78255940e+00	4.94488369e-09
2.92729484e+00	4.61411459e-09
3.07955871e+00	4.30962225e-09
3.23974263e+00	4.02898895e-09
3.40825855e+00	3.77003872e-09
3.58553986e+00	3.53081272e-09
3.77204249e+00	3.30921251e-09
3.96824610e+00	3.10436937e-09
4.17465529e+00	2.91445756e-09
4.39180089e+00	2.73818667e-09
4.62024137e+00	2.57431628e-09
4.86056423e+00	2.42195917e-09
5.11338754e+00	2.28007301e-09
5.37936150e+00	2.14780519e-09
5.65917016e+00	2.02437528e-09
5.95353313e+00	1.90907930e-09
6.26320745e+00	1.80127888e-09
6.58898955e+00	1.70039457e-09
6.93171728e+00	1.60589979e-09
7.29227206e+00	1.51731547e-09
7.67158118e+00	1.43420524e-09
8.07062014e+00	1.35617111e-09
8.49041520e+00	1.28284968e-09
8.93204600e+00	1.21390865e-09
9.39664831e+00	1.14904379e-09
9.88541702e+00	1.08797616e-09
1.03996091e+01	1.03049064e-09
1.09405471e+01	9.76261168e-10
1.15096220e+01	9.25122679e-10
1.21082975e+01	8.76875029e-10
1.27381132e+01	8.31333537e-10
