# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	2.64867479e-08
1.05201522e-02	2.90406216e-08
1.10673602e-02	3.18164464e-08
1.16430313e-02	3.48294242e-08
1.22486461e-02	3.80951507e-08
1.28857621e-02	4.16295124e-08
1.35560179e-02	4.54485599e-08
1.42611371e-02	4.95683534e-08
1.50029332e-02	5.40047761e-08
1.57833141e-02	5.87733130e-08
1.66042866e-02	6.38887901e-08
1.74679622e-02	6.93650674e-08
1.83765620e-02	7.52146801e-08
1.93324229e-02	8.14484259e-08
2.03380031e-02	8.80748892e-08
2.13958887e-02	9.50998977e-08
2.25088005e-02	1.02525910e-07
2.36796007e-02	1.10351328e-07
2.49113003e-02	1.18569724e-07
2.62070670e-02	1.27168971e-07
2.75702333e-02	1.36130574e-07
2.90043049e-02	1.45428337e-07
3.05129702e-02	1.55027661e-07
3.21001090e-02	1.64884516e-07
3.37698031e-02	1.74944513e-07
3.55263468e-02	1.85142112e-07
3.73742574e-02	1.95399696e-07
3.93182876e-02	2.05628514e-07
4.13634368e-02	2.15726790e-07
4.35149650e-02	2.25581644e-07
4.57784054e-02	2.35069840e-07
4.81595791e-02	2.44059772e-07
5.06646101e-02	2.52414127e-07
5.32999408e-02	2.59993635e-07
5.60723488e-02	2.66661531e-07
5.89889643e-02	2.72288079e-07
6.20572881e-02	2.76758644e-07
6.52852114e-02	2.79976701e-07
6.86810359e-02	2.81871696e-07
7.22534949e-02	2.82404403e-07
7.60117762e-02	2.81570182e-07
7.99655453e-02	2.79401607e-07
8.41249705e-02	2.75970220e-07
8.85007491e-02	2.71381773e-07
9.31041349e-02	2.65772381e-07
9.79469667e-02	2.59305686e-07
1.03041699e-01	2.52157390e-07
1.08401436e-01	2.44509637e-07
1.14039960e-01	2.36543081e-07
1.19971774e-01	2.28427103e-07
1.26212131e-01	2.20282408e-07
1.32777083e-01	2.12298674e-07
1.39683512e-01	2.04531500e-07
1.46949180e-01	1.97049890e-07
1.54592774e-01	1.89899067e-07
1.62633950e-01	1.83093442e-07
1.71093391e-01	1.76630858e-07
1.79992851e-01	1.70277960e-07
1.89355218e-01	1.64504871e-07
1.99204571e-01	1.58927011e-07
2.09566240e-01	1.53505775e-07
2.20466874e-01	1.48196965e-07
2.31934506e-01	1.42957999e-07
2.43998630e-01	1.37748611e-07
2.56690272e-01	1.32519733e-07
2.70042072e-01	1.27292777e-07
2.84088369e-01	1.21967850e-07
2.98865287e-01	1.16692804e-07
3.14410830e-01	1.11376473e-07
3.30764978e-01	1.06040920e-07
3.47969790e-01	1.00711340e-07
3.66069515e-01	9.54148435e-08
3.85110700e-01	9.01790473e-08
4.05142317e-01	8.50309018e-08
4.26215883e-01	7.99956628e-08
4.48385595e-01	7.50961738e-08
4.71708469e-01	7.03523609e-08
4.96244488e-01	6.57809727e-08
5.22056753e-01	6.13954931e-08
5.49211648e-01	5.72061897e-08
5.77779012e-01	5.32185763e-08
6.07832313e-01	4.94412788e-08
6.39448843e-01	4.58734409e-08
6.72709914e-01	4.25137031e-08
7.07701066e-01	3.93603829e-08
7.44512291e-01	3.64091741e-08
7.83238260e-01	3.36543364e-08
8.23978568e-01	3.10889711e-08
8.66837993e-01	2.87052791e-08
9.11926760e-01	2.64947989e-08
9.59360829e-01	2.44486193e-08
1.00926219e+00	2.25575660e-08
1.06175918e+00	2.08123635e-08
1.11698682e+00	1.92037701e-08
1.17508713e+00	1.77226904e-08
1.23620954e+00	1.63602653e-08
1.30051125e+00	1.51079419e-08
1.36815763e+00	1.39575265e-08
1.43932264e+00	1.29000916e-08
1.51418933e+00	1.19306756e-08
1.59295021e+00	1.10410343e-08
1.67580786e+00	1.02246680e-08
1.76297538e+00	9.47551333e-09
1.85467692e+00	8.78793485e-09
1.95114835e+00	8.15671165e-09
2.05263775e+00	7.57702146e-09
2.15940615e+00	7.04442187e-09
2.27172813e+00	6.55483005e-09
2.38989257e+00	6.10450114e-09
2.51420335e+00	5.69000690e-09
2.64498018e+00	5.30821412e-09
2.78255940e+00	4.95626323e-09
2.92729484e+00	4.63154776e-09
3.07955871e+00	4.33169442e-09
3.23974263e+00	4.05454428e-09
3.40825855e+00	3.79813482e-09
3.58553986e+00	3.56068317e-09
3.77204249e+00	3.34023143e-09
3.96824610e+00	3.13603999e-09
4.17465529e+00	2.94637634e-09
4.39180089e+00	2.77003108e-09
4.62024137e+00	2.60582905e-09
4.86056423e+00	2.45294063e-09
5.11338754e+00	2.31036686e-09
5.37936150e+00	2.17729199e-09
5.65917016e+00	2.05296573e-09
5.95353313e+00	1.93670875e-09
6.26320745e+00	1.82790279e-09
6.58898955e+00	1.72598470e-09
6.93171728e+00	1.63044116e-09
7.29227206e+00	1.54080373e-09
7.67158118e+00	1.45664461e-09
8.07062014e+00	1.37757262e-09
8.49041520e+00	1.30322972e-09
8.93204600e+00	1.23328778e-09
9.39664831e+00	1.16744579e-09
9.88541702e+00	1.10542722e-09
1.03996091e+01	1.04701934e-09
1.09405471e+01	9.91895835e-10
1.15096220e+01	9.39893250e-10
1.21082975e+01	8.90811838e-10
1.27381132e+01	8.44467028e-10
1.34006890e+01	8.00688056e-10
1.40977287e+01	7.59316725e-10
1.48310251e+01	7.20206306e-10
1.56024641e+01	6.83220539e-10
1.64140297e+01	6.48232739e-10
1.72678090e+01	6.15124990e-10
1.81659979e+01	5.83787417e-10
1.91109062e+01	5.54117527e-10
2.01049642e+01	5.26019618e-10
2.11507282e+01	4.99404241e-10
2.22508880e+01	4.74187710e-10
2.34082728e+01	4.50291663e-10
2.46258592e+01	4.27642662e-10
2.59067786e+01	4.06171823e-10
2.72543253e+01	3.85814487e-10
2.86719650e+01	3.66509914e-10
3.01633435e+01	3.48201008e-10
