# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	4.63948376e-12
1.05201522e-02	4.19730592e-12
1.10673602e-02	3.79678138e-12
1.16430313e-02	3.43407420e-12
1.22486461e-02	3.10568569e-12
1.28857621e-02	2.80842775e-12
1.35560179e-02	2.53939771e-12
1.42611371e-02	2.29595474e-12
1.50029332e-02	2.07569786e-12
1.57833141e-02	1.87644551e-12
1.66042866e-02	1.69621652e-12
1.74679622e-02	1.53321267e-12
1.83765620e-02	1.38580243e-12
1.93324229e-02	1.25250620e-12
2.03380031e-02	1.13198257e-12
2.13958887e-02	1.02301585e-12
2.25088005e-02	9.24504596e-13
2.36796007e-02	8.35451156e-13
2.49113003e-02	7.54952090e-13
2.62070670e-02	6.82189457e-13
2.75702333e-02	6.16422870e-13
2.90043049e-02	5.56982261e-13
3.05129702e-02	5.03261296e-13
3.21001090e-02	4.54711396e-13
3.37698031e-02	4.10836300e-13
3.55263468e-02	3.71187128e-13
3.73742574e-02	3.35357899e-13
3.93182876e-02	3.02981471e-13
4.13634368e-02	2.73725849e-13
4.35149650e-02	2.47290850e-13
4.57784054e-02	2.23405069e-13
4.81595791e-02	2.01823140e-13
5.06646101e-02	1.82323249e-13
5.32999408e-02	1.64704885e-13
5.60723488e-02	1.48786800e-13
5.89889643e-02	1.34405172e-13
6.20572881e-02	1.21411928e-13
6.52852114e-02	1.09673241e-13
6.86810359e-02	9.90681600e-14
7.22534949e-02	8.94873753e-14
7.60117762e-02	8.08321016e-14
7.99655453e-02	7.30130661e-14
8.41249705e-02	6.59495949e-14
8.85007491e-02	5.95687862e-14
9.31041349e-02	5.38047628e-14
9.79469667e-02	4.85979963e-14
1.03041699e-01	4.38946964e-14
1.08401436e-01	3.96462584e-14
1.14039960e-01	3.58087640e-14
1.19971774e-01	3.23425298e-14
1.26212131e-01	2.92116998e-14
1.32777083e-01	2.63838766e-14
1.39683512e-01	2.38297876e-14
1.46949180e-01	2.15229848e-14
1.54592774e-01	1.94395717e-14
1.62633950e-01	1.75579579e-14
1.71093391e-01	1.58586364e-14
1.79992851e-01	1.43239833e-14
1.89355218e-01	1.29380753e-14
1.99204571e-01	1.16865265e-14
2.09566240e-01	1.05563400e-14
2.20466874e-01	9.53577330e-15
2.31934506e-01	8.61421818e-15
2.43998630e-01	7.78209062e-15
2.56690272e-01	7.03073229e-15
2.70042072e-01	6.35232111e-15
2.84088369e-01	5.73979065e-15
2.98865287e-01	5.18675713e-15
3.14410830e-01	4.68745359e-15
3.30764978e-01	4.23667037e-15
3.47969790e-01	3.82970128e-15
3.66069515e-01	3.46229507e-15
3.85110700e-01	3.13061145e-15
4.05142317e-01	2.83118150e-15
4.26215883e-01	2.56087178e-15
4.48385595e-01	2.31685196e-15
