# columns: m1/T[GeV^-1]	<sigmaV>(GeV^-2)
1.00000000e-02	1.01458192e-10
1.05201522e-02	1.12265413e-10
1.10673602e-02	1.24279599e-10
1.16430313e-02	1.37639282e-10
1.22486461e-02	1.52499467e-10
1.28857621e-02	1.69033665e-10
1.35560179e-02	1.87436188e-10
1.42611371e-02	2.07924733e-10
1.50029332e-02	2.30743288e-10
1.57833141e-02	2.56165412e-10
1.66042866e-02	2.84497927e-10
1.74679622e-02	3.16085065e-10
1.83765620e-02	3.51313137e-10
1.93324229e-02	3.90615779e-10
2.03380031e-02	4.34479830e-10
2.13958887e-02	4.83451933e-10
2.25088005e-02	5.38145911e-10
2.36796007e-02	5.99251019e-10
2.49113003e-02	6.67541138e-10
2.62070670e-02	7.43885018e-10
2.75702333e-02	8.29257651e-10
2.90043049e-02	9.24752861e-10
3.05129702e-02	1.03159722e-09
3.21001090e-02	1.15116535e-09
3.37698031e-02	1.28499673e-09
3.55263468e-02	1.43481406e-09
3.73742574e-02	1.60254321e-09
3.93182876e-02	1.79033483e-09
4.13634368e-02	2.00058763e-09
4.35149650e-02	2.23597326e-09
4.57784054e-02	2.49946273e-09
4.81595791e-02	2.79435431e-09
5.06646101e-02	3.12430255e-09
5.32999408e-02	3.49334835e-09
5.60723488e-02	3.90594950e-09
5.89889643e-02	4.36701133e-09
6.20572881e-02	4.88191680e-09
6.52852114e-02	5.45655526e-09
6.86810359e-02	6.09734882e-09
7.22534949e-02	6.81127541e-09
7.60117762e-02	7.60588683e-09
7.99655453e-02	8.48932041e-09
8.41249705e-02	9.47030226e-09
8.85007491e-02	1.05581399e-08
9.31041349e-02	1.17627018e-08
9.79469667e-02	1.30943809e-08
1.03041699e-01	1.45640390e-08
1.08401436e-01	1.61829286e-08
1.14039960e-01	1.79625874e-08
1.19971774e-01	1.99147034e-08
1.26212131e-01	2.20509423e-08
1.32777083e-01	2.43827381e-08
1.39683512e-01	2.69210365e-08
1.46949180e-01	2.96759905e-08
1.54592774e-01	3.26566003e-08
1.62633950e-01	3.58702973e-08
1.71093391e-01	3.93224660e-08
1.79992851e-01	4.30159038e-08
1.89355218e-01	4.69502198e-08
1.99204571e-01	5.11211725e-08
2.09566240e-01	5.55199504e-08
2.20466874e-01	6.01324262e-08
2.31934506e-01	6.49384060e-08
2.43998630e-01	6.99107788e-08
2.56690272e-01	7.50148291e-08
2.70042072e-01	8.02075688e-08
2.84088369e-01	8.54371826e-08
2.98865287e-01	9.06426039e-08
3.14410830e-01	9.57538623e-08
3.30764978e-01	1.00691766e-07
3.47969790e-01	1.05369049e-07
3.66069515e-01	1.09691639e-07
3.85110700e-01	1.13560460e-07
4.05142317e-01	1.16874141e-07
4.26215883e-01	1.19532253e-07
4.48385595e-01	1.21439314e-07
4.71708469e-01	1.22509238e-07
4.96244488e-01	1.22670560e-07
5.22056753e-01	1.21870962e-07
5.49211648e-01	1.20082238e-07
5.77779012e-01	1.17304554e-07
6.07832313e-01	1.13568749e-07
6.39448843e-01	1.08937900e-07
6.72709914e-01	1.03506010e-07
7.07701066e-01	9.73968126e-08
7.44512291e-01	9.07547866e-08
7.83238260e-01	8.37440555e-08
8.23978568e-01	7.65333385e-08
8.66837993e-01	6.92903470e-08
9.11926760e-01	6.21715134e-08
9.59360829e-01	5.53166371e-08
1.00926219e+00	4.88393726e-08
1.06175918e+00	4.28259834e-08
1.11698682e+00	3.73310867e-08
1.17508713e+00	3.23814964e-08
1.23620954e+00	2.79749828e-08
1.30051125e+00	2.41038703e-08
1.36815763e+00	2.07277837e-08
1.43932264e+00	1.78042327e-08
1.51418933e+00	1.52878656e-08
1.59295021e+00	1.31317696e-08
1.67580786e+00	1.12914468e-08
1.76297538e+00	9.66963795e-09
1.85467692e+00	8.37011001e-09
1.95114835e+00	7.26677290e-09
2.05263775e+00	6.33606948e-09
2.15940615e+00	5.55639316e-09
2.27172813e+00	4.90735263e-09
2.38989257e+00	4.36922308e-09
2.51420335e+00	3.92697841e-09
2.64498018e+00	3.56316537e-09
2.78255940e+00	3.26372920e-09
2.92729484e+00	3.01643174e-09
3.07955871e+00	2.81058891e-09
3.23974263e+00	2.63730863e-09
3.40825855e+00	2.48719438e-09
3.58553986e+00	2.35965234e-09
3.77204249e+00	2.24608937e-09
3.96824610e+00	2.14370982e-09
4.17465529e+00	2.04969364e-09
4.39180089e+00	1.96213812e-09
4.62024137e+00	1.87958535e-09
4.86056423e+00	1.80120419e-09
5.11338754e+00	1.72622734e-09
5.37936150e+00	1.65420182e-09
5.65917016e+00	1.58482231e-09
5.95353313e+00	1.51789383e-09
6.26320745e+00	1.45329149e-09
6.58898955e+00	1.39077941e-09
6.93171728e+00	1.33069155e-09
7.29227206e+00	1.27271249e-09
7.67158118e+00	1.21681806e-09
8.07062014e+00	1.16298766e-09
8.49041520e+00	1.11118885e-09
8.93204600e+00	1.06138403e-09
9.39664831e+00	1.01353127e-09
9.88541702e+00	9.67585162e-10
1.03996091e+01	9.23534102e-10
1.09405471e+01	8.81246585e-10
1.15096220e+01	8.40716439e-10
1.21082975e+01	8.01890045e-10
1.27381132e+01	7.64713103e-10
1.34006890e+01	7.29131000e-10
1.40977287e+01	6.95089117e-10
1.48310251e+01	6.62533103e-10
1.56024641e+01	6.31409102e-10
1.64140297e+01	6.01663951e-10
1.72678090e+01	5.73245344e-10
1.81659979e+01	5.46101967e-10
1.91109062e+01	5.20183614e-10
2.01049642e+01	4.95441275e-10
2.11507282e+01	4.71827205e-10
2.22508880e+01	4.49294985e-10
2.34082728e+01	4.27799553e-10
2.46258592e+01	4.07297241e-10
2.59067786e+01	3.87745781e-10
2.72543253e+01	3.69104320e-10
2.86719650e+01	3.51333414e-10
3.01633435e+01	3.34395020e-10
3.17322963e+01	3.18252483e-10
3.33828586e+01	3.02870516e-10
3.51192753e+01	2.88215176e-10
3.69460121e+01	2.74253840e-10
3.88677669e+01	2.60955173e-10
4.08894823e+01	2.48289097e-10
4.30163576e+01	2.36226758e-10
4.52538628e+01	2.24740493e-10
4.76077523e+01	2.13803793e-10
5.00840799e+01	2.03391264e-10
5.26892142e+01	1.93478598e-10
5.54298552e+01	1.84042531e-10
5.83130511e+01	1.75060807e-10
6.13462172e+01	1.66512144e-10
6.45371540e+01	1.58376197e-10
6.78940681e+01	1.50633525e-10
7.14255929e+01	1.43265551e-10
7.51408106e+01	1.36254537e-10
7.90492762e+01	1.29583541e-10
8.31610415e+01	1.23236393e-10
8.74866812e+01	1.17197660e-10
9.20373200e+01	1.11452616e-10
9.68246612e+01	1.05987210e-10
1.01861017e+02	1.00788045e-10
1.07159340e+02	9.58423397e-11
1.12733256e+02	9.11379119e-11
1.18597101e+02	8.66631458e-11
1.24765955e+02	8.24069700e-11
1.31255684e+02	7.83588333e-11
1.38082977e+02	7.45086811e-11
1.45265393e+02	7.08469339e-11
1.52821404e+02	6.73644653e-11
1.60770442e+02	6.40525820e-11
1.69132952e+02	6.09030041e-11
1.77930439e+02	5.79078461e-11
1.87185529e+02	5.50595990e-11
1.96922026e+02	5.23511128e-11
2.07164968e+02	4.97755802e-11
2.17940698e+02	4.73265203e-11
2.29276931e+02	4.49977639e-11
2.41202821e+02	4.27834387e-11
2.53749038e+02	4.06779552e-11
2.66947849e+02	3.86759939e-11
2.80833200e+02	3.67724923e-11
2.95440800e+02	3.49626328e-11
3.10808217e+02	3.32418310e-11
3.26974974e+02	3.16057249e-11
3.43982649e+02	3.00501641e-11
3.61874981e+02	2.85712000e-11
3.80697987e+02	2.71650756e-11
4.00500076e+02	2.58282172e-11
4.21332174e+02	2.45572247e-11
4.43247859e+02	2.33488641e-11
4.66303493e+02	2.22000588e-11
4.90558371e+02	2.11078827e-11
5.16074871e+02	2.00695523e-11
5.42918618e+02	1.90824202e-11
