1.00000000e-02	6.70239893e-06
1.05201522e-02	6.87849050e-06
1.10673602e-02	7.21620886e-06
1.16430313e-02	7.42095985e-06
1.22486461e-02	7.62667734e-06
1.28857621e-02	7.83212047e-06
1.35560179e-02	8.03543945e-06
1.42611371e-02	8.23441953e-06
1.50029332e-02	8.39203903e-06
1.57833141e-02	8.61385400e-06
1.66042866e-02	8.77852833e-06
1.74679622e-02	8.92674216e-06
1.83765620e-02	9.04834331e-06
1.93324229e-02	9.14575021e-06
2.03380031e-02	9.21077656e-06
2.13958887e-02	9.23943134e-06
2.25088005e-02	9.22852965e-06
2.36796007e-02	9.17581555e-06
2.49113003e-02	9.08034496e-06
2.62070670e-02	8.94241145e-06
2.75702333e-02	8.76364094e-06
2.90043049e-02	8.54686384e-06
3.05129702e-02	8.29593033e-06
3.21001090e-02	8.01559114e-06
3.37698031e-02	7.71037854e-06
3.55263468e-02	7.38612569e-06
3.73742574e-02	7.04784536e-06
3.93182876e-02	6.70048826e-06
4.13634368e-02	6.34858708e-06
4.35149650e-02	5.99615685e-06
4.57784054e-02	5.64669848e-06
4.81595791e-02	5.30309529e-06
5.06646101e-02	4.96774839e-06
5.32999408e-02	4.64256178e-06
5.60723488e-02	4.32900951e-06
5.89889643e-02	4.02819216e-06
6.20572881e-02	3.74089105e-06
6.52852114e-02	3.46761744e-06
6.86810359e-02	3.20865565e-06
7.22534949e-02	2.96410001e-06
7.60117762e-02	2.73388657e-06
7.99655453e-02	2.51781987e-06
8.41249705e-02	2.31559599e-06
8.85007491e-02	2.12682288e-06
9.31041349e-02	1.95103806e-06
9.79469667e-02	1.78772438e-06
1.03041699e-01	1.63632402e-06
1.08401436e-01	1.49625091e-06
1.14039960e-01	1.36690167e-06
1.19971774e-01	1.24766506e-06
1.26212131e-01	1.13793015e-06
1.32777083e-01	1.03709317e-06
1.39683512e-01	9.44563181e-07
1.46949180e-01	8.59766582e-07
1.54592774e-01	7.82150720e-07
1.62633950e-01	7.11186534e-07
1.71093391e-01	6.46370444e-07
1.79992851e-01	5.87225560e-07
1.89355218e-01	5.33302307e-07
1.99204571e-01	4.84178322e-07
2.09566240e-01	4.39460220e-07
2.20466874e-01	3.98779036e-07
2.31934506e-01	3.61792713e-07
2.43998630e-01	3.28184176e-07
2.56690272e-01	2.97660221e-07
2.70042072e-01	2.69950314e-07
2.84088369e-01	2.44805331e-07
2.98865287e-01	2.21995671e-07
3.14410830e-01	2.01312473e-07
